year,venue,doi,authors,title,publication_language,abstract
2022,2022 International Conference on Digital Transformation and Intelligence (ICDI),10.1109/ICDI57181.2022.10007295,D. Khan; T. J. Low; V. T. B. Dang,Challenges and Application of Blockchain in Healthcare Systems,,"The application of blockchain technology has been expanding at a rapid rate over the past few years, and it has made its way into almost every facet of the information and communications technology (ICT) sector. Blockchain has the potential to be deployed in a wide range of industries and domains, including logistics, supply chain management, Internet of Things (IoTs), and Healthcare. According to IBM, 72 % of healthcare leaders believe that the most significant impact of blockchain within the health domain. A wide comprehensive critical assessment of the most current research on blockchain-based healthcare applications is not addressed. This article is to provide the reader with a technical foundation in a variety of blockchain-based healthcare applications, with a particular emphasis on the most recent developments and accomplishments in this field. We give an examination of contemporary blockchain technologies that have been implemented in the healthcare industry i.e Medical Supply chain management, Electronic Medical Record (EMR), Clinical Data Sharing, Health Insurance Claims, Pharmaceutical industry, Remote Patient Monitoring (RPM) to examine the strengths and challenges of these application."
2023,2023 3rd International Conference on Advance Computing and Innovative Technologies in Engineering (ICACITE),10.1109/ICACITE57410.2023.10182916,T. Kanwar; G. Gupta; Sonia; R. Kumar,A Review About Privacy and Security within WBAN Utilizing Cryptology,,"Currently, WBAN is gaining more and more attention due to its extensive privacy service. Professionals in the medical field always acquire correct as well as safe information regarding any patient, as the provision is getting high the possibility of threats is increasing day by day. Security and privacy are getting more uncertain nowadays. Here inside WBAN, the leading challenge is maintaining privacy and security while using wearable sensors. Existing work includes a literature review on various security schemes inside WBAN. We also reviewed the architecture of WBAN communication, security, and privacy essentials. Also analyzed the lightweight encryption algorithm is more favorable due to its ability to use less memory, use a small amount of power, and provide security solutions for WBAN as compared to other approaches discussed in this article."
2020,2020 International Wireless Communications and Mobile Computing (IWCMC),10.1109/IWCMC48107.2020.9148287,S. K. Kharroub; K. Abualsaud; M. Guizani,Medical IoT: A Comprehensive Survey of Different Encryption and Security Techniques,,"Recently, there is a revolution in internet of things (IoT) technologies. Research advancements in this field proved to be very useful to automate daily tasks, it quickly reached the medical field resulting in the creation of a new research term called Internet of Medical Things (IoMT). Medical IoT devices have many applications that adds accessibility and reach to the medical field. Such applications vary from remote patient monitoring, remote surgery, and many more health-related tasks. Medical IoT applications require precise readings of biometrics and real time haptic feedback to work as intended without putting any risk on the human life. With all of these IoT medical applications, securing the information becomes a priority. Any un-intentional modification in a biometric reading can prove to be fatal in most scenarios. In this paper, we try to survey the current state-of-the-art encryption techniques that provide different solutions with varying levels of security."
2022,2022 IEEE/ACM 15th International Conference on Utility and Cloud Computing (UCC),10.1109/UCC56403.2022.00028,M. Ghanbarafjeh; M. Barati; O. Rana; R. Ranjan,Developing a Secure Architecture for Internet of Medical Things Using Attribute-Based Encryption,,"The Internet of Medical Things (IoMT) is a new paradigm in the IoT-based healthcare and medical applications which has brought many advantages to this. Increasing in the number of smart medical devices has led to security challenges within IoMT environments. Cryptography and other cuttingedge approaches have been widely used to mitigate the challenges and prevent sensitive data leakage. One of such approaches is the attribute-based encryption (ABE), which enables a fine-grained and flexible access control. However, the ABE does not provide a dynamic encryption mechanism when patients’ conditions change over the period of remote monitoring. To address this, we present a novel security architecture for IoMT that relies on ciphertext policy attributebased encryption (CP-ABE). The architecture applies a dynamic access structure for the encryption in accordance with the status of the medical data collected by IoMT devices. We define some new components mainly hosted on the IoMT gateways in order to encrypt and decrypt the medical data in the architecture. An IoMT use case is presented to show how our proposed architecture supports dynamic encryption in ehealthcare systems."
2021,2021 IEEE/ACS 18th International Conference on Computer Systems and Applications (AICCSA),10.1109/AICCSA53542.2021.9686880,T. Lavigne; B. Mbarek; T. Pitner,A Real time Healthcare Tracking System based on Blockchain Application,,"Smart health systems have the potential to improve the life and the provided health quality. Since the collaborative working is important in healthcare, the integration of Blockchain for the distribution of real-time patient health becomes more and more important because non-authorized access can result in health risks or private information disclosure. Many Blockchain healthcare applications have been proposed to manage the patient information, however, there is still a lack of providing a smart real-time healthcare monitoring and tracking system. This paper therefore proposes a Real-Time Healthcare system (RTH-Care) based on Blockchain technology that supports the life cycle of a patient in the healthcare system. In particular, we improve the quality of the healthcare system by ensuring a consensus around tests and information about the patients and by centralizing the prescription system. Furthermore, we collect patient health data by integrating medical IoT devices. Subsequently, we provide a data access control to restrict access to the granted persons. The performance analysis of the implementation of RTH-Care with the Hyperledger Fabric tool is showing promising results. An analysis of the communication failures is discussed by using Hyperledger Caliper. Indeed, the obtained results show that our solution is reliable and scalable in terms of the number of transactions per second processed by the network, and the average latency measurements."
2021,2021 IEEE International Symposium on Systems Engineering (ISSE),10.1109/ISSE51541.2021.9582493,B. Charyyev; M. Mansouri; M. H. Gunes,Modeling the Adoption of Internet of Things in Healthcare: A Systems Approach,,"The Internet of Things (IoT) has great potential to transform the healthcare industry. While there are data security and privacy challenges, the adoption of IoT advances healthcare with the integration of instantaneous and continuous data analytics. IoT enables connected monitoring systems, sensor instruments, and miniature detectors that can capture real-time health data to provide more reliable healthcare service. This paper describes a systems approach to model and analyze the adoption of IoT in the healthcare industry, seeking to provide a better understanding of shaping forces, major stakeholders, subsystems, and their interactions. We analyze how healthcare system dynamics change with IoT and how those changes impact the overall adoption rate of smart devices in healthcare. Finally, we provide an overview of the security and privacy issues that may arise with the integration of IoT in healthcare."
2023,2023 IEEE International Symposium on Broadband Multimedia Systems and Broadcasting (BMSB),10.1109/BMSB58369.2023.10211168,C. Suraci; G. Marrara; A. Molinaro; G. Araniti,Secure D2D Communications in 6G-oriented Networks for Multimedia eHealth Applications,,"The growing use of multimedia applications in digital health (eHealth) has highlighted the need for secure communication protocols to protect sensitive patient data. Security is expected as a crucial requirement also of future sixth-generation (6G) networks, which represent a valuable means to favor the definitive development of eHealth, hitherto hindered by the insufficient adequacy of technologies. In particular, device-to-device (D2D) has already emerged in previous generations of cellular networks as a promising solution to enable fast and reliable data exchange between devices, and it is expected to be an enabling technology of forthcoming 6G networks as well. However, the security of D2D communication in eHealth is a major concern due to the possibility of unauthorized access and data breaches. To address these challenges, this paper proposes an authentication protocol to secure D2D communications established to support the development of eHealth multimedia applications in 6G-oriented networks. The conducted performance evaluation demonstrates the effectiveness of the proposed protocol in achieving secure and reliable D2D communications and shows the benefits offered by the proposed solution in terms of energy savings."
2023,2023 International Conference on Sustainable Communication Networks and Application (ICSCNA),10.1109/ICSCNA58489.2023.10370543,V. L. Narayana; P. Syamalatha; P. Vatsalya; V. SriCharitha; V. Akhila,Multi-Level Node Authorization using Recurrent Neural Networks for Secure Health Monitoring System,,"Rapid technological progress has allowed for the creation of novel healthcare solutions that aims to improve patient care and monitoring. Data security and privacy are given high priority in the proposed system, which is a health monitoring platform that leverages the capabilities of the Internet of Things (IOT) and deep learning methods like Transformers in RNN to gather and analyse health data with high precision. For reliable anomaly detection, early risk prediction, and individualized healthcare recommendations, deep learning algorithms are used to sift through the data. The main objective of this research is to design an efficient model for strong authentication to improve the security levels. Given the delicate nature of individual health information, security and privacy are of the utmost importance in health monitoring systems. The SHMS addresses these issues by incorporating strong authentication and encryption technologies to protect information at rest and in transit. An individual's right to decide how their personal health data is used is also carefully protected by these systems. This study describes a major advancement in healthcare technology: a system for secure, accurate, and real-time health monitoring that uses the Internet of Things and a Transformer-based RNN in deep learning. This technology not only improves the ability of healthcare providers to provide timely and effective care, but also protects the privacy and security of patient data. This research presents a Multi-Level Node Authorization and Access Control Model with Dual Key Authentication using Recurrent Neural Networks (MLNA-ACM-DKA-RNN) for secure health monitoring system. The proposed model when compared with the traditional models exhibit better performance."
2024,2024 4th International Conference on Intelligent Technologies (CONIT),10.1109/CONIT61985.2024.10626290,S. Dwivedi; B. Bairwa; P. Shriharinayaka,Design and Development of IoT Enabled Health Monitoring System Using Node MCU,,"In recent times, most healthcare establishments are affirmed to be valuable by using Internet of Things (IoT) based monitoring systems. This paper proposes a patient health monitoring system in real-time by utilizing critical care body vitals such as body temperature and pulse rate in an IoT environment. The results are monitored on a liquid crystal display unit synchronized with a device software or a mobile application. The proposed scheme uses ESP32 Node MCU which allows realtime data exchange using the IoT cloud. The obtained results are accurate (error percentage $\lt \pm 5 \%$) when compared to the available medical devices in the market. The developed IoT-based system prototype would play a crucial role in handling emergencies effectively to save lives."
2021,IEEE Internet of Things Magazine,10.1109/IOTM.001.2100045,R. Gupta; P. Bhattacharya; S. Tanwar; N. Kumar; S. Zeadally,GaRuDa: A Blockchain-Based Delivery Scheme Using Drones for Healthcare 5.0 Applications,,"Over the years, the healthcare industry has transformed from being hospital-centric to patient-centric. This shift is mainly due to the convergence of emergent technologies such as Internet of Things (IoT)-based healthcare, fifth generation (5G)-assisted networking, and data-driven analytics through artificial intelligence. The convergence, referred to as Healthcare 5.0, has improved healthcare services to support real-time analytics, user mobility, remote monitoring, and personalized user experience through decentralized applications. However, the medical supply chain systems and delivery operations among healthcare stakeholders suffer from limitations of harsh environmental conditions due to restricted zones, rough terrains, war-prone areas, poor road conditions, congested traffic, and remote locations. Thus, the Internet of Drones (IoD) is deployed in Healthcare 5.0 supply chains to streamline and expedite the medical delivery process through open channels (i.e. the Internet). However, the Internet is an open channel that is prone to malicious activities which can violate the privacy and confidentiality of patient data. Blockchain is a promising technology that can handle the security and reliability of drone delivery among untrusted open channels. Motivated by the aforementioned facts, we propose GaRuDa, a blockchain-based drone delivery scheme for Healthcare 5.0 applications. The proposed scheme integrates IoD and blockchain through 5G-enabled tactile Internet to facilitate low-latency responsive delivery of medical supplies that can be chronologically monitored and tracked among different stakeholders. We compared the proposed scheme with the traditional medical delivery scheme with payment gateways to demonstrate its effectiveness in terms of data storage, computation, and communication costs. The simulation results obtained show that the average transaction cost has been reduced by ≈ 44.56 percent, and 5G tactile Internet has a reduced latency of 0.051 ms compared to 18.3 ms in 4G LTE service. The average communication overheads have reduced by ≈ 67.34 percent compared to traditional 4G LTE and orthogonal frequency-division multiplexing channels, which indicates the scheme's viability."
2022,2022 6th International Conference on Intelligent Computing and Control Systems (ICICCS),10.1109/ICICCS53718.2022.9788411,R. Verma; S. Patel; S. V. Minj; A. Bhat,Healthcare 5.0: A Study on Improving Personalized Care,,"Medicine has been chiefly a reactionary profession throughout history. Even today, one has to wait until diseases have manifested before attempting to treat or cure them. And because the genetic and environmental components that contribute to major diseases like Cancer, Alzheimer’s and cardiovascular diseases are not fully understandable, our efforts to treat them are often haphazard, unpredictable, and inefficient. As a result, the drugs and therapies developed are evaluated on large groups of people and given based on statical averages. And because of the genetic variances, they function for some patients but not for others. Every prescription medicine now on the market only works for half of the people who take it. Based on each patient’s unique genetic composition and environment circumstances, personalized medicine is a critical milestone to be attained to address this issue. Artificial intelligence and blockchain have recently been innovations in the healthcare industry. Furthermore, blockchain can control patient data privacy among participants. It uses asymmetric cryptography to secure transactions between users without the need for any intermediary or a trusted third party, thanks to smart contracts. On the other hand, Artificial intelligence provides intellect and decision-making capabilities for robots similar to humans. This study also identifies and analyses open research problems associated with blockchain and artificial intelligence in personalized medicine."
2024,2024 International Conference on Inventive Computation Technologies (ICICT),10.1109/ICICT60155.2024.10544455,R. R. J; R. Chamanthi; M. P. A; A. M. J,VitalLink: NodeMCU IoT Solution for Vital Signs Surveillance,,"This research study proposes the development of comprehensive vital sign surveillance designed for real-time patient assessment. The system integrates multiple sensors, including the LM35 temperature sensor, Heartbeat Rate (HBR) and Blood Oxygen (SpO2) Sensor, DHT11 humidity and temperature sensor, OLED display, and gyroscope sensor, to provide a holistic approach to vital signs. The LM35 sensor is employed for accurate temperature measurement, providing crucial data for monitoring the patient's thermal status. This information is essential for detecting fever or abnormal temperature variations, aiding in the early identification of potential health issues. The HBR and SpO2 sensor plays a vital role in cardiovascular vital signs. The system can assess the patient's cardiac and respiratory well-being by measuring the heart rate and blood oxygen levels. Abnormalities in these parameters can trigger timely alerts, enabling swift medical intervention. The DHT11 sensor enhances the system's capabilities by monitoring ambient temperature and humidity. This additional environmental data contributes to a more comprehensive understanding of the patient's surroundings, ensuring that external factors are considered in the health assessment process. Integrating an OLED display serves as an intuitive user interface, providing real-time feedback on the measured parameters. This ensures that patients and healthcare providers can easily interpret and respond to the health data presented by the system. The display can showcase temperature, humidity, heart rate, blood oxygen levels, and other relevant information in a user-friendly format. Furthermore, the gyroscope sensor adds a layer of sophistication to vital sign surveillance by enabling the assessment of body movement and posture. This feature is particularly beneficial for patients with mobility issues or those prone to falls. The gyroscope data can be analyzed to detect sudden movements or abnormal postures, triggering alerts to caregivers or healthcare professionals. The system is designed for user convenience, ensuring ease of use and portability. Wireless connectivity options can be incorporated, allowing data to be transmitted to a centralized monitoring platform or a mobile application. This enables remote monitoring, facilitating timely interventions and improving patient outcomes. The proposed vital sign surveillance has the potential to revolutionize personalized healthcare by providing continuous, non-intrusive monitoring in real time. The multi-sensor integration allows for a more nuanced and comprehensive assessment of the patient's health status, enabling early detection of potential issues and facilitating proactive healthcare interventions."
2021,2021 IEEE International Conference on Digital Health (ICDH),10.1109/ICDH52753.2021.00015,F. T. Jaigirdar; C. Rudolph; C. Bain,Risk and Compliance in IoT- Health Data Propagation: A Security-Aware Provenance based Approach,,"Data generated from various dynamic applications of Internet of Things (IoT) based healthcare technology is effectively used for decision-making, providing reliable and smart healthcare services to the elderly and patients with chronic diseases. Since these precious data are susceptible to various security attacks, continuous monitoring of the system's compliance and identification of security risks in IoT data propagation is essential through potentially several layers of applications. This paper pinpoints how security-aware data provenance graphs can support compliance checking and risk estimation by including sufficient information on security controls and other security-relevant evidence. Real-time analysis of these security evidence to enable a step-wise validation and providing the evidence of this validation to end-users is currently not possible with the available data. This paper analyzes the security concerns in different phases of data propagation in a designed IoT-health scenario and promotes step-wise validation of security evidence. It proposes a system model with a novel protocol that documents and verifies evidence for security controls for data-object relations in data provenance graphs to assist compliance checking of security regulation of healthcare systems. With this regard, this paper discusses the proposed system model design with the requirements for technical safeguards of the Health Insurance Portability and Accountability Act (HIPAA). Based on the verification output at each phase, the proposed protocol reports this chain of verification by creating certain security tokens. Finally, the paper provides a formal security validation and security design analysis to show the applicability of this step-wise validation within the proposed system model."
2024,2024 16th International Conference on COMmunication Systems & NETworkS (COMSNETS),10.1109/COMSNETS59351.2024.10427447,K. K. Balaji; M. Krishnakumar; S. Sokkanarayanan; S. Rajan; M. Sathiyanarayanan,Dementia: Opportunities and Challenges of Technology-Assisted Interventions,,"Dementia is a neuro degenerative disorder commonly affecting the older age group manifesting as permanent impairment in cognitive functioning. With the aging population worldwide, WHO has framed an action plan to curb as well as handle this growing disorder. This article encompasses the active need to address dementia through interventions at multimodal level through various technologies considering their advantages and disadvantages, thereby helping one understand how various stakeholders can benefit."
2021,IEEE Journal on Selected Areas in Communications,10.1109/JSAC.2020.3020599,B. D. Deebak; F. Al-Turjman,Smart Mutual Authentication Protocol for Cloud Based Medical Healthcare Systems Using Internet of Medical Things,,"Technological development expands the computation process of smart devices that adopt the telecare medical information system (TMIS) to fulfill the demands of the healthcare organization. It provides better medical identification to claim the features namely trustworthy, efficient, and resourceful. Moreover, the telecare services automate the remote healthcare monitoring process to ease professional workloads. Importantly, it is conceived to be more timesaving, economical, and easy healthcare access. Cloud-Based Medical Healthcare (CBMH) system is a standard platform that gives its support to the patients for emergency treatment from the medical experts over Internet communication. Since the medical records are very sensitive, security protection is much necessitated. In addition, patient anonymity should be well preserved. In 2016, Chiou et al. proposed a mutual authentication protocol for the Telecare Medical Information System (TMIS) using Cloud Environment (CE). They claim that their protocol satisfies patient anonymity. However, this paper proves that the Chiou et al. scheme is not only completely insecure against the patient anonymity, health-report revelation, health-report forgery, report confidentiality, and non-repudiation but also fails to validate the service access against verifiability, undeniability and unforgeability. In order to provide better mutual authenticity, this paper suggests the framework of smart service authentication to cross-examine the common secret session key among the communication entities. In order to examine the security properties, formal and informal verification was carried out. Lastly, to prove the security and performance efficiency of a system, the proposed SSA framework was implemented using FPGA and Moteiv TMote Sky-Mote. A proposed smart service authentication (SSA) framework is presented to ensure better data security between the patients and the physicians. The formal and informal security analysis proves the significance of the SSA framework model to withstand the security attacks such as health-report forgery, health-report revelation, server-spoofing etc. As a result, it is claimed that it can be well suited for TMIS."
2024,2024 IEEE International Conference on Interdisciplinary Approaches in Technology and Management for Social Innovation (IATMSI),10.1109/IATMSI60426.2024.10503242,L. Khan; F. Kabir,In-depth Analysis on Secure and Privacy-Preserving Smart Care Homes based on Internet of Medical Things (IoMT),,"The Internet of Medical Things (IoMT) has extended beyond the usual healthcare settings to include smart care homes, where advanced technology and interconnected smart sensory devices enable remote monitoring and real-time treatment for elderly people residing in care homes. This is possible due to sophisticated technology and the networked architecture of IoMT-based smart care homes. This review paper contributes to the increasing amount of scholarly research on IoMT security in the context of smart care homes by in-depth analyzing and thoroughly evaluating the recent security trends. This paper gives prominence to the security and privacy requirements addressed by current methods, as well as various possible attacks that need resistance. It also highlights ongoing issues and some future directions for privacy-preserving and secure IoMT-based smart care homes after comparing the existing research works in terms of various aspects."
2023,"2023 International Conference on Smart Applications, Communications and Networking (SmartNets)",10.1109/SmartNets58706.2023.10215896,E. Gürbüz; Ö. Turgut; İ. Kök,Explainable AI-Based Malicious Traffic Detection and Monitoring System in Next-Gen IoT Healthcare,,"In recent years, there has been a surge in IoT healthcare applications, ranging from wearable health monitors and remote patient monitoring systems to smart medical devices, telemedicine platforms, and personalized health tracking and management tools. The purpose of these applications is to improve treatment outcomes, streamline healthcare delivery, and enable data-driven decision-making. However, due to the sensitive nature of health data and the critical role that these applications play in people’s lives, ensuring their security and privacy has become a paramount concern. To address this issue, we developed an explainable malicious traffic detection and monitoring system based on Machine Learning (ML) and Deep Learning (DL) models. The proposed system involves the use of Explainable Artificial Intelligence (XAI) methods such as LIME, SHAP, ELI5, and Integrated Gradients(IG) to ensure the interpretability and explainability of the developed models. Finally, we demonstrate the high accuracy of the developed models in detecting attacks on the intensive care patient dataset. Furthermore, we ensure the transparency and interpretability of the model outcomes by presenting them through the Shapash Monitor interface, which can be easily accessed by both experts and non-experts."
2023,2023 International Conference on Circuit Power and Computing Technologies (ICCPCT),10.1109/ICCPCT58313.2023.10245224,G. S. Dhanya; S. M. Celestin Vigila,Fog Computing with Optimized Block Chain Technique for IoT Based Data Security,,"The Internet of Things (IoT) for medical purposes offers a number of benefits, including the aptitude to follow the individual's physical state over a range of time intervals and transmitting data in real time. Using gadgets like glucose meters, heart monitoring implants, Electrocardiogram (ECG), blood pressure monitors, Electroencephalography (EEG) and Electromyography (EMG) wearable strategies, medical personnel can gather local patient wellness data and make choices based on it. The IoT devices' weak authentication and encryption procedures make them readily hackable and may expose users to a number of risks, some of which could be fatal. The Quality of Service (QoS) needs for healthcare IoT devices, such as dependability, authorization, identity and security, cannot be met by current algorithms using machine learning or blockchain approaches operating in the cloud computing environment. Henceforth the proposed work develops an advanced Fog computing (FC) to oppose advance cloud computing at an edge of networks together with Block chain topology. Fog computing has been emphasized as promising method for low-cost remote monitoring, limiting down on latency, and boosting efficiency, while blockchain has been touted for guaranteeing the security of private data, building a decentralized database, and improving data interoperability. The problem of healthcare IoT device recognition, permission and confirmation for scalability often broadcast of data in a distributed setting can be handled by merging FC with block chain. So, leveraging FC and blockchain, a creative solution to the aforementioned issue."
2022,IEEE Access,10.1109/ACCESS.2022.3160231,G. Said; A. Ghani; A. Ullah; M. Azeem; M. Bilal; K. S. Kwak,Light-Weight Secure Aggregated Data Sharing in IoT-Enabled Wireless Sensor Networks,,"Internet of Things (IoT) is a network of physical objects or things that can communicate and share information. In IoT-enabled Wireless Medical Sensor Network (WMSN), the smart sensing devices share remote patient monitoring data towards central repositories. During medical data aggregation and transmission, security is mandatory to guard against intruders. The main problem in existing base schemes is that complex multiplication operations are used for batch key creation. These schemes are computationally expensive and require huge memory space at the aggregator node (AN). This paper presents a lightweight Secure Aggregation and Transmission Scheme (SATS) for secure and lightweight data computation and transmission. SATS provides a lightweight XOR operation for obtaining batch keys instead of the expensive multiplication operation. Furthermore, the AN Receiving Message Algorithm (ARMA) is presented at the AN to aggregate data generated by sensor nodes. The Receiving Message Extractor (RME) algorithm is presented to decrypt the message and perform batch verification at the Fog-Server. SATS protects against several security threats such as denial of service attacks, the man in the middle attack, and reply attacks. The proposed SATS is simulated by using simulation tool NS 2.35. The results show that SATS provides lightweight data transmission by reducing computation and communication costs.The computation cost of the SATS scheme is 14%, 23% and 59% at AN, and at Fog-Node 6.5%, 21.5% and 51%, and Communication cost 6%, 3%, and 4% at Sensor Node, and at AN 6%, 9%, and 12% better than PPDAS, IDAP, and ASAS respectively. The proposed SATS is compared with relevant schemes and the results show that it provides better storage capacity, computations cost, communications cost, and energy consumption."
2023,2023 IEEE International Conference on Contemporary Computing and Communications (InC4),10.1109/InC457730.2023.10262890,M. Afroz; B. Goswami; E. Nyakwende,Using Smart Contracts on the Blockchain for IoMT in e-Healthcare,,"Healthcare facilities have seen major modifications in the last 20 years. With the aid of IoT-enabled devices, monitoring and analyzing patient diagnostic parameters is substantially facilitated. A paradigm change in healthcare technology is represented by IoMT. However, issues with patients’ right to privacy and data security continue to exist. Blockchain has permeated several scientific fields and is expected to grow dramatically. Blockchain smart contracts can eliminate intermediaries and increase contract execution. Blockchain and smart contracts in IoMT e-healthcare are discussed in this paper. The study analyses how decentralisation and smart contracts will affect the IoMT in e-healthcare, suggests a new architecture, and discusses the benefits, drawbacks, and future trends of integrating all three. The suggested architecture outperforms standard techniques in packet delivery ratio, latency, and energy efficiency."
2023,IEEE Transactions on Network Science and Engineering,10.1109/TNSE.2023.3293694,S. Garg; Y. Wu; S. Mumtaz; F. Granelli; K. -K. R. Choo; M. Chen,Guest Editorial Introduction to the Special Section on AI-Driven Cybersecurity for Healthcare Cyber Physical Systems,,"With the gradual integration of Internet of Things (IoT), healthcare industry has become ubiquitous, complex, sophisticated, efficient and autonomous. With this technological shift, remote patient monitoring, smart sensing and seamless integration of medical equipments has become a reality. Thus, the modern day cyber physical systems (CPS) encompassing healthcare devices, medical equipments, intelligent implantable medical devices (IMDs), smart sensors, wearables, etc., have gained the attention of both the academia and industry. The CPS specific to healthcare systems are characterised by bundle of opportunities for both the pro-consumers (patients and their relatives) and the service providers (doctors and hospitals). The major advantages range from proactive treatment, faster disease diagnosis, and improved treatment to cost reduction, error reduction, and easier equipment and drug management."
2021 Nov-Dec,Progress in cardiovascular diseases,S0033-0620(21)00130-4 [pii] 10.1016/j.pcad.2021.11.011 [doi],Ijaz SH; Shah SP; Majithia A,Implantable devices for heart failure monitoring.,United States,"Heart failure (HF) is associated with considerable morbidity and mortality. The increasing prevalence of HF and inpatient HF hospitalization has a considerable burden on healthcare cost and utilization. The recognition that hemodynamic changes in pulmonary artery pressure (PAP) and left atrial pressure precede the signs and symptoms of HF has led to interest in hemodynamic guided HF therapy as an approach to allow earlier intervention during a heart failure decompensation. Remote patient monitoring (RPM) utilizing telecommunication, cardiac implantable electronic device parameters and implantable hemodynamic monitors (IHM) have largely failed to demonstrate favorable outcomes in multicenter trials. However, one positive randomized clinical trial testing the CardioMEMS device (followed by Food and Drug Administration approval) has generated renewed interest in PAP monitoring in the HF population to decrease hospitalization and improve quality of life. The COVID-19 pandemic has also stirred a resurgence in the utilization of telehealth to which RPM using IHM may be complementary. The cost effectiveness of these monitors continues to be a matter of debate. Future iterations of devices aim to be smaller, less burdensome for the patient, less dependent on patient compliance, and less cumbersome for health care providers with the integration of artificial intelligence coupled with sophisticated data management and interpretation tools. Currently, use of IHM may be considered in advanced heart failure patients with the support of structured programs."
2023 Nov 25,NPJ digital medicine,10.1038/s41746-023-00971-z [doi] 219,Wall C; Hetherington V; Godfrey A,Beyond the clinic: the rise of wearables and smartphones in decentralising healthcare.,England,"Navigating contemporary healthcare, wearable technology and smartphones are marking the dawn of a transformative era in patient observation and personalised care. Wearables, equipped with various sensing technologies (e.g., accelerometer for movement, optics for heart rate), are increasingly being recognised for their expansive potential in (remote) patient monitoring, diagnostics, and therapeutic applications which suggests a plausible move towards a more decentralised healthcare system. This shift is evident as healthcare providers and patients alike are becoming increasingly accepting of wearable-driven tools, as they enable continuous health monitoring outside of traditional clinical settings. Equally, the ubiquitous nature of smartphones, now more than mere communication tools, is being harnessed to serve as pivotal health monitoring instruments. Their added sensing capabilities with Internet of Things (IoT) driven connectivity enable a (relatively) seamless transition from conventional health practices to a more interconnected, digital age. However, this evolving landscape is not without its challenges, with concerns surrounding data privacy, security, and ensuring equitable access to digital advances. As we delve deeper into digital healthcare, we must harness the full potential of those technologies and ensure their ethical and equitable implementation, envisioning a future where healthcare is not just hospital-centric but is part of our daily lives."
2022 Jul 1,Current opinion in gastroenterology,10.1097/MOG.0000000000000845 [doi],Rowan C; Hirten R,The future of telemedicine and wearable technology in IBD.,United States,"PURPOSE OF REVIEW: Telemedicine has quickly become an essential part of modern healthcare, particularly in the management of chronic conditions like inflammatory bowel disease. The purpose of this review is to describe the current use of telehealth, mobile applications and wearable devices in inflammatory bowel disease and potential future applications. RECENT FINDINGS: Telemedicine was increasingly used during the Coronavirus Disease 2019 pandemic. Virtual consultations allowed clinical care to continue despite pandemic-related restrictions without compromising the quality of care for patients with inflammatory bowel disease (IBD). It also benefits patients who would not have access to care due to financial or geographical barriers. Mobile applications allow patients with IBD to record disease activity among other metrics, allowing for earlier healthcare provider intervention. Wearable devices are increasingly being explored to monitor physiological indicators of disease activity and flare. SUMMARY: Telehealth and remote patient monitoring has been successfully integrated into the care of IBD patients. The advantages of these modalities include better access to specialist care and remote noninvasive disease monitoring. Careful consideration must be given to patient privacy, data protection and equitable access. These modalities have enormous potential to improve patient care through accurate consistent data collection and even the prediction of disease activity."
2020 Jul-Aug,Pulmonology,S2531-0437(19)30214-4 [pii] 10.1016/j.pulmoe.2019.11.006 [doi],Angelucci A; Aliverti A,Telemonitoring systems for respiratory patients: technological aspects.,Spain,"This review introduces the reader to the available technologies in the field of telemonitoring, with focus on respiratory patients. In the materials and methods section, a general structure of telemonitoring systems for respiratory patients is presented and the sensors of interest are illustrated, i.e., respiratory monitors (wearable and non-wearable), activity trackers, pulse oximeters, environmental monitors and other sensors of physiological variables. Afterwards, the most common communication protocols are briefly introduced. In the results section, selected clinical studies that prove the significance of the presented parameters in chronic respiratory diseases are presented. This is followed by a discussion on the main current issues in telemedicine, in particular legal aspects, data privacy and benefits both in economic and health terms."
2022 Oct 11,"Healthcare (Basel, Switzerland)",10.3390/healthcare10101993 [doi] 1993,Abdulmalek S; Nasir A; Jabbar WA; Almuhaya MAM; Bairagi AK; Khan MA; Kee SH,IoT-Based Healthcare-Monitoring System towards Improving Quality of Life: A Review.,Switzerland,"The Internet of Things (IoT) is essential in innovative applications such as smart cities, smart homes, education, healthcare, transportation, and defense operations. IoT applications are particularly beneficial for providing healthcare because they enable secure and real-time remote patient monitoring to improve the quality of people's lives. This review paper explores the latest trends in healthcare-monitoring systems by implementing the role of the IoT. The work discusses the benefits of IoT-based healthcare systems with regard to their significance, and the benefits of IoT healthcare. We provide a systematic review on recent studies of IoT-based healthcare-monitoring systems through literature review. The literature review compares various systems' effectiveness, efficiency, data protection, privacy, security, and monitoring. The paper also explores wireless- and wearable-sensor-based IoT monitoring systems and provides a classification of healthcare-monitoring sensors. We also elaborate, in detail, on the challenges and open issues regarding healthcare security and privacy, and QoS. Finally, suggestions and recommendations for IoT healthcare applications are laid down at the end of the study along with future directions related to various recent technology trends."
