year,venue,doi,authors,title,publication_language,abstract
2023,ACS applied materials & interfaces,10.1021/acsami.3c12735,"Zhang, X.; Liang, S.; Li, F.; Ding, H.; Ding, L.; Bai, Y.; Zhang, L.",Flexible Strain-Sensitive Sensors Assembled from Mussel-inspired Hydrogel with Tunable Mechanical Properties and Wide Temperature Tolerance in Multiple Application Scenarios,English,"Conductive hydrogels, exhibiting wide applications in electronic skins and soft wearable sensors, often require maturely regulating of the hydrogel mechanical properties to meet specific demands and work for a long-term or under extreme environment. However, in situ regulation of the mechanical properties of hydrogels is still a challenge, and regular conductive hydrogels will inevitably freeze at subzero temperature and easily dehydrate, which leads to a short service life. Herein, a novel adhesive hydrogel (PAA-Dopa-Zr4+) capable of strain sensing is proposed with antifreezing, nondrying, strong surface adhesion, and tunable mechanical properties. 3,4-Dihydroxyphenyl-l-alanine (l-Dopa)-grafted poly(acrylic acid) (PAA) and Zr4+ ion are introduced into the hydrogel, which broadly alters the mechanical properties via tuning the in situ aggregation state of polymer chains by ions based on the complexation effect. The catechol groups of l-Dopa and viscous glucose endow the hydrogel with high adhesiveness for skin and device interface (including humid and dry environments) and exhibit an outstanding temperature tolerance under extreme wide temperature spectrum (-35 to 65 °C) or long-lasting moisture retention (60 days). Furthermore, this PAA-Dopa-Zr4+ can be assembled as a flexible strain-sensitive sensor to detect human motions based on specific mechanical properties requirements. This work, enabling superior adhesive and temperature tolerance performance and broad mechanical tenability, presents a new paradigm for numerous applications to wearable sensing and personalized healthcare monitoring."
2023,Comparative Medicine,10.30802/AALAS-CM-23-000011,"Shuster, K.A.; Yang, T.S.; Snyder, K.T.; Creanza, N.; Mitchell, P.K.; Goodman, L.B.; Grenier, J.K.; Tataryn, N.M.; Himmel, L.E.; Gibson-Corley, K.N.",Polyomavirus-associated Disseminated T-cell Lymphoma in a Colony of Zebra Finches (Taeniopygia guttata),English,"Four zebra finches in a closed research colony presented with variable clinical signs, including masses, skin lesions, shivering, and/or ruffled feathers. These birds were not responsive to treatment efforts; 3 died and one was euthanized. All 4 were submitted for necropsy to determine the cause of the clinical signs. Gross necropsy and histopathologic findings from all birds resulted in a diagnosis of round cell neoplasia in multiple organs, including the skin, liver, kidney, and reproductive tract, with intranuclear inclusion bodies in the neoplastic cells. In all 4 cases, immunohistochemical staining showed strong immunoreactivity for CD3 in 70% to 80% of the neoplastic round cells, with a relatively small subset that were immunopositive for Pax5. These findings supported a diagnosis of T-cell lymphoma. Frozen liver tissue from one case was submitted for next-generation sequencing (NGS), which revealed viral RNA with 100% sequence homology to canary polyomavirus strain 34639 that had originally been identified in a European goldfinch. Formalin-fixed paraffin-embedded scrolls from another case were also submitted for NGS, which revealed viral RNA with 97.2% sequence homology to canary polyomavirus strain 37273 that had originally been identified in a canary. To localize the virus in situ, RNAscope hybridization was performed using a probe designed to target the VP1 gene of the sequenced virus in frozen liver tissue. In all 4 cases, disseminated and robust hybridization signals were detected in neoplastic cells. These findings indicate that polyomaviruses have the potential to be oncogenic in zebra finches."
2023,Journal of the Endocrine Society,10.1210/jendso/bvad114.295,"Ben-Shlomo, A.; Chazarin, B.; Gresham, G.; Choudhary, M.; Barnhill, K.; Haptonstall, K.; Van Eyk, J.","Remote Monitoring of Biometric, Proteomic, and Patient-reported Outcomes In Adrenal Insufficiency",English,"Background: Damaged hypothalamic-pituitary adrenal axis may result in adrenal insufficiency (AI) and require hydrocortisone replacement. Currently, there are no biometric or circulating biomarkers to assess hydrocortisone replacement adequacy. Dosing is based on symptomatology, often resulting in over- or undertreatment. Methods: We used remote monitoring precision health solutions to identify AI molecular and biometric biomarkers over 2 weeks. Using remote sampling devices (Mitra Neoteryx), 10-μL dried blood samples were collected weekly for protein analysis by AI subjects before and 5 hours after daily hydrocortisone doses and age- and sex matched adrenal sufficient (AS) subjects at approximately the same times. Continuous physical activity were measured with a wearable biosensor (Fitbit Charge HR) along with remote systolic (SBP) and diastolic (DBP) blood pressure and heart rate (HR) (Omron Evolv). Self-reported AddiQoL questionnaires were completed twice daily. For biometric endpoints and questionnaires, data are summarized as mean ± SD using two-sided t-tests, where a p value<0.05 is considered statistically significant. For proteomic analysis, median value was calculated, and statistical testing identified differentially expressed proteins (DEPs; FDR<5%). Results:Fifteen AI (6 primary AI [PAI] and 9 secondary AI [SAI] and 15 AS subjects completed the study. AI group mean age was 46.3±15.7 and AS was 41.7±13.2. In both groups, 80% were female. Adherence to home monitoring was 100% in AI subjects and >90% in AS (13/15 assessable for biometrics (activity and BP) and 14/15 for AddiQoL). SBP was lower in PAI (106.2±7.9/68.3±7.6 [n=5]) vs SAI (119.1±15.3/71.1±8.9 [n=8]; p=0.04). Nighttime BP (22:00-05:00) for both PAI (102.3±7.8/68.5 ±7.9) and SAI (101.2±8.2/63.8±9) were significantly lower than AS (115.5±15.6; p=0.04 and p=0.02, respectively). AI heart rate was lower vs AS at night (61.4±11.6 [n=13] vs 72.5±11.1 [n=11]; p=0.01), especially in PAI (57.7±5 [n=5]; p=0.001). Average daily activity was higher in AS than AI as measured by steps (9010 vs 7787; p=0.02), miles (3.94 vs 3.36; p=0.03) and stair flights (14.19 vs 9.85; p=0.01). On AddiQoL, AI subjects scored lower than AS subjects (126.8 ±18.1 vs 143.3±14.9, respectively; p<0.0001). Across all dried blood samples, 444 proteins were quantified. Comparing AI vs AS, 78 were identified before morning hydrocortisone dose vs 88 before afternoon dose. Forty-nine DEPs were commonly identified and showed the same regulation trends. Nine DEPs before and 18 DEPs after morning and afternoon dosing, respectively, were identified in AI. None of these DEPs were common, indicating potential blood proteome signature changes in the morning and in the afternoon. Conclusion: Remote monitoring of biometrics and blood proteome in AI is feasible and informative and may identify biomarkers to optimize hydrocortisone replacement therapy."
2023,"Advanced materials (Deerfield Beach, Fla.)",10.1002/adma.202303556,"Min, W.K.; Won, C.; Kim, D.H.; Lee, S.; Chung, J.; Cho, S.; Lee, T.; Kim, H.J.",Strain-Driven Negative Resistance Switching of Conductive Fibers with Adjustable Sensitivity for Wearable Healthcare Monitoring Systems with Near-Zero Standby Power,English,"Recently, one of the primary concerns in e-textile-based healthcare monitoring systems for chronic illness patients has been reducing wasted power consumption, as the system should be always-on to capture diverse biochemical and physiological characteristics. However, the general conductive fibers, a major component of the existing wearable monitoring systems, have a positive gauge-factor (GF) that increases electrical resistance when stretched, so that the systems have no choice but to consume power continuously. Herein, a twisted conductive-fiber-based negatively responsive switch-type (NRS) strain-sensor with an extremely high negative GF (resistance change ratio ≈ 3.9 × 108 ) that can significantly increase its conductivity from insulating to conducting properties is developed. To this end, a precision cracking technology is devised, which could induce a difference in the Young's modulus of the encapsulated layer on the fiber through selective ultraviolet-irradiation treatment. Owing to this technology, the NRS strain-sensors can allow for effective regulation of the mutual contact resistance under tensile strain while maintaining superior durability for over 5000 stretching cycles. For further practical demonstrations, three healthcare monitoring systems (E-fitness pants, smart-masks, and posture correction T-shirts) with near-zero standby power are also developed, which opens up advancements in electronic textiles by expanding the utilization range of fiber strain-sensors."
2023,Journal of Chemical Technology and Biotechnology,10.1002/jctb.7373,"Wong, N.; Jantama, K.; Cassan, C.J.; Taillandier, P.","Process optimization of metabolically engineered Escherichia coli NSK015 fermentation for progressive improvement of 1,3-propanediol production",English,"BACKGROUND: Previously, Escherichia coli NSK015 was developed for high yield of 1,3-propanediol (1,3-PDO) production. To further improve 1,3-PDO concentration, parameters including kLa values with different agitations and impeller numbers, concentrations of coenzyme B12 and feeding strategies during fed-batch fermentation were investigated. RESULTS: In this study, aerobic conditions at 300 rpm agitation and 1 vvm aeration with two Rushton turbine impellers (kLa = 33.6 h−1) and the concentration of coenzyme B12 at 7.5 μmol L−1 were identified as the best optimized conditions to improve 1,3-PDO production by the strain. With a two-pulsed continuous feeding, E. coli NSK015 produced 1,3-PDO up to 60.3 g L−1 with the 1,3-PDO yield approaching a theoretical maximum of 0.97 g g−1 and productivity of 0.42 g L−1 h−1 in fed-batch fermentation, in which concentration was improved about 60% compared to that of batch fermentation. CONCLUSION: The result indicated the efficiency of E. coli NSK015 in producing 1,3-PDO under optimal aerobic conditions. The strain could even enhance growth and maintain enzymatic activities involved in the 1,3-PDO pathway without utilizing antibiotics, isopropyl β-d-1-thiogalactopyranoside (IPTG) or enriching nutrients. Plasmid instability, high production cost related to medium preparation and purification, and waste disposal were not of concern. This may provide a new insight for large-scale 1,3-PDO production by E. coli NSK015. Additionally, E. coli NSK015 could be a microbial host model for further developing new 1,3-PDO-producing microorganisms regardless of plasmid, inducer, antibiotics and rich nutrients in fermentation medium. © 2023 Society of Chemical Industry (SCI)."
2023,International Journal of Medical Informatics,10.1016/j.ijmedinf.2023.105048,"Chakraborty, I.; Edirippulige, S.; Vigneswara Ilavarasan, P.",The role of telehealth startups in healthcare service delivery: A systematic review,English,"Objectives: The role of startups has been growing in healthcare delivery, particularly in telehealth and telemedicine. Yet, little has been published about their role in evolving digital healthcare ecosystem. This study aimed to review the literature on telehealth startups to understand their roles, challenges, business models, and directions for sustainable innovation and commercialization. Methods: Ten databases were screened: PubMed, Scopus, Web of Science, IEEE Xplore, ACM digital library, EBSCOhost, Embase, Medline, Cochrane review, and PsycINFO. The articles were shortlisted based on pre-determined screening criteria, and qualitative synthesis was performed. The quality of included studies was assessed using the Mixed Methods Appraisal Tool. Cohen's K was calculated to ensure the reliability of the authors scoring on the quality appraisal test and qualitative synthesis. Results: 26 articles were included in the review. Findings are clubbed under five themes: remote and on-demand healthcare; healthcare data management; digital therapeutics; high-tech driven personalized care; and information integration and exchange. Technical infrastructure, regulation, and revenue generation were identified as major challenges for telehealth start-ups. Osterwalder business canvas was the predominantly used model. Value perspectives were recognized for a sustainable telehealth innovation and its commercialization. Conclusion: Telehealth startups are evolving to meet digital healthcare needs and playing a significant role in teleconsultations, telemonitoring, and electronic health record solutions. Recently, their focus has shifted towards smartphone-enabled AI-driven personalized care, including digital therapeutics and wearable device innovation. They have significant technical and operational challenges in innovation and commercialization to optimize their role. The review also provides researchers with a new understanding of telehealth startups’ sustainable innovation and commercialization through the systematic direction of value proposition, creation, and capture."
2023,Current Trends in Biotechnology and Pharmacy,10.5530/ctbp.2023.2.16,"Shetty, P.R.; Batchu, U.R.; Buddana, S.K.; Thota, S.H.; Pulivarthi, D.; Cheemalamarri, C.; Banotha, L.; Penna, S.; Poda, S.",Studies on metabolic regulation of schizosaccharomyces pombe biomass production for glucan yield improvement,English,"Schizo-saccharomyces pombe (S.pombe) has been playing a pivotal role in biotech industries as a source of glucans; a biological response modifiers (BRM) and also been studied as a model strain for recombinant proteins in molecular biology. Owing to the presence of > 60% glucans in their cell wall structure, the present research was designed to understand the effect of nutrient regulation on growth of S.pombe (Italic form to economize the glucan production. The study was performed using two different media; yeast extract with supplements (YES) and yeast extract-peptone-dextrose (YPD) and the YPD medium was noticed to be the best and cost-effective for maximum growth of S.pombe Thereafter, a sequential optimization studies, starting with one factor at a time (OFAT) methodology followed by two step statistical approach Placket-burmann design (PBD) and Response surface methodology (RSM) improved the biomass yield from 14-34.5 g/L (1.5-fold) at shake flask level. Mass transfer of media components, temperature, dextrose and yeast extract have played significant role in metabolism mediated growth of the S.pombe. The major finding of the present study is non-significance of peptone in enhancing the S.pombe biomass. Validation of the above at bioreactor level with dextrose at 4%, rpm at 200, temperature at 28oC and yeast extract at 2% increased the biomass yield from 34.5 - 52 g/L."
2023,International Journal of Environmental Research and Public Health,10.3390/ijerph20105810,"Giansanti, D.","The Artificial Intelligence in Teledermatology: A Narrative Review on Opportunities, Perspectives, and Bottlenecks",English,"Artificial intelligence (AI) is recently seeing significant advances in teledermatology (TD), also thanks to the developments that have taken place during the COVID-19 pandemic. In the last two years, there was an important development of studies that focused on opportunities, perspectives, and problems in this field. The topic is very important because the telemedicine and AI applied to dermatology have the opportunity to improve both the quality of healthcare for citizens and the workflow of healthcare professionals. This study conducted an overview on the opportunities, the perspectives, and the problems related to the integration of TD with AI. The methodology of this review, following a standardized checklist, was based on: (I) a search of PubMed and Scopus and (II) an eligibility assessment, using parameters with five levels of score. The outcome highlighted that applications of this integration have been identified in various skin pathologies and in quality control, both in eHealth and mHealth. Many of these applications are based on Apps used by citizens in mHealth for self-care with new opportunities but also open questions. A generalized enthusiasm has been registered regarding the opportunities and general perspectives on improving the quality of care, optimizing the healthcare processes, minimizing costs, reducing the stress in the healthcare facilities, and in making citizens, now at the center, more satisfied. However, critical issues have emerged related to: (a) the need to improve the process of diffusion of the Apps in the hands of citizens, with better design, validation, standardization, and cybersecurity; (b) the need for better attention paid to medico-legal and ethical issues; and (c) the need for the stabilization of international and national regulations. Targeted agreement initiatives, such as position statements, guidelines, and/or consensus initiatives, are needed to ensure a better result for all, along with the design of both specific plans and shared workflows."
2023,mHealth,10.21037/mhealth-22-51,"Postel-Vinay, N.; Bobrie, G.; Asmar, R.; Stephan, D.; Amar, L.",Management of arterial hypertension: home blood pressure measurement is a cornerstone for telemonitoring and self-management,English,"The development of mobile telephones has made it possible to design blood pressure (BP) monitors with data transmission via cellular lines, contributing to the emergence of “e-health”. Today, the direct-to-consumer marketing of devices create a new context allowing an algorithmic processing of information for remote decision-making either by the patient or by a healthcare professional. The home BP telemonitoring (HBPT) is the remote transmission of BP values, measured at home and transmitted to the doctor’s office or hospital, by means of telehealth strategies. In this context, randomized controlled trials (RCTs) studies have demonstrated HBPT ability in improving patients’ compliance and adherence to treatment and in accomplishing better hypertension control rates. The level of evidence for the drop in BP is “moderate” and the place of HBPT is not clearly established in current practice. Digital interventions have the potential to support patient in self-management. This approach presupposes the prior acquisition of skills, the level of which must be adapted to the level of health literacy of each patient. Few of medical applications (mobile apps or web-apps) for hypertension can be regarded as accurate and safe for clinical use and to date, we do not have high quality evidence to determine the overall effect of the use smartphone apps on BP control."
2023,Letters in Applied Microbiology,10.1093/lambio/ovac017,"Kapil, S.; Bhattu, M.; Sharma, V.; Kumar, T.",Racemization rate and biomolecular characterization of D-serine synthesizing bacteria Bacillus tequilensis A1C1,English,"D-amino acids, the important components of the bacterial cell walls, are valuable molecular and genetic markers of bacterial-derived organic material in the environment. D-serine, a racemization product of L-serine is one such amino acid present in various prokaryotes and eukaryotes. It is a well-recognized regulator of various activities in the human nervous system. In plants, it has a role in the nitrogen cycle regulation and pollen tube growth. Serine enantiomers are present in different concentrations and few bacterial strains are reported to contribute to D-serine in the environment. During the present study, soil samples from different places in North India were collected and processed to isolate and screen the bacteria on M9 minimal media (Himedia) for D-serine synthesis. Thin-layer chromatography (TLC Silica gel 60 F 254 (20 × 20 cm, Merck, Darmstadt, Germany) and Mass spectroscopic analysis (Bruker MICROTOF II spectrometer) studies, etc were performed. D-serine-producing isolates were characterized as per standard procedures. Bacterial isolate A1C1 with maximum D-serine (0.919 ± 0.02 nM) synthesis under optimal growth conditions (37°C ± 0.5, 150 ± 0.5 RPM, and 7 ± 0.5 pH) was identified as Bacillus tequilensis based on 16sRNA sequencing. The isolate could be a valuable serine racemization tool for various industrial and environmental applications."
2023,European Health and Pharmaceutical Law Review,10.21552/ehpl/2023/1/6,"Salvatore, V.",The Regulatory Challenges of Digital Therapeutics,English,"Digital Therapeutics remain in a legal grey area as a clear and unique definition is not pro-vided by the European Union nor by EU Member State legislation. Although they are often considered as, or similar to, medical devices, this approach may be inadequate and misleading as it tends to mistake the device with the therapy that it delivers. The evolving and ex-panding sector of digital therapies mandates the adoption of new rules, hopefully at Euro-pean Union level, to properly address the challenges of digital health technologies both from the legal and the regulatory perspective."
