year,venue,doi,authors,title,publication_language,abstract
2024 Jan 25,BMC medicine,10.1186/s12916-024-03252-y [doi] 36,Rykov YG; Patterson MD; Gangwar BA; Jabar SB; Leonardo J; Ng KP; Kandiah N,Predicting cognitive scores from wearable-based digital physiological features using machine learning: data from a clinical trial in mild cognitive impairment.,England,"BACKGROUND: Continuous assessment and remote monitoring of cognitive function in individuals with mild cognitive impairment (MCI) enables tracking therapeutic effects and modifying treatment to achieve better clinical outcomes. While standardized neuropsychological tests are inconvenient for this purpose, wearable sensor technology collecting physiological and behavioral data looks promising to provide proxy measures of cognitive function. The objective of this study was to evaluate the predictive ability of digital physiological features, based on sensor data from wrist-worn wearables, in determining neuropsychological test scores in individuals with MCI. METHODS: We used the dataset collected from a 10-week single-arm clinical trial in older adults (50-70 years old) diagnosed with amnestic MCI (N = 30) who received a digitally delivered multidomain therapeutic intervention. Cognitive performance was assessed before and after the intervention using the Neuropsychological Test Battery (NTB) from which composite scores were calculated (executive function, processing speed, immediate memory, delayed memory and global cognition). The Empatica E4, a wrist-wearable medical-grade device, was used to collect physiological data including blood volume pulse, electrodermal activity, and skin temperature. We processed sensors' data and extracted a range of physiological features. We used interpolated NTB scores for 10-day intervals to test predictability of scores over short periods and to leverage the maximum of wearable data available. In addition, we used individually centered data which represents deviations from personal baselines. Supervised machine learning was used to train models predicting NTB scores from digital physiological features and demographics. Performance was evaluated using ""leave-one-subject-out"" and ""leave-one-interval-out"" cross-validation. RESULTS: The final sample included 96 aggregated data intervals from 17 individuals. In total, 106 digital physiological features were extracted. We found that physiological features, especially measures of heart rate variability, correlated most strongly to the executive function compared to other cognitive composites. The model predicted the actual executive function scores with correlation r = 0.69 and intra-individual changes in executive function scores with r = 0.61. CONCLUSIONS: Our findings demonstrated that wearable-based physiological measures, primarily HRV, have potential to be used for the continuous assessments of cognitive function in individuals with MCI."
2024 May,Cureus,10.7759/cureus.61312 [doi] e61312,Bhaltadak V; Ghewade B; Yelne S,A Comprehensive Review on Advancements in Wearable Technologies: Revolutionizing Cardiovascular Medicine.,United States,"Wearable technologies have emerged as powerful tools in healthcare, offering continuous monitoring and personalized insights outside traditional clinical settings. These devices have garnered significant attention in cardiovascular medicine for their potential to transform patient care and improve outcomes. This comprehensive review provides an overview of wearable technologies' evolution, advancements, and applications in cardiovascular medicine. We examine the miniaturization of sensors, integration of artificial intelligence (AI), and proliferation of remote patient monitoring solutions. Key findings include the role of wearables in the early detection of cardiovascular conditions, personalized health tracking, and remote patient management. Challenges such as data privacy concerns and regulatory hurdles are also addressed. The adoption of wearable technologies holds promise for shifting healthcare from reactive to proactive, enabling precision diagnostics, treatment optimization, and preventive strategies. Collaboration among healthcare stakeholders is essential to harnessing the full potential of wearables in cardiovascular medicine and ushering in a new era of personalized, proactive healthcare."
2022 Feb 28,JMIR aging,10.2196/29623 [doi] e29623,Cristiano A; Musteata S; De Silvestri S; Bellandi V; Ceravolo P; Cesari M; Azzolino D; Sanna A; Trojaniello D,Older Adults' and Clinicians' Perspectives on a Smart Health Platform for the Aging Population: Design and Evaluation Study.,Canada,"BACKGROUND: Over recent years, interest in the development of smart health technologies aimed at supporting independent living for older populations has increased. The integration of innovative technologies, such as the Internet of Things, wearable technologies, artificial intelligence, and ambient-assisted living applications, represents a valuable solution for this scope. Designing such an integrated system requires addressing several aspects (eg, equipment selection, data management, analytics, costs, and users' needs) and involving different areas of expertise (eg, medical science, service design, biomedical and computer engineering). OBJECTIVE: The objective of this study is 2-fold; we aimed to design the functionalities of a smart health platform addressing 5 chronic conditions prevalent in the older population (ie, hearing loss, cardiovascular diseases, cognitive impairments, mental health problems, and balance disorders) by considering both older adults' and clinicians' perspectives and to evaluate the identified smart health platform functionalities with a small group of older adults. METHODS: Overall, 24 older adults (aged >65 years) and 118 clinicians were interviewed through focus group activities and web-based questionnaires to elicit the smart health platform requirements. Considering the elicited requirements, the main functionalities of smart health platform were designed. Then, a focus group involving 6 older adults was conducted to evaluate the proposed solution in terms of usefulness, credibility, desirability, and learnability. RESULTS: Eight main functionalities were identified and assessed-cognitive training and hearing training (usefulness: 6/6, 100%; credibility: 6/6, 100%; desirability: 6/6, 100%; learnability: 6/6, 100%), monitoring of physiological parameters (usefulness: 6/6, 100%; credibility: 6/6, 100%; desirability: 6/6, 100%; learnability: 5/6, 83%), physical training (usefulness: 6/6, 100%; credibility: 6/6, 100%; desirability: 5/6, 83%; learnability: 2/6, 33%), psychoeducational intervention (usefulness: 6/6, 100%; credibility: 6/6, 100%; desirability: 4/6, 67%; learnability: 2/6, 33%), mood monitoring (usefulness: 4/6, 67%; credibility: 4/6, 67%; desirability: 3/6, 50%; learnability: 5/6, 50%), diet plan (usefulness: 5/6, 83%; credibility: 4/6, 67%; desirability: 1/6, 17%; learnability: 2/6, 33%), and environment monitoring and adjustment (usefulness: 1/6, 17%; credibility: 1/6, 17%; desirability: 0/6, 0%; learnability: 0/6, 0%). Most of them were highly appreciated by older participants, with the only exception being environment monitoring and adjustment. The results showed that the proposed functionalities met the needs and expectations of users (eg, improved self-management of patients' disease and enhanced patient safety). However, some aspects need to be addressed (eg, technical and privacy issues). CONCLUSIONS: The presented smart health platform functionalities seem to be able to meet older adults' needs and desires to enhance their self-awareness and self-management of their medical condition, encourage healthy and independent living, and provide evidence-based support for clinicians' decision-making. Further research with a larger and more heterogeneous pool of stakeholders in terms of demographics and clinical conditions is needed to assess system acceptability and overall user experience in free-living conditions."
2022 Jan 25,ACS nano,10.1021/acsnano.1c08273 [doi],Jiang Y; Liang F; Li HY; Li X; Fan YJ; Cao JW; Yin YM; Wang Y; Wang ZL; Zhu G,A Flexible and Ultra-Highly Sensitive Tactile Sensor through a Parallel Circuit by a Magnetic Aligned Conductive Composite.,United States,"The development of flexible electronic skins with high performance and multifunctional sensing capabilities is of great significance for applications ranging from healthcare monitoring to artificial intelligence. To mimic and surpass the high-gauge-factor sensing properties of human skin, structure design and appropriate material selection of sensors are both essentially required. Here, we present an efficient, low-cost fabrication strategy to construct an ultra-highly sensitive, flexible pressure sensor by embedding the aligned nickel-coated carbon fibers (NICFs) in a polydimethylsiloxane (PDMS) substrate. Our design substantially contributes to ultrahigh sensitivity through the parallel circuit formed by aligned NICFs as well as surface spinosum microstructure molded by sandpaper. As a result, the sensor exhibits excellent sensitivity (15 525 kPa(-1)), a fast response time (30 ms), and good stability over 3000 loading-unloading cycles. Furthermore, these superior sensing properties trigger applications in water quality and wave monitoring in conjunction with mechanical flexibility and robustness. As a precedent for adjusting the sensitivities of the sensor, the NICFs/PDMS sensor provides a promising method for multiscenario healthcare monitoring, multiscale pressure spatial distribution, and human-machine interfacing."
2020 Jun,IEEE transactions on neural systems and rehabilitation engineering : a publication of the IEEE Engineering in Medicine and Biology Society,10.1109/TNSRE.2020.2978197 [doi],Huo W; Angeles P; Tai YF; Pavese N; Wilson S; Hu MT; Vaidyanathan R,A Heterogeneous Sensing Suite for Multisymptom Quantification of Parkinson's Disease.,United States,"Parkinson's disease (PD) is the second most common neurodegenerative disease affecting millions worldwide. Bespoke subject-specific treatment (medication or deep brain stimulation (DBS)) is critical for management, yet depends on precise assessment cardinal PD symptoms - bradykinesia, rigidity and tremor. Clinician diagnosis is the basis of treatment, yet it allows only a cross-sectional assessment of symptoms which can vary on an hourly basis and is liable to inter- and intra-rater subjectivity across human examiners. Automated symptomatic assessment has attracted significant interest to optimise treatment regimens between clinician visits, however, no wearable has the capacity to simultaneously assess all three cardinal symptoms. Challenges in the measurement of rigidity, mapping muscle activity out-of-clinic and sensor fusion have inhibited translation. In this study, we address all through a novel wearable sensor system and machine learning algorithms. The sensor system is composed of a force-sensor, three inertial measurement units (IMUs) and four custom mechanomyography (MMG) sensors. The system was tested in its capacity to predict Unified Parkinson's Disease Rating Scale (UPDRS) scores based on quantitative assessment of bradykinesia, rigidity and tremor in PD patients. 23 PD patients were tested with the sensor system in parallel with exams conducted by treating clinicians and 10 healthy subjects were recruited as a comparison control group. Results prove the system accurately predicts UPDRS scores for all symptoms (85.4% match on average with physician assessment) and discriminates between healthy subjects and PD patients (96.6% on average). MMG features can also be used for remote monitoring of severity and fluctuations in PD symptoms out-of-clinic. This closed-loop feedback system enables individually tailored and regularly updated treatment, facilitating better outcomes for a very large patient population."
2021,Technology and health care : official journal of the European Society for Engineering and Medicine,10.3233/THC-213006 [doi],Zhuang L; Jumani AK; Sbeih A,Internet of things-assisted intelligent monitoring model to analyse the physical health condition.,Netherlands,"BACKGROUND: Nowadays, smart healthcare minimizes medical facilities costs, ease staff burden, achieve unified control of materials and records, and enhance patients' medical experience. Smart healthcare treatments have critical barriers to improving patient outcomes, reducing the regulatory burden, and promoting the transition from volume to benefit. OBJECTIVE: In this paper, the Internet of Things-assisted Intelligent Monitoring Model (IoT-IMM) has been proposed to improve patient health and maintain health records. METHOD: The advanced IoT sensors can monitor patient health and insert into the patients' bodies. Information collected can be analyzed, aggregated, and mined to predict diseases at an early stage. For that, an enhanced deep learning network using Bayes theorem (EDLN-BT) benefits to obtain and verify various patient health data in a specific aspect, making it easy to supervise the patient's activities. RESULTS: The IoT-IMM-based EDLN-BT results show the smart health care monitoring has undergone substantial growth, improving patient satisfaction for the quality of the healthcare services offered in hospitals and many other healthcare facilities. It helps predict health diseases with increased accuracy, prediction rate with minimal residual error delay, and energy consumption."
2021 Dec 8,JMIR research protocols,10.2196/32587 [doi] e32587,Stewart C; Ranjan Y; Conde P; Rashid Z; Sankesara H; Bai X; Dobson RJB; Folarin AA,Investigating the Use of Digital Health Technology to Monitor COVID-19 and Its Effects: Protocol for an Observational Study (Covid Collab Study).,Canada,"BACKGROUND: The ubiquity of mobile phones and increasing use of wearable fitness trackers offer a wide-ranging window into people's health and well-being. There are clear advantages in using remote monitoring technologies to gain an insight into health, particularly under the shadow of the COVID-19 pandemic. OBJECTIVE: Covid Collab is a crowdsourced study that was set up to investigate the feasibility of identifying, monitoring, and understanding the stratification of SARS-CoV-2 infection and recovery through remote monitoring technologies. Additionally, we will assess the impacts of the COVID-19 pandemic and associated social measures on people's behavior, physical health, and mental well-being. METHODS: Participants will remotely enroll in the study through the Mass Science app to donate historic and prospective mobile phone data, fitness tracking wearable data, and regular COVID-19-related and mental health-related survey data. The data collection period will cover a continuous period (ie, both before and after any reported infections), so that comparisons to a participant's own baseline can be made. We plan to carry out analyses in several areas, which will cover symptomatology; risk factors; the machine learning-based classification of illness; and trajectories of recovery, mental well-being, and activity. RESULTS: As of June 2021, there are over 17,000 participants-largely from the United Kingdom-and enrollment is ongoing. CONCLUSIONS: This paper introduces a crowdsourced study that will include remotely enrolled participants to record mobile health data throughout the COVID-19 pandemic. The data collected may help researchers investigate a variety of areas, including COVID-19 progression; mental well-being during the pandemic; and the adherence of remote, digitally enrolled participants. INTERNATIONAL REGISTERED REPORT IDENTIFIER (IRRID): DERR1-10.2196/32587."
2020 Apr 3,Micromachines,10.3390/mi11040379 [doi] 379,Aziz Shah S; Ahmad J; Tahir A; Ahmed F; Russel G; Shah SY; Buchanan W; Abbasi QH,Privacy-Preserving Non-Wearable Occupancy Monitoring System Exploiting Wi-Fi Imaging for Next-Generation Body Centric Communication.,Switzerland,"Nano-scaled structures, wireless sensing, wearable devices, and wireless communications systems are anticipated to support the development of new next-generation technologies in the near future. Exponential rise in future Radio-Frequency (RF) sensing systems have demonstrated its applications in areas such as wearable consumer electronics, remote healthcare monitoring, wireless implants, and smart buildings. In this paper, we propose a novel, non-wearable, device-free, privacy-preserving Wi-Fi imaging-based occupancy detection system for future smart buildings. The proposed system is developed using off-the-shelf non-wearable devices such as Wi-Fi router, network interface card, and an omnidirectional antenna for future body centric communication. The core idea is to detect presence of person along its activities of daily living without deploying a device on person's body. The Wi-Fi signals received using non-wearable devices are converted into time-frequency scalograms. The occupancy is detected by classifying the scalogram images using an auto-encoder neural network. In addition to occupancy detection, the deep neural network also identifies the activity performed by the occupant. Moreover, a novel encryption algorithm using Chirikov and Intertwining map-based is also proposed to encrypt the scalogram images. This feature enables secure storage of scalogram images in a database for future analysis. The classification accuracy of the proposed scheme is 91.1%."
2024 Jul,IEEE journal of biomedical and health informatics,10.1109/JBHI.2023.3336935 [doi],Patro KK; Prakash AJ; Sahoo JP; Routray S; Baihan A; Samee NA; Huang G,SMARTSeiz: Deep Learning With Attention Mechanism for Accurate Seizure Recognition in IoT Healthcare Devices.,United States,"The Internet of Things (IoT) is capable of controlling the healthcare monitoring system for remote-based patients. Epilepsy, a chronic brain syndrome characterized by recurrent, unpredictable attacks, affects individuals of all ages. IoT-based seizure monitoring can greatly enhance seizure patients' quality of life. IoT device acquires patient data and transmits it to a computer program so that doctors can examine it. Currently, doctors invest significant manual effort in inspecting Electroencephalograph (EEG) signals to identify seizure activity. However, EEG-based seizure detection algorithms face challenges in real-world scenarios due to non-stationary EEG data and variable seizure patterns among patients and recording sessions. Therefore, a sophisticated computer-based approach is necessary to analyze complex EEG records. In this work, the authors proposed a hybrid approach by combining traditional convolution neural (CN) and recurrent neural networks (RNN) along with an attention mechanism for the automatic recognition of epileptic seizures through EEG signal analysis. This attention mechanism focuses on significant subsets of EEG data for class recognition, resulting in improved model performance. The proposed methods are evaluated using a publicly available UCI epileptic seizure recognition dataset, which consists of five classes: four normal conditions and one abnormal seizure condition. Experimental results demonstrate that the suggested approach achieves an overall accuracy of 97.05% for the five-class EEG recognition data, with an accuracy of 99.52% for binary classification distinguishing seizure cases from normal instances. Furthermore, the proposed intelligent seizure recognition model is compatible with an IoMT (Internet of Medical Things) cloud-based smart healthcare framework."
2021 Apr 26,"Sensors (Basel, Switzerland)",10.3390/s21093025 [doi] 3025,Hussain F; Abbas SG; Shah GA; Pires IM; Fayyaz UU; Shahzad F; Garcia NM; Zdravevski E,A Framework for Malicious Traffic Detection in IoT Healthcare Environment.,Switzerland,"The Internet of things (IoT) has emerged as a topic of intense interest among the research and industrial community as it has had a revolutionary impact on human life. The rapid growth of IoT technology has revolutionized human life by inaugurating the concept of smart devices, smart healthcare, smart industry, smart city, smart grid, among others. IoT devices' security has become a serious concern nowadays, especially for the healthcare domain, where recent attacks exposed damaging IoT security vulnerabilities. Traditional network security solutions are well established. However, due to the resource constraint property of IoT devices and the distinct behavior of IoT protocols, the existing security mechanisms cannot be deployed directly for securing the IoT devices and network from the cyber-attacks. To enhance the level of security for IoT, researchers need IoT-specific tools, methods, and datasets. To address the mentioned problem, we provide a framework for developing IoT context-aware security solutions to detect malicious traffic in IoT use cases. The proposed framework consists of a newly created, open-source IoT data generator tool named IoT-Flock. The IoT-Flock tool allows researchers to develop an IoT use-case comprised of both normal and malicious IoT devices and generate traffic. Additionally, the proposed framework provides an open-source utility for converting the captured traffic generated by IoT-Flock into an IoT dataset. Using the proposed framework in this research, we first generated an IoT healthcare dataset which comprises both normal and IoT attack traffic. Afterwards, we applied different machine learning techniques to the generated dataset to detect the cyber-attacks and protect the healthcare system from cyber-attacks. The proposed framework will help in developing the context-aware IoT security solutions, especially for a sensitive use case like IoT healthcare environment."
2022 Nov 22,ACS nano,10.1021/acsnano.2c07097 [doi],Cheng Y; Zhou Y; Wang R; Chan KH; Liu Y; Ding T; Wang XQ; Li T; Ho GW,An Elastic and Damage-Tolerant Dry Epidermal Patch with Robust Skin Adhesion for Bioelectronic Interfacing.,United States,"On-skin patches that record biopotential and biomechanical signals are essential for wearable healthcare monitoring, clinical treatment, and human-machine interaction. To acquire wearing comfort and high-quality signals, patches with tissue-like softness, elastic recovery, damage tolerance, and robust bioelectronic interface are highly desired yet challenging to achieve. Here, we report a dry epidermal patch made from a supramolecular polymer (SESA) and an in situ transferred carbon nanotubes' percolation network. The polymer possesses a hybrid structure of copolymerized permanent scaffold permeated by multiple dynamic interactions, which imparts a desired mechanical response transition from elastic recoil to energy dissipation with increased elongation. Such SESA-based patches are soft (Young's modulus ∼0.1 MPa) and elastic within physiologically relevant strain levels (97% elastic recovery at 50% tensile strain), intrinsically mechanical-electrical damage-resilient (∼90% restoration from damage after 5 min), and interference-immune in dynamic signal acquisition (stretch, underwater, sweat). We demonstrate its versatile physiological sensing applications, including electrocardiogram recording under various disturbances, machine-learning-enabled hand-gesture recognition through electromyogram measurement, subtle radial artery pulse, and drastic knee kinematics sensing. This epidermal patch offers a promising noninvasive, long-duration, and ambulant bioelectronic interfacing with anti-interference robustness."
2021 Feb 10,ACS applied materials & interfaces,10.1021/acsami.1c00402 [doi],Cheng B; Wu P,Recycled Iontronic from Discarded Chewed Gum for Personalized Healthcare Monitoring and Intelligent Information Encryption.,United States,"With the explosive development of smart wearable devices, a serious situation that a large amount of energy waste and environmental pollution caused by electronic discarding needs to be solved urgently. Here, as a throwaway waste material, a chewed gum can be reused for the preparation of wearable iontronics simply. A new gum sensor was constructed by regularly stretching a chewed gum in 6 M NaCl aqueous or even a Chinese edible salt solution for increasing the ionic conductivity. This gum sensor can be shaped arbitrarily, and the preparation process is green, pollution-free, with low energy consumption, and repeatable. Herein, this gum sensor can be utilized for real-time human healthcare monitoring effectively (i.e., facial mood changes, finger flexion, long time walking, and continuous ankle movement) and shows a fast response time of 297 ms and a reliable cycling performance in monitoring body motions. Furthermore, the gum sensor (containing edible salt) can act as a signal transmitter for intelligent information encryption and transmission in the light of the international Morse code with excellent repeatability and stability. Hence, this work will greatly possess wide potential application prospects in wearable electronics and information encryption. This gum sensor also provides a ponderable option in the next generation of artificial intelligence devices, which can address the troubles of material selections in sensor preparation."
2020 Sep,Telemedicine journal and e-health : the official journal of the American Telemedicine Association,10.1089/tmj.2020.0158 [doi],Kannampallil T; Ma J,Digital Translucence: Adapting Telemedicine Delivery Post-COVID-19.,United States,"In nearly 1 month, with a rapidly expanding corona virus disease 2019 (COVID-19), telemedicine has been transformed into an essential service for delivering routine clinical care. This transformation occurred as a crisis management response-driven by the need to provide care for patients with physical distancing measures in place. However, the current rapid adoption of telemedicine presents a transitional state between one that existed before the pandemic and one that could potentially be better aligned with the delivery of a personalized model of care. Using the conceptual framework of digital translucence-situating virtual encounters with more nuanced information regarding patients-we describe the role of integrated remote monitoring and virtual care tools aligned with the patient's electronic health record for adapting telemedicine delivery post-COVID-19."
2022 Jun 9,"Sensors (Basel, Switzerland)",10.3390/s22124384 [doi] 4384,Koivisto T; Lahdenoja O; Hurnanen T; Vasankari T; Jaakkola S; Kiviniemi T; Airaksinen KEJ,Mechanocardiography in the Detection of Acute ST Elevation Myocardial Infarction: The MECHANO-STEMI Study.,Switzerland,"Novel means to minimize treatment delays in patients with ST elevation myocardial infarction (STEMI) are needed. Using an accelerometer and gyroscope on the chest yield mechanocardiographic (MCG) data. We investigated whether STEMI causes changes in MCG signals which could help to detect STEMI. The study group consisted of 41 STEMI patients and 49 control patients referred for elective coronary angiography and having normal left ventricular function and no valvular heart disease or arrhythmia. MCG signals were recorded on the upper sternum in supine position upon arrival to the catheterization laboratory. In this study, we used a dedicated wearable sensor equipped with 3-axis accelerometer, 3-axis gyroscope and 1-lead ECG in order to facilitate the detection of STEMI in a clinically meaningful way. A supervised machine learning approach was used. Stability of beat morphology, signal strength, maximum amplitude and its timing were calculated in six axes from each window with varying band-pass filters in 2-90 Hz range. In total, 613 features were investigated. Using logistic regression classifier and leave-one-person-out cross validation we obtained a sensitivity of 73.9%, specificity of 85.7% and AUC of 0.857 (SD = 0.005) using 150 best features. As a result, mechanical signals recorded on the upper chest wall with the accelerometers and gyroscopes differ significantly between STEMI patients and stable patients with normal left ventricular function. Future research will show whether MCG can be used for the early screening of STEMI."
2024 Feb 22,Biosensors,10.3390/bios14030118 [doi] 118,Sang B; Wen H; Junek G; Neveu W; Di Francesco L; Ayazi F,An Accelerometer-Based Wearable Patch for Robust Respiratory Rate and Wheeze Detection Using Deep Learning.,Switzerland,"Wheezing is a critical indicator of various respiratory conditions, including asthma and chronic obstructive pulmonary disease (COPD). Current diagnosis relies on subjective lung auscultation by physicians. Enabling this capability via a low-profile, objective wearable device for remote patient monitoring (RPM) could offer pre-emptive, accurate respiratory data to patients. With this goal as our aim, we used a low-profile accelerometer-based wearable system that utilizes deep learning to objectively detect wheezing along with respiration rate using a single sensor. The miniature patch consists of a sensitive wideband MEMS accelerometer and low-noise CMOS interface electronics on a small board, which was then placed on nine conventional lung auscultation sites on the patient's chest walls to capture the pulmonary-induced vibrations (PIVs). A deep learning model was developed and compared with a deterministic time-frequency method to objectively detect wheezing in the PIV signals using data captured from 52 diverse patients with respiratory diseases. The wearable accelerometer patch, paired with the deep learning model, demonstrated high fidelity in capturing and detecting respiratory wheezes and patterns across diverse and pertinent settings. It achieved accuracy, sensitivity, and specificity of 95%, 96%, and 93%, respectively, with an AUC of 0.99 on the test set-outperforming the deterministic time-frequency approach. Furthermore, the accelerometer patch outperforms the digital stethoscopes in sound analysis while offering immunity to ambient sounds, which not only enhances data quality and performance for computational wheeze detection by a significant margin but also provides a robust sensor solution that can quantify respiration patterns simultaneously."
2024 Jun,Cureus,10.7759/cureus.62157 [doi] e62157,Liaqat M; Mushtaq M; Jamil A; Mushtaq MM; Ali H; Anwar R; Raza A; Aslam A; Tariq T; Hussain M; Bakht D; Bokhari SFH,Mobile Health Interventions: A Frontier for Mitigating the Global Burden of Cardiovascular Disease.,United States,"Mobile health (mHealth) interventions have emerged as a promising approach for cardiovascular disease (CVD) prevention and management. The proliferation of smartphones and wearable devices enables convenient access to health monitoring tools, educational resources, and communication with healthcare providers. mHealth interventions encompass mobile apps, wearables, and telehealth services that empower users to monitor vital signs, adhere to medication, and adopt healthier lifestyles. Their effectiveness hinges on user engagement, leveraging behavioral science principles and gamification strategies. While mHealth offers advantages such as personalized support and increased reach, it faces challenges pertaining to data privacy, security concerns, and resistance from healthcare providers. Robust encryption and adherence to regulations like the Health Insurance Portability and Accountability Act (HIPAA) are crucial for safeguarding sensitive health data. Integrating mHealth into clinical workflows can enhance healthcare delivery, but organizational adjustments are necessary. The future of mHealth is closely intertwined with artificial intelligence (AI), enabling remote monitoring, predictive algorithms, and data-driven insights. Tech giants are incorporating advanced health-tracking capabilities into their devices, paving the way for personalized wellness approaches. However, mHealth grapples with ethical dilemmas surrounding data ownership, privacy breaches, and inadvertent data capture. Despite its potential, mHealth necessitates a concerted effort to overcome obstacles and ensure ethical, secure, and practical implementation. Addressing technical challenges, fostering standardization, and promoting equitable access are pivotal for unlocking the transformative impact of mHealth on cardiovascular health and reducing the global burden of CVD."
2021 Dec,Cardiovascular digital health journal,10.1016/j.cvdhj.2021.10.002 [doi],Frodi DM; Kolk MZH; Langford J; Andersen TO; Knops RE; Tan HL; Svendsen JH; Tjong FVY; Diederichsen SZ,Rationale and design of the SafeHeart study: Development and testing of a mHealth tool for the prediction of arrhythmic events and implantable cardioverter-defibrillator therapy.,United States,"BACKGROUND: Patients with an implantable cardioverter-defibrillator (ICD) are at a high risk of malignant ventricular arrhythmias. The use of remote ICD monitoring, wearable devices, and patient-reported outcomes generate large volumes of potential valuable data. Artificial intelligence-based methods can be used to develop personalized prediction models and improve early-warning systems. OBJECTIVE: The purpose of this study was to develop an integrated web-based personalized prediction engine for ICD therapy. METHODS: This international, multicenter, prospective, observational study consists of 2 phases: (1) a development study and (2) a feasibility study. We plan to enroll 400 participants with an ICD (with or without cardiac resynchronization therapy) on remote monitoring: 300 participants in the development study and 100 in the feasibility study. During 12-month follow-up, electronic health record data, remote monitoring data, accelerometry-assessed physical behavior data, and patient-reported data are collected. By using machine- and deep-learning approaches, a prediction engine is developed to assess the risk probability of ICD therapy (shock and antitachycardia pacing). The feasibility of the prediction engine as a clinical tool, the SafeHeart Platform, is assessed during the feasibility study. RESULTS: Development study recruitment commenced in 2021. The feasibility study starts in 2022. CONCLUSION: SafeHeart is the first study to prospectively collect a multimodal data set to construct a personalized prediction engine for ICD therapy. Moreover, SafeHeart explores the integration and added value of detailed objective accelerometer data in the prediction of clinical events. The translation of the SafeHeart Platform to clinical practice is examined during the feasibility study."
2024 Mar,Cureus,10.7759/cureus.56538 [doi] e56538,Yadav S,Transformative Frontiers: A Comprehensive Review of Emerging Technologies in Modern Healthcare.,United States,"The rapid evolution of emerging technologies in healthcare is reshaping the field of medical practices and patient outcomes, ushering in an era of unprecedented innovation. This narrative review touches upon the transformative impacts of various technologies, including virtual reality (VR), augmented reality (AR), the internet of medical things (IoMT), remote patient monitoring (RPM), financial technology (fintech) integration, cloud migration, and the pivotal role of machine learning (ML). It emphasizes the collaborative impact of these technologies, which is reshaping the healthcare landscape. Virtual reality and AR revolutionize medical training, IoMT extends healthcare boundaries, RPM facilitates proactive care, and fintech integration enhances financial processes. Cloud migration ensures scalable and efficient data management, while ML harnesses algorithms for diagnostic precision and personalized treatment."
2020 Jul 22,BMJ open,10.1136/bmjopen-2020-038555 [doi] e038555,Wong CK; Ho DTY; Tam AR; Zhou M; Lau YM; Tang MOY; Tong RCF; Rajput KS; Chen G; Chan SC; Siu CW; Hung IFN,Artificial intelligence mobile health platform for early detection of COVID-19 in quarantine subjects using a wearable biosensor: protocol for a randomised controlled trial.,England,"INTRODUCTION: There is an outbreak of COVID-19 worldwide. As there is no effective therapy or vaccine yet, rigorous implementation of traditional public health measures such as isolation and quarantine remains the most effective tool to control the outbreak. When an asymptomatic individual with COVID-19 exposure is being quarantined, it is necessary to perform temperature and symptom surveillance. As such surveillance is intermittent in nature and highly dependent on self-discipline, it has limited effectiveness. Advances in biosensor technologies made it possible to continuously monitor physiological parameters using wearable biosensors with a variety of form factors. OBJECTIVE: To explore the potential of using wearable biosensors to continuously monitor multidimensional physiological parameters for early detection of COVID-19 clinical progression. METHOD: This randomised controlled open-labelled trial will involve 200-1000 asymptomatic subjects with close COVID-19 contact under mandatory quarantine at designated facilities in Hong Kong. Subjects will be randomised to receive a remote monitoring strategy (intervention group) or standard strategy (control group) in a 1:1 ratio during the 14 day-quarantine period. In addition to fever and symptom surveillance in the control group, subjects in the intervention group will wear wearable biosensors on their arms to continuously monitor skin temperature, respiratory rate, blood pressure, pulse rate, blood oxygen saturation and daily activities. These physiological parameters will be transferred in real time to a smartphone application called Biovitals Sentinel. These data will then be processed using a cloud-based multivariate physiology analytics engine called Biovitals to detect subtle physiological changes. The results will be displayed on a web-based dashboard for clinicians' review. The primary outcome is the time to diagnosis of COVID-19. ETHICS AND DISSEMINATION: Ethical approval has been obtained from institutional review boards at the study sites. Results will be published in peer-reviewed journals."
