year,venue,doi,authors,title,publication_language,abstract
2021,Maturitas,10.1016/j.maturitas.2021.06.009,"Vandendriessche, B.; Godfrey, A.; Izmailova, E.S.",Multimodal biometric monitoring technologies drive the development of clinical assessments in the home environment,,"Biometric monitoring technologies (BioMeTs) have attracted the attention of the health care community because of their user-friendly form factor and multi-sensor data-collection capabilities. The potential benefits of remote monitoring for collecting comprehensive, longitudinal, and contextual datasets span therapeutic areas, and both chronic and acute disease settings. Importantly, multimodal BioMeTs unlock the ability to generate rich contextual data to augment digital measures. Currently, the availability of devices is no longer the main factor limiting adoption but rather the ability to integrate fit-for-purpose BioMeTs reliably and safely into clinical care. We provide a critical review of the state of art for multimodal BioMeTs in clinical care and identify three unmet clinical needs: 1) expand the abilities of existing ambulatory unimodal BioMeTs; 2) adapt standardized clinical test protocols (""spot checks'') for use under free living conditions; and 3) develop novel applications to manage rehabilitation and chronic diseases. As the field is still in an early and quickly evolving state, we make practical recommendations: 1) to select appropriate BioMeTs; 2) to develop composite digital measures; and 3) to design interoperable software to ingest, process, delegate, and visualize the data when deploying novel clinical applications. Multimodal BioMeTs will drive the evolution from in-clinic assessments to at-home data collection with a focus on prevention, personalization, and long-term outcomes by empowering health care providers with knowledge, delivering convenience, and an improved standard of care to patients. © 2021 Elsevier B.V."
2024,Seminars in Vascular Surgery,10.1053/j.semvascsurg.2024.08.004,"Bartos, O.; Trenner, M.",Wearable technology in vascular surgery: Current applications and future perspectives,,"The COVID-19 pandemic exposed the vulnerabilities of global health care systems, underscoring the need for innovative solutions to meet the demands of an aging population, workforce shortages, and rising physician burnout. In recent years, wearable technology has helped segue various medical specialties into the digital era, yet its adoption in vascular surgery remains limited. This article explores the applications of wearable devices in vascular surgery and explores their potential outlets, such as enhancing primary and secondary prevention, optimizing perioperative care, and supporting surgical training. The integration of artificial intelligence and machine learning with wearable technology further expands its applications, enabling predictive analytics, personalized care, and remote monitoring. Despite the promising prospects, challenges such as regulatory complexities, data security, and interoperability must be addressed. As the digital health movement unfolds, wearable technology could play a pivotal role in reshaping vascular surgery while offering cost-effective, accessible, and patient-centered care. © 2024 Elsevier Inc."
2021,Wireless Communications and Mobile Computing,10.1155/2021/5569365,"Ullah, S.S.; Hussain, S.; Alroobaea, R.; Ali, I.",Securing NDN-Based Internet of Health Things through Cost-Effective Signcryption Scheme,,"The Internet of Health Things (IoHT) is an extended version of the Internet of Things that is acting a starring role in data sharing remotely. These remote data sources consist of physiological processes, such as treatment progress, patient monitoring, and consultation. The main purpose of IoHT platform is to intervene independently from geographically remote areas by providing low-cost preventive or active healthcare services. Several low-power biomedical sensors with limited computing capabilities provide IoHT's communication, integration, computation, and interoperability. However, IoHT transfers IoT data via IP-centric Internet, which has implications for security and privacy. To address this issue, in this paper, we suggest using named data networking (NDN), a future Internet model that is well suited for mobile patients and caregivers. As the IoHT contains a lot of personal information about a user's physical condition, which can be detrimental to users' finances and health if leaked, therefore, data protection is important in the IoHT. Experts and scholars have researched this area, but the reconstruction of existing schemes could be further improved. Also, doing computing-intensive tasks leads to slower response times, which further worsens the performance of IoHT. We are trying to resolve such an error, so a new NDN-based certificateless signcryption scheme is proposed for IoHT using the security hardness of the hyperelliptic curve cryptosystem. Security analysis and comparisons with existing schemes show the viability of the designed scheme. The final results confirm that the designed scheme provides better security with minimal computational and communicational resources. Finally, we validate the security of the designed scheme against man-in-the-middle attacks and replay attacks using the AVISPA tool.  © 2021 Aroosa et al."
2022,"Proceedings - IEEE Global Communications Conference, GLOBECOM",10.1109/GLOBECOM48099.2022.10001605,"Newaz, A.I.; Aris, A.; Sikder, A.K.; Uluagac, A.S.",Systematic Threat Analysis of Modern Unified Healthcare Communication Systems,,"Recently, smart medical devices have become preva-lent in remote monitoring of patients and the delivery of medication. The ongoing Covid-19 pandemic situation has boosted the upward trend of the popularity of smart medical devices in the healthcare system. Simultaneously, different device manufacturers and technologies compete for a share in a smart medical device's market, which forces the integration of diverse smart medical de-vices into a common healthcare ecosystem. Hence, modern unified healthcare communication systems (UHCSs) combine ISO/IEEE 11073 and Health Level Seven (HL7) communication standards to support smart medical devices' interoperability and their communication with healthcare providers. Despite their advantages in supporting various smart medical devices and communication technologies, these standards do not provide any security and suffer from vulnerabilities. Existing studies provide stand-alone security solutions to components of UHCSs and do not cover UHCSs holistically. In this paper, we perform a systematic threat analysis of UHCSs that relies on attack-defense tree (ADTree) formalisms. Considering the attack landscape and defense ecosys-tem, we build an ADTree for UHCSs and convert the ADTree to stochastic timed automata (STA) to perform quantitative analysis. Our analysis using UPPAAL SMC shows that the Man-in-the-Middle and unauthorized remote access attacks are the most probable attacks that a malicious entity could pursue, causing mistreatment to patients. We also extract valuable information about the top threats, the likelihood of performing different individual and simultaneous attacks, and the expected cost for attackers. © 2022 IEEE."
2023,"2023 IEEE International Conference on Research Methodologies in Knowledge Management, Artificial Intelligence and Telecommunication Engineering, RMKMATE 2023",10.1109/RMKMATE59243.2023.10369980,"Delsi Robinsha, S.; Amutha, B.",IoT Revolutionizing Healthcare: A Survey of Smart Healthcare System Architectures,,"The Internet of Things (IoT) has had a profound impact on the healthcare sector by paving the way for the creation of smart healthcare systems that improve patient monitoring, diagnosis, and individualized care. The purpose of this study is to provide a review of the state of the art in IoT-based healthcare system architectures. In this study, we take a look at the current state of the art of Internet of Things (IoT) technologies, protocols, and communication models used in healthcare settings. The survey digs into the roles and interconnections of key components and layers of IoT architecture, such as sensor nodes, gateways, cloud platforms, and data analytics, in a smart healthcare ecosystem. Furthermore, it investigates the potential for incorporating wearable devices, medical sensors, and other smart healthcare gadgets that enable real - time data gathering and transmission. In addition, the paper explores the dangers and vulnerabilities inherent in IoT - based healthcare systems, as well as the current solutions available for addressing these issues and safeguarding sensitive patient data. The challenges of interoperability and standardization are also explored in order to guarantee the smooth integration and communication of various healthcare equipment and systems. Using examples like remote patient monitoring, chronic illness management, fall detection, and elderly care, the survey emphasizes the beneficial effects of IoT on patient outcomes and healthcare efficiency. © 2023 IEEE."
2024,Advances in Explainable AI Applications for Smart Cities,10.4018/978-1-6684-6361-1.ch014,"Malathi, J.; Kusha, K.R.; Isaac, S.; Ramesh, A.; Rajendiran, M.; Boopathi, S.",IoT-enabled remote patient monitoring for chronic disease management and cost savings: Transforming healthcare,,"The integration of internet of things (IoT) technology in healthcare has revolutionized chronic disease management and healthcare cost reduction. IoT-enabled remote patient monitoring systems provide real-time insights into patients' health parameters, enabling informed decisions and patient participation. The central hub of these systems provides accurate, up-to-date patient data, enabling timely alerts for chronic diseases. Electronic health records (EHR) offer comprehensive historical health data while ensuring privacy and security. However, challenges like data security, scalability, and interoperability remain. The healthcare industry must improve security measures, standardize interoperability, and adopt advanced analytics, artificial intelligence, and wearable technology for personalized, data-driven, and cost-effective care. © 2024, IGI Global. All rights reserved."
2022,Medical Journal of Babylon,10.4103/MJBL.MJBL_5_22,"Sudha, M.J.; Viveka, S.","A comprehensive review of architecture, classification, challenges, and future of the Internet of Medical Things (IoMTs)",,"Background and Objectives: The healthcare industry is fast accepting the benefits of Internet of Medical Things (IoMTs) and incorporating the services in day-to-day activity. The objective of this review was to comprehensively review the IoMTs, briefly revisit the functioning architecture, classify, list the challenges and possible solutions, and suggest the future trends among IoMTs usage and implementation. Materials and Methods: During April 2021, an extensive search for articles for Internet of Medical Things (IoMTs), medical devices, Internet of Things (IoTs) with biosensors either in title or in keywords was done using PubMed, ScienceDirect, Google Scholar, and Web of Science databases. Studies were categorized into two types: those evaluating the clinical outcomes of IoMTs and those evaluating the technological basis of IoMTs. Results: IoMT architecture was reviewed under four headings: sensors, IoT gateway/framework, machine learning, and reporting tools. IoMT classification based on place of usage (body centric IoMTs, hospital IoMTs with point of care kiosks, and ubiquitous IoMTs), based on the system-wise application (cardiovascular, renal, pulmonary, endocrine, medication) and based on outcomes (fitness-alone IoMTs, clinical grading and monitoring IoMTs, and remote patient monitoring IoMTs) is proposed. Conclusion: IoMTs can be classified based on the place of usage into body centric, hospital-based, and ubiquitous systems. Classification based on the body systems and sensors aids in first-hand information about the existing IoMTs. Challenges for effective implementation of IoMTs are interoperability, data privacy, security, regulatory, and infrastructural costs. The future is promising for IoMTs with robust technological improvement and effective implementation.  © 2022 Medical Journal of Babylon | Published by Wolters Kluwer-Medknow."
2020,Current Heart Failure Reports,10.1007/s11897-020-00467-x,"Singhal, A.; Cowie, M.R.",The Role of Wearables in Heart Failure,,"Purpose of Review: This review discusses how wearable devices—sensors externally applied to the body to measure a physiological signal—can be used in heart failure (HF) care. Recent Findings: Most wearables are marketed to consumers and can measure movement, heart rate, and blood pressure; detect and monitor arrhythmia; and support exercise training and rehabilitation. Wearable devices targeted at healthcare professionals include ECG patch recorders and vests, patches, and textiles with in-built sensors for improved prognostication and the early detection of acute decompensation. Integrating data from wearables into clinical decision-making has been slow due to clinical inertia and concerns regarding data security and validity, lack of evidence of meaningful impact, interoperability, regulatory and reimbursement issues, and legal liability. Summary: Although few studies have assessed how best to integrate wearable technologies into clinical practice, their use is rapidly expanding and may support improved decision-making by patients and healthcare professionals along the whole patient pathway. © 2020, The Author(s)."
2024,ACM International Conference Proceeding Series,10.1145/3675249.3675278,"Fang, J.",Advancing Healthcare: Intelligent Monitoring Systems for Enhanced Patient Care,,"This paper presents the development of an intelligent medical monitoring system which provides a real-time, integrated platform for continuous health status tracking of post-operative, critical care, and chronic illness patients. At its core, the system leverages LoRa wireless communication technology to ensure wider range and stable network coverage for the transmission of vital patient data such as heart rate, blood oxygen saturation, temperature, and blood pressure. The system includes a hardware monitoring module with an ARM Cortex-M based microcontroller, a LoRa communication base station, and a comprehensive medical monitoring platform that provides functionalities for user login, patient registration, vital signs monitoring, data storage, and historical data retrieval. Data storage solutions analyzed include local file storage, remote network storage, and database storage, emphasizing security and efficient data handling. The summary emphasizes the integration of contemporary technologies and multifunctional design, highlighting the system's potential to improve medical service effectiveness, resource utilization, and patient monitoring quality.  © 2024 ACM."
2022,Sensors,10.3390/s22155648,"Cristobal-Huerta, A.; Torrado-Carvajal, A.; Rodriguez-Sanchez, C.; Hernandez-Tamames, J.A.; Luaces, M.; Borromeo, S.",Implementation of ISO/IEEE 11073 PHD SpO2 and ECG Device Specializations over Bluetooth HDP following Health Care Profile for Smart Living,,"Current m-Health scenarios in the smart living era, as the interpretation of the smart city at each person’s level, present several challenges associated with interoperability between different clinical devices and applications. The Continua Health Alliance establishes design guidelines to standardize application communication to guarantee interoperability among medical devices. In this paper, we describe the implementation of two IEEE agents for oxygen saturation level (SpO2) measurements and electrocardiogram (ECG) data acquisition, respectively, and a smartphone IEEE manager for validation. We developed both IEEE agents over the Bluetooth Health Device Profile following the Continua guidelines and they are part of a telemonitoring system. This system was evaluated in a sample composed of 10 volunteers (mean age 29.8 ± 7.1 y/o; 5 females) under supervision of an expert cardiologist. The evaluation consisted of measuring the SpO2 and ECG signal sitting and at rest, before and after exercising for 15 min. Physiological measurements were assessed and compared against commercial devices, and our expert physician did not find any relevant differences in the ECG signal. Additionally, the system was assessed when acquiring and processing different heart rate data to prove that warnings were generated when the heart rate was under/above the thresholds for bradycardia and tachycardia, respectively. © 2022 by the authors."
2021,Atemwegs- und Lungenkrankheiten,10.5414/ATX02558,"Beckers, R.; Strotbaum, V.",Diverse but uniform – Open and standardized platforms for e-devices (smart device/apps) in pneumology,,"Telepneumology describes the use of telemedical applications in the field of pneumological diseases. As chronic diseases, pneumological diseases are suitable to be integrated in telemedical healthcare scenarios. Digital applications have various benefits. Telemonitoring is one of them. It monitors and analyses relevant vital parameters. Despite many legislative initiatives, the long-term implementation of telemonitoring still faces challenges. The adjustment of the remuneration system, the acceptance of more pragmatic evaluation designs, and the promotion of interoperability are important for the development of module-based, scalable platforms. Telemedical platforms enable sustainable integration of medical devices and the inclusion of relevant stakeholders in care processes. © 2021 Dustri-Verlag Dr. Karl Feistle"
2024,IEEE Access,10.1109/ACCESS.2024.3362239,"Pradyumna, G.R.; Hegde, R.B.; Bommegowda, K.B.; Jan, T.; Naik, G.R.","Empowering Healthcare with IoMT: Evolution, Machine Learning Integration, Security, and Interoperability Challenges",,"The Internet of Medical Things (IoMT) is the subset of the Internet of Things (IoT) that connects multiple medical devices, collect information/data from devices, and transmits and process data in real-time. IoMT is crucial for increasing electronic device accuracy, reliability, and productivity in the healthcare industry. IoMT has emerged as a next-generation bio-analytical tool that converges network-linked biomedical devices with relevant software applications for advancing human health. Adapting IoMT and associated technologies has fixed several problems using telemedicine, remote monitoring, sensors, robotics, etc. However, adopting IoMT technologies for a large population is challenging due to extensive data management, privacy, security, upgradation, scalability, etc. Although significant research has been carried out in this domain, identifying emerging trends and highlighting the technological advancement and challenges within IoMT is required for its success. Moreover, it will aid policymakers, scientists, healthcare practitioners, and researchers to measure the pertinence of IoMT in healthcare sectors more efficiently. This review discusses the evolution of IoMT, Machine Learning Integration, Security, and interoperability challenges of IoMT devices.  © 2013 IEEE."
2023,"2023 IEEE 21st Student Conference on Research and Development, SCOReD 2023",10.1109/SCOReD60679.2023.10563516,"Justin, J.; Razali, N.F.; Badaruddin, M.N.A.",Transforming Malaysia's Economic Landscape: The Pivotal Role of the Internet of Things (IoT),,"This paper examines the role of the Internet of Things (IoT) in driving Malaysia's economic growth, delving into its multifaceted impacts and enhancement strategies. IoT's network of interconnected devices profoundly influences diverse sectors, and this paper systematically dissects both its positive and negative ramifications. The literature review section highlights IoT's architecture and its applications in diverse fields like smart cities, wearables, smart homes, manufacturing, agriculture, and transportation. IoT's potential to increase productivity, reduce costs, less energy consumption, and improve decision-making is emphasized. The paper highlights specific sectors in Malaysia where the implementation of IoT could produce a significant number of economic benefits. In healthcare, wearable devices and remote monitoring can reduce healthcare expenses. In agriculture, plant farming through IoT can increase crop yields and efficient resource usage. IoT-based automation in manufacturing can increase productivity. New job opportunities and innovation from AI are stressed as economic growth drivers. Challenges like scalability, security, interoperability, and ethical concerns help in highlighting IoT's positive impact on economic development. By analysing IoT's implications and lessons from successful implementations, this study contributes great knowledge into how Malaysia can utilize IoT to promote economic growth and innovation.  © 2023 IEEE."
2024,Scalable Computing,10.12694/scpe.v25i5.3164,"Rohini, K.R.; Rajakumar, D.R.P.S.; Geetha, D.R.S.",IMPROVING DATA SECURITY AND SCALABILITY IN HEALTHCARE SYSTEM USING BLOCKCHAIN TECHNOLOGY,,"The wearable tech revolution and the proliferation of Internet of Things (IoT) gadgets have created exciting new opportunities for remote patient monitoring. Healthcare providers are increasingly utilizing wearable technologies to expedite the process of diagnosis and treatment. The healthcare and research fields have been substantially impacted by emerging technologies. On the other hand, there are legitimate worries regarding the security of data transfers and transaction recording upon using these technologies. Healthcare departments need easy data interchange for interoperability. Protecting data security and integrity is crucial when exchanging information with authorized parties. In many existing solutions, patients’ sensitive data is collected and stored in smart healthcare systems. Scalability, breach or unauthorized access to this data can compromise privacy. The adoption of blockchain technology is one way to safeguard patient privacy in healthcare. Also, by facilitating the safe and secure exchange of data, blockchain technology is revolutionizing the healthcare industry by making traditional methods of diagnosis and treatment more reliable. However, blockchain has serious problems with its highly limited scalability. This article suggests a new method “SHORTBLOCKS” depending on blockchain technology for the safe administration and analysis of data. To circumvent the security-scalability issue and achieve high throughput, this study employs the newly introduced protocol “SHORTBLOCKS”, which extends blockchain concept to a direct acyclic graph of blocks. The proposed system uses both a private and a public blockchain that are created on the new protocol. In order to analyze patient health data, a system using smart contracts and a private blockchain is built. The system logs the occurrence to the public blockchain in the case that the smart contract raises an alarm due to an unusual reading. This will fix the scalability issue with initial blockchain as well as the security and privacy issues involved in remote patient monitoring. Simulation results shows the performance of the proposed system by comparing with existing solutions, SPECTRE protocol and GHOSTDAG protocol. © 2024 SCPE."
2023,"Proceedings - IEEE 2023 5th International Conference on Advances in Computing, Communication Control and Networking, ICAC3N 2023",10.1109/ICAC3N60023.2023.10541669,"Hariharan, U.; Prakash, I.B.; Rajkumar, K.",Exploring the Impact and Potential of the Internet of Medical Things (IoMT): A Comprehensive Review,,"The Internet of Medical Things (IoMT) is a transformative paradigm in healthcare that utilizes interconnected medical devices, wearables, and healthcare systems to revolutionize patient care, enhance clinical outcomes, and improve healthcare efficiency. This review paper provides a comprehensive analysis of the IoMT, encompassing its definition, key technologies, applications, benefits, challenges, and future prospects. Through a synthesis of existing literature, this paper presents a holistic understanding of the IoMT landscape, its implications for healthcare stakeholders, and its potential to transform healthcare delivery. The review highlights various applications of IoMT, including remote patient monitoring, telemedicine, and smart healthcare facilities, emphasizing their impact on improving patient outcomes and advancing medical research. Moreover, it addresses challenges such as data security, interoperability, ethical considerations, and regulatory frameworks. The paper concludes by identifying research gaps and proposing future directions, including the integration of artificial intelligence, personalized medicine, and scalable implementation strategies. This review contributes to the growing body of knowledge on IoMT and provides valuable insights for researchers, clinicians, and policymakers. © 2023 IEEE."
2022,IBIOMED 2022 - Proceedings of the 2022 4th International Conference on Biomedical Engineering,10.1109/IBIOMED56408.2022.9988053,"Andarevi, M.H.; Iskandar, A.A.",A Prototype of IoT-based Real-time Respiratory Rate Monitoring Using an Accelerometer Sensor,,"The emergence of the internet of things (IoT) has provided a dynamic change of healthcare system that enables interoperability and secure data transmission for a more effective healthcare delivery. This paper extends the implementation of IoT in combining medical devices and sensors with an IoT platform. Among various fundamental vital signs, respiratory rate is one of the most sensitive indicators of physiological conditions. Although it is deemed as a prognostic parameter that can predict miscellaneous diseases, respiratory rate monitoring remains frequently omitted and considered as time-consuming using manual counting methods. To address this problem, this paper presents a prototype of a respiratory rate monitoring device based on IoT and real-time systems. The device is equipped with an accelerometer sensor to measure abdominal movement generated by the inhale-exhale process. Butterworth filter and peak detection algorithm are applied to the signal to detect respiratory cycles. The proposed system uses the message queuing telemetry transport (MQTT) protocol that implements publish-subscribe systems. Respiratory rate results are featured on the Node-RED dashboard with motion and peak signals plotted during the test. Monitoring was carried out on five participants and the results were analyzed using paired t-test. Good performance was demonstrated by having no significant difference in respiratory rate using the proposed method compared to the actual values (p>0.05). Hence, this work provides a convenient technique for respiratory rate estimation and may further allow for the improvement of the effectiveness of remote patient monitoring.  © 2022 IEEE."
2024,AI and IoT Technology and Applications for Smart Healthcare Systems,10.1201/9781032686745-6,"Siva Subramanian, R.; Sudha, K.; Pooja, E.; Maheswari, B.; Girija, P.",Revolutionizing Healthcare Delivery: Applications and Impact of Cutting-Edge Technologies,,"The uses of cutting-edge technologies, such as machine learning (ML), artificial intelligence (AI), Internet of Things (IoT), computer vision, robotics, and blockchain in the healthcare system is fully explored in this study. The study looks at how these technologies are changing several facets of healthcare, such as patient monitoring, diagnosis, and treatment, as well as data management and administrative procedures. This survey paper’s goals are to assess the present status of the field and compile complete information about the uses of these cutting-edge technologies in healthcare. The survey report examines a wide range of subjects, such as the use of machine learning and artificial intelligence in the interpretation of medical images, predictive analytics, individualized treatment plans, and virtual assistants for healthcare professionals that are AI-powered. Applications of IoT in healthcare are also investigated, including remote patient monitoring, real-time data collecting from wearables and medical equipment, and smart hospital infrastructure. The study also explores computer vision and robotics, emphasizing their influence on medical image processing, surgery, recovery, and assistive robots. The study report also looks at how blockchain technology is used in patient identification management, medicine supply chain monitoring, secure and interoperable electronic health records, and data exchange for medical research. It also discusses the use of robotic process automation (RPA) in speeding administrative procedures, such as claims processing, scheduling of appointments, and patient communication. The survey study highlights trends, patterns, and themes seen in the uses of these cutting-edge technologies in the medical health system, summarizing significant results and insights from the literature review. By combining and synthesizing the status of the area today, it adds to the corpus of existing knowledge. This survey report offers a thorough and current review of the uses of cutting-edge technology in the medical and healthcare systems. The survey’s results highlight the significance of ongoing study, invention, and use of these technologies to shape healthcare delivery in the future, eventually resulting in better patient outcomes and strengthened healthcare systems. © 2024 selection and editorial matter, Alex Khang."
2024,"Artificial Intelligence and Society 5.0: Issues, Opportunities, and Challenges",10.1201/9781003397052-13,"Singh, P.; Singh, D.P.",Role of Disruptive Technologies in the Smart Healthcare Sector of Society 5.0,,"This chapter explores the impact of disruptive technologies on the healthcare sector, specifically in the context of smart healthcare in Society 5.0. Disruptive technologies are transforming the way healthcare services are provided and the smart healthcare sector integrates innovative technologies such as the Internet of Things (IoT), Artificial Intelligence (AI), Blockchain, and 5G networks to provide advanced healthcare services. The chapter begins by examining the concept of disruptive technologies and their impact on the healthcare sector. It then discusses the benefits of smart healthcare, such as improved patient outcomes, cost savings, and increased efficiency. The role of IoT in smart healthcare is explored, including the use of wearable devices, remote patient monitoring, and smart sensors. The potential of AI in smart healthcare is also discussed, including predicting disease outbreaks, assisting in diagnoses, and personalizing treatment plans. Furthermore, the use of Blockchain in smart healthcare is examined, including secure sharing of medical data and managing clinical trials. The chapter concludes by discussing the challenges associated with the adoption of disruptive technologies in the smart healthcare sector. These challenges include data privacy and security concerns, regulatory compliance, and lack of interoperability between different systems. The integration of disruptive technologies in the smart healthcare sector of Society 5.0 has the potential to transform the healthcare landscape, providing advanced and personalized healthcare services to individuals. Addressing the challenges associated with the adoption of these technologies is crucial to ensure the safe and effective implementation of smart healthcare. © 2024 selection and editorial matter, Vikas Khullar, Vrajesh Sharma, Mohit Angurala, and Nipun Chhabra; individual chapters, the contributors."
2020,Sensors (Switzerland),10.3390/s20123604,"Shahbazi, Z.; Byun, Y.-C.",Towards a secure thermal-energy aware routing protocol in wireless body area network based on blockchain technology,,"The emergence of biomedical sensor devices, wireless communication, and innovation in other technologies for healthcare applications result in the evolution of a new area of research that is termed as Wireless Body Area Networks (WBANs). WBAN originates from Wireless Sensor Networks (WSNs), which are used for implementing many healthcare systems integrated with networks and wireless devices to ensure remote healthcare monitoring. WBAN is a network of wearable devices implanted in or on the human body. The main aim of WBAN is to collect the human vital signs/physiological data (like ECG, body temperature, EMG, glucose level, etc.) round-the-clock from patients that demand secure, optimal and efficient routing techniques. The efficient, secure, and reliable designing of routing protocol is a difficult task in WBAN due to its diverse characteristic and restraints, such as energy consumption and temperature-rise of implanted sensors. The two significant constraints, overheating of nodes and energy efficiency must be taken into account while designing a reliable blockchain-enabled WBAN routing protocol. The purpose of this study is to achieve stability and efficiency in the routing of WBAN through managing temperature and energy limitations. Moreover, the blockchain provides security, transparency, and lightweight solution for the interoperability of physiological data with other medical personnel in the healthcare ecosystem. In this research work, the blockchain-based Adaptive Thermal-/Energy-Aware Routing (ATEAR) protocol for WBAN is proposed. Temperature rise, energy consumption, and throughput are the evaluation metrics considered to analyze the performance of ATEAR for data transmission. In contrast, transaction throughput, latency, and resource utilization are used to investigate the outcome of the blockchain system. Hyperledger Caliper, a benchmarking tool, is used to evaluate the performance of the blockchain system in terms of CPU utilization, memory, and memory utilization. The results show that by preserving residual energy and avoiding overheated nodes as forwarders, high throughput is achieved with the ultimate increase of the network lifetime. Castalia, a simulation tool, is used to evaluate the performance of the proposed protocol, and its comparison is made with Multipath Ring Routing Protocol (MRRP), thermal-aware routing algorithm (TARA), and Shortest-Hop (SHR). Evaluation results illustrate that the proposed protocol performs significantly better in balancing of temperature (to avoid damaging heat effect on the body tissues) and energy consumption (to prevent the replacement of battery and to increase the embedded sensor node life) with efficient data transmission achieving a high throughput value. © MDPI AG. All rights reserved."
2022,"International Conference on Emerging Trends in Engineering and Technology, ICETET",10.1109/ICETET-SIP-2254415.2022.9791776,"Bhadri, K.; Karnik, N.; Dhatrak, P.",Current Advancements in Cardiovascular Disease Management using Artificial Intelligence and Machine Learning Models: Current Scenario and Challenges,,"Recently, Artificial Intelligence (AI) and Machine Learning (ML) have been significant contributors to the development of sophisticated systems and models for cardiovascular disease (CVD) management. There is a wide scope of applications available today. Electrocardiography (ECG), cardiovascular image analysis and wearables for remote monitoring are the most consistently developing domains that are beginning to be AI-driven as technology and software advance over time. Furthermore, throughout the COVID-19 pandemic, AI has been utilised for cardiovascular disease management, drug targeting and risk analysis. The aim of the review is to highlight the recent advancements related to CVD management using AI and ML-based technologies. The works of literature reviewed in the present study consider the advancements of AI and ML-based CVD management technologies developed in the past decade. The different methods and technologies were studied, the working of various AI and ML algorithms have been discussed and few research gaps have been identified. The current implementations of AI algorithms lay a foundation to reduce the time and effort required to develop newer systems for future developments. Subsequently, overcoming the limitations of data processing techniques, many parameters required, and standardized datasets will improve the accuracy, implementation and interoperability of the AI and ML-based technologies for seamless integration in healthcare.  © 2022 IEEE."
2020,Journal of Medical Internet Research,10.2196/19091,"Poncette, A.-S.; Mosch, L.; Spies, C.; Schmieding, M.; Schiefenhövel, F.; Krampe, H.; Balzer, F.",Improvements in patient monitoring in the intensive care unit: Survey study,,"Background: Due to demographic change and, more recently, coronavirus disease (COVID-19), the importance of modern intensive care units (ICU) is becoming apparent. One of the key components of an ICU is the continuous monitoring of patients' vital parameters. However, existing advances in informatics, signal processing, or engineering that could alleviate the burden on ICUs have not yet been applied. This could be due to the lack of user involvement in research and development. Objective: This study focused on the satisfaction of ICU staff with current patient monitoring and their suggestions for future improvements. We aimed to identify aspects of monitoring that interrupt patient care, display devices for remote monitoring, use cases for artificial intelligence (AI), and whether ICU staff members are willing to improve their digital literacy or contribute to the improvement of patient monitoring. We further aimed to identify differences in the responses of different professional groups. Methods: This survey study was performed with ICU staff from 4 ICUs of a German university hospital between November 2019 and January 2020. We developed a web-based 36-item survey questionnaire, by analyzing a preceding qualitative interview study with ICU staff, about the clinical requirements of future patient monitoring. Statistical analyses of questionnaire results included median values with their bootstrapped 95% confidence intervals, and chi-square tests to compare the distributions of item responses of the professional groups. Results: In total, 86 of the 270 ICU physicians and nurses completed the survey questionnaire. The majority stated they felt confident using the patient monitoring equipment, but that high rates of false-positive alarms and the many sensor cables interrupted patient care. Regarding future improvements, respondents asked for wireless sensors, a reduction in the number of false-positive alarms, and hospital standard operating procedures for alarm management. Responses to the display devices proposed for remote patient monitoring were divided. Most respondents indicated it would be useful for earlier alerting or when they were responsible for multiple wards. AI for ICUs would be useful for early detection of complications and an increased risk of mortality; in addition, the AI could propose guidelines for therapy and diagnostics. Transparency, interoperability, usability, and staff training were essential to promote the use of AI. The majority wanted to learn more about new technologies for the ICU and required more time for learning. Physicians had fewer reservations than nurses about AI-based intelligent alarm management and using mobile phones for remote monitoring. Conclusions: This survey study of ICU staff revealed key improvements for patient monitoring in intensive care medicine. Hospital providers and medical device manufacturers should focus on reducing false alarms, implementing hospital alarm standard operating procedures, introducing wireless sensors, preparing for the use of AI, and enhancing the digital literacy of ICU staff. Our results may contribute to the user-centered transfer of digital technologies into practice to alleviate challenges in intensive care medicine. © 2020 Journal of Medical Internet Research. All rights reserved."
2024,Perspectives in Clinical Research,10.4103/picr.picr_219_22,"Chodankar, D.; Raval, T.K.; Jeyaraj, J.","The role of remote data capture, wearables, and digital biomarkers in decentralized clinical trials",,"Decentralized clinical trials (DCTs) are gaining momentum in clinical research as these studies can be executed remotely through telemedicine and mobile/local health-care providers. The COVID-19 pandemic has further accelerated advances and adoption in this area. In the past few years, there has been significant development and growth in the use of remote data that are electronically transmitted from a clinical trial (CT) participant, from outside the clinical setting, to a data repository. Such data may include laboratory data, safety data, or outcome measures reported by the participant, the clinician or the observer. Similarly, wearable health monitoring devices are being increasingly used in health-care and CT settings. Digital biomarkers, which can support continuous measurement of physiologic parameters outside the physical confines of the clinical environment, are also creating new and improved opportunities for patient care and biomedical research, enabling remote monitoring and DCTs. There are several benefits to using remote data capture, wearables, and digital biomarkers in clinical health-care research; however, several questions and challenges still need to be addressed. In an effort to understand the adoption of these technologies in DCTs, and the challenges therein, the authors of this workstream conducted an online survey of clinical research stakeholders across India and reviewed 80 responses. The review article summarizes the key findings from this online survey. © 2024 Wolters Kluwer Medknow Publications. All rights reserved."
