Cluster ID,confidence_score,year,venue,doi,authors,title,publication_language,abstract
218,1.0,2023,Opto-Electronic Advances,10.29026/oea.2023.220172,"Cui, S.; Lu, Y.; Kong, D.; Luo, H.; Peng, L.; Yang, G.; Yang, H.; Xu, K.",Laser direct writing of Ga2O3/liquid metal-based flexible humidity sensors,,"Flexible and wearable humidity sensors play a vital role in daily point-of-care diagnosis and noncontact human-machine interactions. However, achieving a facile and high-speed fabrication approach to realizing flexible humidity sensors remains a challenge. In this work, a wearable capacitive-type Ga2O3/liquid metal-based humidity sensor is demonstrated by a one-step laser direct writing technique. Owing to the photothermal effect of laser, the Ga2O3-wrapped liquid metal particles can be selectively sintered and converted from insulative to conductive traces with a resistivity of 0.19 Ω·cm, while the untreated regions serve as active sensing layers in response to moisture changes. Under 95% relative humidity, the humidity sensor displays a highly stable performance along with rapid response and recover time. Utilizing these superior properties, the Ga2O3/liquid metal-based humidity sensor is able to monitor human respiration rate, as well as skin moisture of the palm under different physiological states for healthcare monitoring. © 2023, Chinese Academy of Sciences. All rights reserved."
219,1.0,2023,Nano Energy,10.1016/j.nanoen.2023.108522,"Xu, J.; Feng, H.; Cao, J.; Zhang, B.; Bao, W.; Wang, L.; Yin, Y.; Li, H.; Zhu, G.",A wing-structured sensor with multiple mechanical stimuli differentiation capabilities toward multifunctional applications,,"Wearable sensing electronics capable of detecting and differentiating multiple mechanical stimuli are promising devices in the applications of healthcare monitoring, robotics, etc. However, most wearable sensors are developed for detecting only uniaxial mechanical stimuli, which severely hinders their practical applications that usually involve complex mechanical stimuli. Here, a wing-like multifunctional sensor (WMS) consisting of pressure sensing module in the middle and stretching sensing module in both wings is developed with the capability of detecting and differentiating pressure, stretching, convex and concave bending through distinct electrical signals variation trends. The hierarchical in-situ filling porous as pressure sensing layer and micro-wrinkled carbon nanotubes (CNTs)/Ag nanoflakes as stretch sensing layer achieve high sensitivity over a broad range in both pressure (sensitivity of 0.25 kPa−1 at 500 kPa) and strain sensing (Gauge factor of 140 at 150%). The pressure and stretch sensing module can work without interfering with each other, which is realized by structural design of lower Young's modulus stretch sensing module and higher thickness and compressibility pressure sensing module. Then WMS is demonstrated in accurate detection of human kinesthesia, human-computer interface, identification of objects of various hardnesses and sizes by robotic gripper, and perception of environmental information through a crawling robot. © 2023"
220,1.0,2023,"5th IEEE International Conference on Cybernetics, Cognition and Machine Learning Applications, ICCCMLA 2023",10.1109/ICCCMLA58983.2023.10346651,"Giri, A.; Poddar, A.; Singh, S.",Heterogeneous Data Prioritization in MAC RPL for Real-Time Health Monitoring and Personalized User Experiences in Wearable IoT Devices Integrating Mobility Models,,"Wearable sensor technology is the new and upcoming revolution in next-generation IoT solutions that will enable efficient and more reliable healthcare monitoring. The primary goal of wearable sensor technology is to collect and instantly transmit a patient's health-related data. For real-time health monitoring of critical patients, data of varying sizes must be transferred quickly, effectively, and in a prioritized manner. In this paper, we focus on prioritizing the data captured by various wearable devices, equipped by the patients. The data captured and generated in such cases will be heterogeneous in nature and transmitted at different rates. The prioritization is done on the MAC layer by varying the back-off time experienced by data of various priorities. We have given higher priority data lesser backoff time intervals compared to lower priority data, thus transferring it faster and reducing its latency. As wearable sensors have power, memory, and other resource constraints, Routing protocol for low power and lossy Network (RPL) is the best-suited routing protocol for such networks. The introduction of Mobility in this research incorporates the real-time movements of patients wearing the sensors, which simulates a more realistic scenario for this study.  © 2023 IEEE."
221,1.0,2023,Cellulose,10.1007/s10570-023-05289-3,"Cho, H.; Lee, G.; Tsukruk, V.V.; Kim, S.",Reduced graphene oxide/silk fibroin/cellulose nanocrystal-based wearable sensors with high efficiency and durability for physiological monitoring,,"Monitoring the physiological signals of people by using wearable sensors attached to the skin while they go about their daily routine is a practical approach to prevent diseases and monitor people’s health status. However, conventional monitoring devices are bulky, their signals are corrupted by the noise generated by external sources, and they are prone to mechanical failure, which hinder their practical use. Herein, a mechanically durable biomaterial-based arterial pulse thin-film sensor is developed for real-time monitoring of cyclic physiological signals. A hierarchical layered material (rGO/SF/CNC) comprising reduced graphene oxide (rGO), silk fibroin (SF), and cellulose nanocrystals (CNCs) is fabricated using the spin-assisted layer-by-layer (SA-LbL) technique and thermal reduction. Thermal reduction is performed to tailor the defects in rGO, which significantly enhances its mechanical robustness and bending properties, as well as in-plane stress sensitivity, owing to a change in conductivity. The thin-film (thickness: 40.9 nm) sensor has a rapid response time (69 ms) and excellent durability exceeding 8000 cycles. Moreover, it is insensitive to strain in the orthogonal direction, which significantly reduces the noise level and dramatically increases its sensitivity. The sensor’s suitability for practical use as an arterial pulse sensor for monitoring physiological signals is demonstrated. The developed thin-film flexible stress sensor has the potential to contribute toward the improvement of wearable healthcare monitoring devices and human–machine interaction. Graphical abstract: [Figure not available: see fulltext.] © 2023, The Author(s), under exclusive licence to Springer Nature B.V."
222,1.0,2024,Lecture Notes in Electrical Engineering,10.1007/978-981-99-4362-3_37,"Bikash Borah, B.; Malla Bujar Baruah, S.; Kakati, D.; Roy, S.",An ECG Acquisition/Local Server Unit for Remote Patient Consultation,,"With the advent of current electronics technology and access to the Internet, it is now possible to obtain distant medical diagnostics and counseling at a distance. However, because of the size and cost of such medical equipment, third-world and developing countries continue to face barriers to primary medical consultation and testing. One such medical situation is the early assessment of patients’ cardiovascular well-being. An attempt has been made in this suggested framework to build and implement a low-cost ECG collection combined with a local storage server system capable of capturing and storing patient data locally. When the system is connected to the Internet, the server can send patients’ ECG data to a group of registered cardiologists for immediate assessment of a patient’s criticality and generate complete assessment reports of individuals by collecting tagged information from the cardiologists’ responses in addition to local storage. These comprehensive assessment reports can then be printed for the patient or electronically mailed to others who need to know. This system is portable, low-cost, and seamlessly implementable into the Android UI for better usability over uninterrupted Internet service. © The Author(s), under exclusive license to Springer Nature Singapore Pte Ltd 2024."
223,1.0,2024,Nano Energy,10.1016/j.nanoen.2024.109960,"Chen, R.-S.; Gao, M.; Chu, D.; Cheng, W.; Lu, Y.",Self-powered hydrogel wearable bioelectronics,,"The current wearable devices are largely rigid and bulky, which calls for the development of next-generation soft biocompatible technologies. Another limitation is that conventional wearable devices are generally powered by thick and non-compliant batteries, hindering the miniaturization and improvement of wearable electronics. Hydrogels have attracted tremendous attention in the field of wearable bioelectronics due to their tissue-like properties, which can minimize the mechanical mismatch between flexible devices and biological tissues. Moreover, to take advantage of physical and chemical energy from the human body or ambient environment, such as mechanical energy of human motions, body heat energy, biofuel, water or wind power from nature, more and more novel technology for portable power supply has been carried out, facilitating the improvement of wearable bioelectronics. In this review, recent advances in self-powered wearable bioelectronics based on hydrogels are summarized. Firstly, the excellent properties of hydrogels are introduced, including the prominent mechanical properties, self-healing nature, high conductivity due to the incorporation of conductive polymers or additives, interfacial adhesion functionality, biocompatibility, and antibacterial properties. Then, several novel strategies of energy harvesting are discussed, such as triboelectric nanogenerators (TENGs), piezoelectric nanogenerators (PENGs), thermoelectric nanogenerators (TEGs), biofuel cells (BFCs), hydrovoltaics, antennas, and hydrogel-based batteries. Next, some representative applications of self-powered bioelectronics are illustrated (i.e., human motion monitoring, healthcare monitoring and therapies, neural stimulation and human-machine interaction). Finally, a brief summary and outlook for self-powered hydrogel bioelectronics is presented. © 2024 The Authors"
224,1.0,2023,EAI/Springer Innovations in Communication and Computing,10.1007/978-3-031-23602-0_15,"Rupapara, V.; Rajest, S.S.; Rajan, R.; Steffi, R.; Shynu, T.; Christabel, G.J.A.",A Dynamic Perceptual Detector Module-Related Telemonitoring for the Intertubes of Health Services,,"The Network of Effective Treatment (IoMT) model is used in various clinical trials and other healthcare operations. It is based on a novel set of ultraprecise tiny sensing devices and communication infrastructures, which give unmatched data collecting and ongoing vital sign capabilities. To fully realize the technology’s promise, however, some progress is required. First and foremost, the edge-computing paradigm must be considered. A definite amount of manufacturing in the vicinity of the detector must be permitted to enhance versatility and usability, dependability, and the IoMT terminals’ availability. Second, newer, more techniques for efficient information analysis, such as those that are specially adapted intelligence and deep learning, must be used. IoMT node designers and programmers must overcome severe optimization issues to conduct moderately complicated computing operations on flexible and wearable computing with low-power consumption devices with restricted power and battery lives to achieve these aims. This work investigates the creation of an examination of intellectual data methods for computer systems with limited resources by dynamically controlling the vehicle’s hardware and software configuration and adapting it to the necessary operating mode at runtime. A low-power microcontroller and a neural network model is employed to categorize cardiac data to test this strategy. It is observed that adjusting the node architecture to the strain at execution can be reduced to 50% in power utilization using the MIT-BIH Arrhythmia set as a testbed. A quantized neural network could diagnose arrhythmia disorders with a 98 percent accuracy rate. © 2023, The Author(s), under exclusive license to Springer Nature Switzerland AG."
225,1.0,2022,Sensors and Actuators A: Physical,10.1016/j.sna.2022.113653,"Yang, Y.; Duan, S.; Xiao, W.; Zhao, H.",Silver nanowire-based stretchable strain sensors with hierarchical wrinkled structures,,"As an engineering frontier, highly stretchable sensors are widely applied in many fields, such as human motion detection, personal healthcare monitoring, and human-machine interactions. In this study, novel silver nanowire (AgNW)-based stretchable sensors with hierarchical wrinkled structures were fabricated through a two-step process, namely water-induced swelling and AgNW deposition. As highly soluble additives, sodium chloride particles were incorporated into the elastomer matrix. Upon soaking in dopamine aqueous solution, significant swelling was introduced onto the elastomer substrate. The dopamine deposition is accompanied with the swelling process, which endows the sample surface with ultra-hydrophilicity. Additionally, the dopamine-modified swollen samples “capture” the nanowires when subsequently immersed in AgNW/ethanol suspension, because the dopamine acts as a highly adhesive layer. Finally, the sensors with wrinkled conductive network have been constructed upon removal of residual water. Both films and 3D printed sensors were fabricated and their electrical properties were systematically characterized. The fabricated sensors exhibit high sensitivity when subjected to external deformation from 10% to 100% strains, good electrical repeatability during 8000 stretching/releasing cycles, and reliable electrical responses in different frequencies of stretching/releasing. Human motion detection has been demonstrated using the 3D printed sensors, revealing the potential application in wearable electronics for healthcare monitoring and rehabilitation. © 2022 Elsevier B.V."
226,1.0,2024,Chemical Engineering Journal,10.1016/j.cej.2024.154624,"Li, R.; Ou, W.; Zhu, J.; Deng, Q.; Tan, X.; Zhao, Q.; Lu, T.; Gao, S.; Ma, H.; Wu, H.; Sun, Q.; Ang, R.","Exceptional thermoelectric and mechanical performance in (Bi, Sb)2Te3 matrix facilitated by AgInSe2 alloying",,"The emerging fields of the Internet of Things, intelligent robotics, and smart biomedical devices have sparked an increasing demand for high-performance thermoelectric (TE) devices due to their efficient conversion of thermal energy into electrical power, and vice versa. The environmentally friendly (Bi, Sb)2Te3 (BST) system, which displays superior performance near room temperature, offers a promising solution for optimizing thermoelectrics to meet the needs of commercial applications. Here, we utilized AgInSe2 alloying to enhance the TE and mechanical properties of BST, aiming to optimize electron and phonon transport and elucidate the underlying mechanisms. The synergistic optimization resulted in a peak zT of ∼ 1.3 at 353 K and an average zTave of ∼ 1.11 from 303 K to 503 K in BST-0.1 %AgInSe2, as well as a high Vickers hardness of ∼ 105 Hv. Through rational optimization of the TE device, we achieved a maximum conversion efficiency of ∼ 6 % at a temperature difference of 210 K. Leveraging the robust TE output of the device, we further evaluated its potential as a self-powered information interaction wristband device based on ASCII codes. We envisage this versatile TE device being extensively applied in power generation and human–machine interaction, with promising potential in wearable electronics, telecommunications, and healthcare monitoring. © 2024 Elsevier B.V."
227,1.0,2023,Advanced Materials Technologies,10.1002/admt.202301077,"Lei, M.; Ji, B.; Ding, S.; Liu, R.; Zhou, B.",Template-free Formation of Hybrid Dielectric for Flexible Capacitive Sensors with Wide-Pressure-Range Linear Detection,,"Wearable and flexible capacitive pressure sensors have recently attracted significant attention in the fields of healthcare monitoring and intelligent human-machine interaction. While considerable progress is made in achieving high-pressure resolution over a wide linearity range, practical implementation still faces significant challenges due to complex manufacturing processes, as well as limited accuracy and stability for information transmission. To address these issues, inspiration is drawn from human skin and develop a new hybrid dielectric comprising a low-permittivity (low-k) micro-cilia array and a high-permittivity (high-k) foam. Without assistance from an elaborate fabrication methodology, the template-free method provides a cost-effective and convenient way to realize the functional dielectric for flexible capacitive sensors. The hybrid dielectric exhibits a pressure-induced series-parallel conversion mechanism, enabling effective manipulation of the linear effective dielectric constant and controlled initial/resultant capacitance. Through systematic optimization, the sensor demonstrates a high sensitivity of 0.236 kPa−1 within an ultrabroad linearity range of up to 1100 kPa. Thanks to the unique characteristics of the hybrid dielectric, this device showcases potential applications in various domains including human joint motion analysis, healthcare monitoring, accurate message transmission, and convenient Morse code communication utilizing non-overlapping capacitance signals. © 2023 Wiley-VCH GmbH."
228,1.0,2024,Lecture Notes in Electrical Engineering,10.1007/978-981-97-0767-6_16,"Usaha, W.; Chomsaeng, W.; Singha-dong, N.",Feasibility Assessment of All-in-One Portable Measurement Device for Home-Based Remote Vital Sign Monitoring,,"This research presents an all-in-one portable vital sign (PVS) measurement device integrated with a cloud platform for remote patient monitoring in a home isolation setting. The study aims to evaluate the device's usability by comparing its vital sign measurements with clinical vital sign simulators and conducting trials with mild symptom COVID-19 patients. The PVS device successfully demonstrates a high level of agreement with the clinical vital sign simulators, signifying its reliability in providing accurate data based on Pearson’s correlation coefficient. Furthermore, when assessed by mild symptom COVID-19 patients, the device exhibits 95% confidence interval agreement with standard home use vital sign devices in measuring blood pressure, pulse rate, SpO2, and temperature using the Bland–Altman method. The findings suggest that the conceptual PVS device may be used in diverse healthcare settings, including elderly community healthcare and acute respiratory infection (ARI) units. Future work will involve integrating edge computing to enhance connectivity reliability and reduce data transmission delays, further improving the system’s efficiency. Overall, this innovative research lays the groundwork for broader applications of the PVS cloud-based system, contributing to advancements in remote patient monitoring and effective healthcare resource management in challenging healthcare scenarios. © The Author(s), under exclusive license to Springer Nature Singapore Pte Ltd. 2024."
229,1.0,2024,BioMedInformatics,10.3390/biomedinformatics4020064,"Iarlori, S.; Perpetuini, D.; Tritto, M.; Cardone, D.; Tiberio, A.; Chinthakindi, M.; Filippini, C.; Cavanini, L.; Freddi, A.; Ferracuti, F.; Merla, A.; Monteriù, A.",An Overview of Approaches and Methods for the Cognitive Workload Estimation in Human–Machine Interaction Scenarios through Wearables Sensors,,"Background: Human-Machine Interaction (HMI) has been an important field of research in recent years, since machines will continue to be embedded in many human actvities in several contexts, such as industry and healthcare. Monitoring in an ecological mannerthe cognitive workload (CW) of users, who interact with machines, is crucial to assess their level of engagement in activities and the required effort, with the goal of preventing stressful circumstances. This study provides a comprehensive analysis of the assessment of CW using wearable sensors in HMI. Methods: this narrative review explores several techniques and procedures for collecting physiological data through wearable sensors with the possibility to integrate these multiple physiological signals, providing a multimodal monitoring of the individuals’CW. Finally, it focuses on the impact of artificial intelligence methods in the physiological signals data analysis to provide models of the CW to be exploited in HMI. Results: the review provided a comprehensive evaluation of the wearables, physiological signals, and methods of data analysis for CW evaluation in HMI. Conclusion: the literature highlighted the feasibility of employing wearable sensors to collect physiological signals for an ecological CW monitoring in HMI scenarios. However, challenges remain in standardizing these measures across different populations and contexts. © 2024 by the authors."
230,1.0,2024,Journal of Computational Electronics,10.1007/s10825-023-02116-7,"Javidi, R.; Moghimi Zand, M.; Alizadeh Majd, S.",Numerical simulation analysis of flexible capacitive pressure sensors based on porous pyramidal microstructures,,"Flexible wearable pressure sensors with high sensitivity have a wide range of applications in the field of healthcare monitoring, e-skin technology, robotic limbs, and other human–machine interaction under low pressures. For very low pressures, a sensor with high sensitivity and bulky, expensive measuring equipment is required to obtain the output signal. The incorporation of a micro-pyramidal porous dielectric section can considerably enhance the sensitivity of the capacitance-based pressure sensor. This article has employed a finite element method-based three-dimensional simulation to assess the performance of the porous microstructured capacitive pressure sensor (pmcps). The numerical results revealed a high level of agreement with the experimental data. To simplify the design and fabrication of the sensor with optimal performance, the effects of parameters such as sensor dielectric constant, dielectric layer porosity, base length, tip width, height, and inter-microstructural spacing of porous micro-pyramids were investigated using the response surface methodology. Sensitivity analysis showed that the tip width of the micro-pyramid has the greatest effect on sensor sensitivity and the least effect on the initial capacitance. Finally, equations were proposed for predicting the initial capacitance and sensor sensitivity based on the geometric parameters of the porous micro-pyramid and intrinsic properties of the dielectric section using three-dimensional finite element simulation to facilitate the ability to predict the fabrication and design process of the pmcps and optimize its performance for different applications. © The Author(s), under exclusive licence to Springer Science+Business Media, LLC, part of Springer Nature 2023."
231,1.0,2022,Advanced Functional Materials,10.1002/adfm.202106731,"Li, Z.; Xu, B.; Han, J.; Huang, J.; Fu, H.",A Polycation-Modified Nanofillers Tailored Polymer Electrolytes Fiber for Versatile Biomechanical Energy Harvesting and Full-Range Personal Healthcare Sensing,,"The emergence of fibrous energy harvesters and self-powered sensors gives birth to functional wearable electronics. However, low power outputs, poor sensing abilities, and limited material selections have greatly restricted their developments. Herein, novel polycation-modified carbon dots (PCDs) tailored PCDs/polyvinyl alcohol nanocomposite polymer electrolytes (NPEs) are prepared and used as dominating triboelectric materials to construct a new NPEs-based fiber triboelectric nanogenerator (NPE-TENG) for the first time. The filling of PCDs endows NPEs with enhanced ionic conductivity. The developed NPE-TENG can respond to different mechanical stimuli with excellent flexibility and deliver a high power density of 265.8 µW m−1. Self-powered wearable sensor and smart glove based on NPE-TENG are further developed, which can achieve skin-level tactile sensing and joint-related activities monitoring in a rapid, real-time, and noninvasive way. As a sustainable power source, the NPE-TENG can drive small electronics and light up hundreds of light-emitting diodes. This study not only renders new insights into the development of triboelectric materials for fiber-based TENG but also provides a direction for potential applications of fibrous biomechanical energy harvesters and self-powered sensors in wearable electronics, personal healthcare monitoring, and human–machine interactions. © 2021 Wiley-VCH GmbH"
232,1.0,2020,Extreme Mechanics Letters,10.1016/j.eml.2020.100714,"Weng, M.; Sun, L.; Qu, S.; Chen, L.",Fingerprint-inspired graphene pressure sensor with wrinkled structure,,"Nowadays, flexible pressure sensors have broad applications in healthcare monitoring, wearable electronics and so on. However, conventional fabrications are mostly time-consuming, complicated and even use toxic chemical reagents. It is in urgent need to fabricate pressure sensors with high sensitivity in a facile way. In nature, the fingertip skin of human has many epidermal ridges, which can sense small external stimuli. Here, inspired from the fingerprint, we propose a new type of pressure sensor made with reduced graphene oxide (rGO). The rGO film is designed to form a wrinkled structure by a facile stretching-releasing process, which mimics the morphology of fingertip skin. Owing to the fingertip-skin-like wrinkled structure, the pressure sensor exhibits high sensitivity of 5.77 kPa−1 (0 - 490 Pa). It also has a lot of attractive properties, such as fast response (< 100 ms), small detecting pressure (3 Pa) and good repeatability. We show the ability of the pressure sensor in small pressure detecting, human motion monitoring and motion pattern recognition. Furthermore, a translation system and a multi-touch device with spatially resolved detection based on the pressure sensor are developed. This pressure sensor is hopeful to have potential applications in wearable electronics and human–machine interaction systems. © 2020 Elsevier Ltd"
233,1.0,2020,Lecture Notes in Electrical Engineering,10.1007/978-981-15-1465-4_72,"Kang, S.",A Study on Smart Homecare for Daily Living Ability and Safety Management of the Elderly,,"The purpose of this study is to propose a better u-Care service improvement method by applying new technology to improve the user experience of u-care service for the health and safety of the elderly living alone. First, the improvement of u-Care service for elderly living alone by applying IoT technology. It provides remote monitoring service using health information data measured through wearable device, and transmits personal health status to medical institution by using personal device such as smart phone, so that remote medical consultation or telemedicine can be connected in the future. Second, improvement of u-Care service through consideration of emotional stability of elderly living alone as well as simple safety and health care through application of emotional service robot technology. It is expected that it will be able to help independent living of one person’s elderly person in the future by providing caring function service to existing u-care service providing service. © Springer Nature Singapore Pte Ltd 2020."
234,1.0,2020,InfoMat,10.1002/inf2.12122,"Shi, Q.; Dong, B.; He, T.; Sun, Z.; Zhu, J.; Zhang, Z.; Lee, C.",Progress in wearable electronics/photonics—Moving toward the era of artificial intelligence and internet of things,,"The past few years have witnessed the significant impacts of wearable electronics/photonics on various aspects of our daily life, for example, healthcare monitoring and treatment, ambient monitoring, soft robotics, prosthetics, flexible display, communication, human-machine interactions, and so on. According to the development in recent years, the next-generation wearable electronics and photonics are advancing rapidly toward the era of artificial intelligence (AI) and internet of things (IoT), to achieve a higher level of comfort, convenience, connection, and intelligence. Herein, this review provides an opportune overview of the recent progress in wearable electronics, photonics, and systems, in terms of emerging materials, transducing mechanisms, structural configurations, applications, and their further integration with other technologies. First, development of general wearable electronics and photonics is summarized for the applications of physical sensing, chemical sensing, human-machine interaction, display, communication, and so on. Then self-sustainable wearable electronics/photonics and systems are discussed based on system integration with energy harvesting and storage technologies. Next, technology fusion of wearable systems and AI is reviewed, showing the emergence and rapid development of intelligent/smart systems. In the last section of this review, perspectives about the future development trends of the next-generation wearable electronics/photonics are provided, that is, toward multifunctional, self-sustainable, and intelligent wearable systems in the AI/IoT era. (Figure presented.). © 2020 The Authors. InfoMat published by John Wiley & Sons Australia, Ltd on behalf of UESTC."
235,1.0,2022,"Proceedings of the International Joint Conference on Computer Vision, Imaging and Computer Graphics Theory and Applications",10.5220/0010868300003124,"Ershadi, G.; Hughes, S.; Sundaram, R.; Sarrafzadeh, M.",Comprehensive Musculoskeletal Care Platform Enabling At-home Patient Care,,"Pain and stiffness in the musculoskeletal system cause limited range of motion and loss of mobility. Remediation includes home care programs, physical therapy, medication, and if necessary, surgery. Much of the recovery occurs at home. Active engagement by patients in their care program is crucial for successful clinical recovery. Recovering from a partial or total joint replacement requires active participation in an exercise program to help minimize swelling and improve motion and strength. On the other hand, non-surgical musculoskeletal indications, also require a personalized exercise plan for recovery. Patients need support with following their care at home. Remote care programs and monitoring offer convenient, safe, and time and cost-efficient care, including at-home physical therapy programs, and have broad clinical scope. We studied one such program. This paper reports the results of a platform that digitizes care programs for all musculoskeletal conditions, engages patients at their convenience, while providing visibility to recovery progress via patient-reported and sensor-generated data. We introduce Plethy Recupe which is a comprehensive platform for musculoskeletal care with a joint motion sensor, intuitive app, and intelligent clinical dashboard. Six exercises were selected from this platform and 10 individuals were asked to perform the exercises to evaluate the accuracy of the range of motion (ROM) and complete a questionnaire on the usability of the solution. © 2022, Science and Technology Publications, Lda. All rights reserved."
236,1.0,2022,"Encyclopedia of Sensors and Biosensors: Volume 1-4, First Edition",10.1016/B978-0-12-822548-6.00090-X,"Sun, X.; Liu, J.",Sensing Materials: Liquid Metal-Enabled Flexible Sensors for Biomedical Applications,,"Flexible sensors that conformably attach to the soft curvature, can provide precise and sensitive signals for applications of soft robots, wearable devices and human-machine interaction. The soft and flexible features are especially featured in human-related activities, such as human healthcare monitoring, detection of physiological signals and disease diagnosis. Recently, liquid metals have emerged as new generation of function materials to solve complicated biomedical problems. With distinct merits of high conductivity and favorable fluidity, liquid metals are considered as extraordinary candidates among numerous flexible conductive materials. The fluidic nature enables liquid metals with unique injectable and self-healing properties and further inspires many revolutionized electronic patterning techniques. This chapter is dedicated to reviewing liquid metal enabled flexible sensors for biomedical applications, including the featured properties of liquid metals, principles as sensors, emerging fabrication techniques and the typical applications in biomedicine. © 2023 Elsevier Ltd. All rights reserved"
237,1.0,2020,ACM Transactions on Cyber-Physical Systems,10.1145/3365995,"Guerar, M.; Verderame, L.; Merlo, A.; Palmieri, F.; Migliardi, M.; Vallerini, L.",CirclePIN: A Novel Authentication Mechanism for Smartwatches to Prevent Unauthorized Access to IoT Devices,,"In the last months, the market for personal wearable devices has been booming significantly, and, in particular, smartwatches are starting to assume a fundamental role in the Bring Your Own Device (BYOD) arena as well as in the more general Internet of Things (IoT) ecosystem, by acting both as sensitive data sources and as user identity proxies. These new roles, complementing the more traditional personal assistance and telemetry/tracking ones, open new perspectives in their integration in complex IoT-based critical infrastructures such as e-payment, health care monitoring, and emergency systems, as well as in their usage as remote control facilities in smart services. Users can access their IoT devices at any time from any place through smartwatches. We argue that this new scenario calls for a strengthened and more resilient authentication of users on these devices, despite their limitations in terms of dimensions and hardware constraints that may considerably affect the usability of security mechanisms. In this article, we present an innovative authentication scheme targeted at smartwatches, namely CirclePIN, that provides both resilience to most common attacks and a high level of usability in tests with real users. © 2020 ACM."
238,1.0,2020,Healthcare Paradigms in the Internet of Things Ecosystem,10.1016/C2019-0-00358-5,"Balas, V.E.; Pal, S.",Healthcare Paradigms in the Internet of Things Ecosystem,,"Health Care Paradigms in the Internet of Things Ecosystem brings all IoT-enabled health care related technologies into a single platform so that undergraduate and postgraduate students, researchers, academicians and industry leaders can easily understand IoT-based healthcare systems. The book uses data and network engineering and intelligent decision support system-by-design principles to design a reliable IoT-enabled health care ecosystem and to implement cyber-physical pervasive infrastructure solutions. It takes the reader on a journey that begins with understanding the healthcare monitoring paradigm in IoT-enabled technologies and how it can be applied in various aspects. In addition, the book walks readers through real-time challenges and presents a guide on how to build a safe infrastructure for IoT-based health care. It also helps researchers and practitioners understand the e-health care architecture through IoT and the state-of-the-art in IoT countermeasures. Readers will find this to be a comprehensive discussion on functional frameworks for IoT-based healthcare systems, intelligent medicine, RFID technology, HMI, Cognitive Interpretation, Brain-Computer Interface, Remote Health Monitoring systems, wearable sensors, WBAN, and security and privacy issues in IoT-based health care monitoring systems. © 2021 Elsevier Inc. All rights reserved."
239,1.0,2020,Nano Energy,10.1016/j.nanoen.2020.104560,"Wang, Y.; Chao, M.; Wan, P.; Zhang, L.",A wearable breathable pressure sensor from metal-organic framework derived nanocomposites for highly sensitive broad-range healthcare monitoring,,"Flexible, wearable and breathable pressure sensors have received tremendous interest for various potential applications in wearable electronic skins, intelligent robotics, healthcare biomonitoring, and artificial intelligence. However, it remains a critical challenge to simultaneously achieve high sensitivity, broad sensing range, excellent mechanical stability, fast response/recovery, and reliable breathability for long-term wearing for ultrasensitive comfortable full-scale biomonitoring. Herein, we present a wearable, highly sensitive, broad-range and breathable pressure sensor by sandwiching the interconnected nanocomposites of carbonized metal-organic framework (C-MOF) and polyaniline nanofiber (PANIF) on polyurethane (PU) sponge (C-MOF/PANIF@PU) between a breathable fabric and an interdigitated electrode-coated fabric. The assembled sensor exhibits a broad sensing range (up to 60 kPa), high sensitivity (158.26 kPa−1), fast response/recovery time (22 ms/20 ms), reliable breathability, wireless biomonitoring, and an excellent repeatability over 15,000 cycles. It can be assembled as smart artificial electronic skins (E-skins) for mapping tactile stimuli. This work paves the way for the design of wearable, breathable, highly sensitive and broad-range pressure sensor with potential versatile applications in next-generation artificial skins, personal healthcare monitoring, clinical diagnosis, and human-machine interactions. © 2020"
240,1.0,2021,Advanced Functional Materials,10.1002/adfm.202006679,"Ning, C.; Dong, K.; Cheng, R.; Yi, J.; Ye, C.; Peng, X.; Sheng, F.; Jiang, Y.; Wang, Z.L.",Flexible and Stretchable Fiber-Shaped Triboelectric Nanogenerators for Biomechanical Monitoring and Human-Interactive Sensing,,"Wearable, flexible, and even stretchable tactile sensors, such as various types of electronic skin, have attracted extensive attention, which can adapt to complex and irregular surfaces, maximize the matching of wearable devices, and conformally apply onto human organs. However, it is a great challenge to simultaneously achieve breathability, permeability, and comfortability for their development. Herein, mitigating the problem by miniaturizing and integrating the sensors is tried. Highly flexible and stretchable coaxial structure fiber-shaped triboelectric nanogenerators (F-TENGs) with a diameter of 0.63 mm are created by orderly depositing conductive material of silver nanowires/carbon nanotubes and encapsulated polydimethylsiloxane onto the stretchable spandex fiber. As a self-powered multifunctional sensor, the resulting composite fiber can convert mechanical stimuli into electrical signals without affecting the normal human body. Moreover, the F-TENGs can be easily integrated into traditional textiles to form tactile sensor arrays. Through the tactile sensor arrays, the real-time tactile trajectory and pressure distribution can be precisely mapped. This work may provide a new method to fabricate fiber-based pressure sensors with high sensitivity and stretchability, which have great application prospects in personal healthcare monitoring and human–machine interactions. © 2020 Wiley-VCH GmbH"
