Cluster ID,confidence_score,year,venue,doi,authors,title,publication_language,abstract
54,1.0,2023,2023 Intelligent Computing and Control for Engineering and Business Systems (ICCEBS),10.1109/ICCEBS58601.2023.10449146,C. V; R. M; K. S; S. V. R; T. D; S. R,Smart Mobile Electrocardiogram Monitor,,"Smart and cost-effective healthcare has been in increasing demand to meet the needs of growing human population and medical expenses. It is a known fact that a country like India has become the heart disease capital of the world. There is an urgent need to develop an effective health monitoring system that can detect abnormalities of health conditions in time and make diagnoses according to the gleaned data. ECG monitoring is a widely studied and applied approach to diagnose heart diseases. However, existing portable wireless ECG monitoring systems cannot work without a mobile application, which is responsible for data collection and passing on the messages to doctors. Recent advances in mobile technology and cloud computing have inspired numerous designs of cloud-based health care services and devices. Within the cloud system, medical data can be collected and transmitted automatically to medical professionals from anywhere and feedback can be returned to patients through the network. In this paper, we propose a new method for ECG monitoring based on Cypress Wireless Internet Connectivity for Embedded Devices (WICED) Internet of Things (IoT) platform. ECG data are gathered using a wearable monitoring node and are transmitted directly to the IoT cloud using Wi-Fi."
55,1.0,2020,2020 IEEE Custom Integrated Circuits Conference (CICC),10.1109/CICC48029.2020.9075930,S. Maity; N. Modak; D. Yang; S. Avlani; M. Nath; J. Danial; D. Das; P. Mehrotra; S. Sen,A 415 nW Physically and Mathematically Secure Electro-Quasistatic HBC Node in 65nm CMOS for Authentication and Medical Applications,,"Applications such as secure authentication, remote health monitoring require secure, low power communication between devices around the body. Radio wave communication protocols, such as Bluetooth, suffer from the problem of signal leakage and high power requirement. Electro QuasiStatic Human Body Communication (EQS-UBC) is the ideal alternative as it confines the signal within the body and also operates at order of magnitude lower power. In this paper, we design a secure HBC SoC node, which uses EQS-UBC for physical security and an AES-256 core for mathematical security. The SoC consumes 415nW power with an active power of 108nW for a data rate of 1kbps, sufficient for authentication and remote monitoring applications. This translates to 100x improvement in power consumption compared to state-of-the-art HBC implementations while providing physical security for the first time."
56,1.0,2021,2021 8th International Conference on Computer and Communication Engineering (ICCCE),10.1109/ICCCE50029.2021.9467204,M. F. Monir; A. H. Chowdhury; R. Anzum; M. A. Amin,IoT Enabled Geofencing for Covid-19 Home Quarantine,,"The novel coronavirus pandemic has brought our concern towards the necessity of digital infrastructure for remote monitoring of infected people as well as the people who are with close contact with them. Though, many nations have finished the clinical trials period of vaccination and started vaccination to people, still there are many uncertainties such as how these vaccines will work to the people with severe illness, which vaccine is more effective compared to others etc. Moreover, vaccination may not provide a full protection against the current situation since there are new variants of corona virus and the number of affected people increasing again. Therefore, a proper diseases detection and individual monitoring system to maintain a smart quarantine facility is still very much needed to minimise the rapid spread of covid-19 and other contagious virus. Here, wearable tools could play important roles to provide valuable information of tracking people such as real-time remote monitoring, contact tracing symptoms prediction etc. to establish and maintain a proper quarantine system. In this manuscript we proposed a geofencing system with a wristband, integrating it with IOT and GPS to trace Covid-19 patients inside a boundary. This design could be an effective quarantine solution as a home isolation system for covid-19 patients as well as the travellers who cross borders. The performance of our proposed system was measured with respect to received signal strength indication (RSSI), GPS accuracy and coverage."
57,1.0,2023,IEEE Sensors Journal,10.1109/JSEN.2023.3248021,S. Azhari; K. Kimizuka; G. Méhes; Y. Usami; Y. Hayashi; H. Tanaka; T. Miyake,Integration of Wireless Power Transfer Technology With Hierarchical Multiwalled Carbon Nanotubes-Polydimethylsiloxane Piezo-Responsive Pressure Sensor for Remote Force Measurement,,"Integrating sensory devices with wireless power transfer technology for remote sensing (RS) requires the implementation of complex electronic circuitry and communication protocols. To overcome this challenge and remotely monitor mechanical force, we directly integrated piezo-responsive porous multiwalled carbon nanotubes (MWCNTs)/polydimethylsiloxane (PDMS) nanocomposites with a near-field wireless power transfer system. The wireless system transfers power bidirectionally between the transmitter and the sensing receiver at the resonant frequency of 13.56 MHz. The detection principle is based on the mechanical force-induced impedance changes in the receiver circuit. The modulated impedance signal is detected wirelessly at the transmitter circuit via a full-bridge rectifier and a smoothing capacitor. Furthermore, we demonstrate the wireless monitoring of finger bending and applied force using our flexible and disposable sensor without using any energy storage devices. The results suggest a response and recovery time of 400 ± 50 ms, strain sensitivity of 24.73, and pressure sensitivity of 0.98. Our approach adds a new path for disposable haptic-based sensory applications that do not require complex communication protocols in medical, robotics, and other fields."
58,1.0,2023,2023 IEEE International Symposium on Broadband Multimedia Systems and Broadcasting (BMSB),10.1109/BMSB58369.2023.10211168,C. Suraci; G. Marrara; A. Molinaro; G. Araniti,Secure D2D Communications in 6G-oriented Networks for Multimedia eHealth Applications,,"The growing use of multimedia applications in digital health (eHealth) has highlighted the need for secure communication protocols to protect sensitive patient data. Security is expected as a crucial requirement also of future sixth-generation (6G) networks, which represent a valuable means to favor the definitive development of eHealth, hitherto hindered by the insufficient adequacy of technologies. In particular, device-to-device (D2D) has already emerged in previous generations of cellular networks as a promising solution to enable fast and reliable data exchange between devices, and it is expected to be an enabling technology of forthcoming 6G networks as well. However, the security of D2D communication in eHealth is a major concern due to the possibility of unauthorized access and data breaches. To address these challenges, this paper proposes an authentication protocol to secure D2D communications established to support the development of eHealth multimedia applications in 6G-oriented networks. The conducted performance evaluation demonstrates the effectiveness of the proposed protocol in achieving secure and reliable D2D communications and shows the benefits offered by the proposed solution in terms of energy savings."
59,1.0,2022,2022 45th International Spring Seminar on Electronics Technology (ISSE),10.1109/ISSE54558.2022.9812840,E. Nikolova; V. Dimitrov; T. Hranov; E. Gieva,Remote Tracking System for ECG Signal with Textile Electrodes,,"This article describes and analyzes a system for remote monitoring of cCG signal, performed using textile electrodes, which are the main component in the implementation of an innovative wearable textile system. The proposed device allows for long-term online monitoring, while maintaining the daily activities of patients in need of examination, as well as, if necessary, tracking patients during transportation or remote access."
60,1.0,2023,2023 Second International Conference On Smart Technologies For Smart Nation (SmartTechCon),10.1109/SmartTechCon57526.2023.10391743,V. C; G. Premi; P. Solainayagi; C. Srinivasan; P. G. Kuppusamy,Data Privacy and Confidentiality in Healthcare Applications of IoT-Enabled Wireless Sensor Networks,,"In this paper, a comprehensive framework for protecting sensitive healthcare information in Internet of Things (IoT)-enabled Wireless Sensor Network (WSN) is presented. Sensitive medical data is protected by the proposed architecture's usage of secure data transmission protocols, encryption, access control, and authentication. It also looks at how the General Data Protection Regulation (GDPR) and other data privacy regulations might affect IoT-enabled healthcare infrastructure. The study results indicate a need for more privacy and security education and implementation throughout the healthcare, technology, government, and user communities. The need of teaching healthcare professionals and patients about the dangers of sharing personal information online and the importance of managing data ethically is discussed. New loopholes and dangers can only be patched if security is regularly assessed, audited, and improved. This research paper sheds light on the problems of privacy and confidentiality in WSN healthcare applications enabled by the Internet of Things. The effort aims to safeguard and defend healthcare IoT adoption and enhance patient care by offering a complete framework that emphasizes regulatory compliance and appropriate data management."
61,1.0,2021,2021 Wireless Telecommunications Symposium (WTS),10.1109/WTS51064.2021.9433683,S. B. Appakaya; R. Sankar; E. Sheybani,Novel Unsupervised Feature Extraction Protocol using Autoencoders for Connected Speech: Application in Parkinson's Disease Classification,,"Speech processing has generated substantial research interest for telemonitoring and classification applications in healthcare due to the ease of acquisition and availability of established research protocols. This growing research interest has shown significant progress in processing Parkinsonian speech for monitoring and classification applications. A considerable portion of the studies in this research area focuses on developing automatic telemonitoring protocols with passive data collection using wearable or mobile devices. Most of these studies focus on using sustained vowel phonations and handcrafted features for training classifiers. Though some researchers suggest better suitability of connected/running speech for this application, fewer studies focus on it predominantly because of the processing complexity. This study focuses on using connected speech with pitch synchronous segmentation and convolutional Autoencoders for feature extraction from regular and advanced spectrograms. The spectrograms were created using pitch synchronous and block processing segmentations have been evaluated in this study. This methodology also aims to bypass data availability issues by using standardized TIMIT dataset for training Autoencoders. With Logistic regression and Linear SVM, we achieved 85% classification accuracy using the features from Autoencoders. Mean accuracy of 84% was obtained under leave one subject out (LOSO) classification indicating the performance reliability for entirely new data."
21,0.6791309,2022,2022 IEEE International Conference on Flexible and Printable Sensors and Systems (FLEPS),10.1109/FLEPS53764.2022.9781563,A. B. Barba; G. M. Bianco; L. Fiore; F. Arduini; G. Marrocco; C. Occhiuzzi,Design and Manufacture of Flexible Epidermal NFC Device for Electrochemical Sensing of Sweat,,"Flexible and epidermal sensing devices are becoming vital to enable precision medicine and telemonitoring systems. The NFC (Near Field Communication) protocol is also becoming increasingly important for this application since it is embedded in most smartphones that can be used as pervasive and low-cost readers. Furthermore, the responder can be passive and can harvest enough power to perform electromagnetic sensing. Finally, the NFC coils are robust to bending and to the human body’s presence. This contribution details the design of a new flexible device, including an electrochemical sensor communicating through the NFC protocol. A spiral NFC antenna is designed, and a manufactured prototype is experimentally tested to quantify the robustness to the inter-wearer variability and the bending. Lastly, the sensory data retrieval is validated by comparison with a portable potentiostat. The realized sensor can be comfortably worn and be easily read by smartphones independently from the wearer and from the point of application and could be used in future for estimating the user’s psycho-physical health by analyzing the body’s sweat."
22,0.69869155,2023,2023 8th International Conference on Smart and Sustainable Technologies (SpliTech),10.23919/SpliTech58164.2023.10193108,P. Šolić; R. Colella; T. Perković; C. G. Leo; S. Sabina; L. Catarinucci,Exploring the Potential of Bluetooth Low Energy for Wireless Sensing and On-Board Computation in Remote Health Monitoring,,"In recent years, wearable technology has seen a significant increase in popularity, particularly for its ability to track vital health parameters, which has proven invaluable in remote patient monitoring applications. In this paper, an electronic device has been developed with a Bluetooth 5.1 Low Energy (BLE) radio that is capable of detecting, collecting, aggregating and transmitting the Root Sum of Squares Method (RSS) of the acceleration data at regular intervals of 60 seconds to any standard BLE device. This wireless multiprotocol and multiband microcontroller operates on sub-1 GHz and 2.4 GHz frequencies, supporting Bluetooth® 5.1 low energy protocol and other wireless communication protocols through a Dynamic MultiProtocol Manager (DMM) driver. The BMI160 has been designed and specifically programmed to perform acceleration processing on the three measured axes onboard, thereby reducing the amount of data to be transmitted, as well as the communication time. This device can be integrated with other physiological parameter monitoring systems of an individual/patient, making it possible to use these systems for a variety of applications, including healthcare and wellness."
62,1.0,2023,Journal of multidisciplinary healthcare,10.2147/JMDH.S429071 [doi],Renó B; Oliveira EM; Souza AD,A Systematic Literature Review on Trustworthiness for Applications Used in eHealth Environments.,New Zealand,"CONTEXT: The technological advancement of the Internet of Things (IoT) creates opportunities in various social sectors. Patients in clinics or home care have their comfort and safety enhanced with remote monitoring, sensors and applications that control and transfer patient data. These applications must be trustworthy, since they deal with sensitive data. PURPOSE: The purpose of this work is to identify gaps in trustworthiness, availability, effectiveness, security and other attributes. Also, to highlight challenges and opportunities for research and give guidance on choosing the right technology or application based on the resources available to support patients and doctors, protocol of communication and maturity level of these technologies. METHODOLOGY: This work presents a systematic review of the literature following four steps: Definition of the Research Questions, Conduct Search, Screening of Papers, and Data Extraction and Mapping Process. RESULTS: Based on the articles studied, it was possible to answer important questions about eHealth applications. The results highlight how eHealth applications can enhance patient care by monitoring health data and supporting doctors' decision-making with a reasonable level of trustworthiness. Additionally, the results demonstrate how applications can notify external caregivers in emergencies and assist in diagnosis and treatment of illnesses. However, these applications still face problems related to sensor lifetime, medical data sharing, interoperability and lack of standardization. Finally, we suggest a literature mapping to support the choice of technologies based on resources available, communication protocol and technological maturity. CONCLUSION: This work carries out a systematic literature review to discuss state-of-the-art eHealth applications and gather new information of current research. In this process it was possible to show how these applications work, map out their main technological characteristics to assist the decision-making process for future works and uncover eHealth applications' strengths, future perspectives and challenges, specifically related to the high level of trustworthiness necessary."
63,1.0,2022 Feb 15,"Sensors (Basel, Switzerland)",10.3390/s22041497 [doi] 1497,Dammak B; Turki M; Cheikhrouhou S; Baklouti M; Mars R; Dhahbi A,LoRaChainCare: An IoT Architecture Integrating Blockchain and LoRa Network for Personal Health Care Data Monitoring.,Switzerland,"Over the past several years, the adoption of HealthCare Monitoring Systems (HCS) in health centers and organizations like hospitals or eldery homes growth significantly. The adoption of such systems is revolutionized by a propelling advancements in IoT and Blockchain technologies. Owing to technological advancement in IoT sensors market, innovations in HCS to monitor patients health status have motivated many countries to strength their efforts to support their citizens with such care delivery systems under the directives of a physician who has access to patient's data. Nevertheless, secure data sharing is a principal patient's concern to be comfort to use such systems. Current HCS are not able to provide reassuring security policies. For that, one of our focus in this work, is to provide security countermeasures, likewise cost-efficient solution for HCS by integrating storage model based on Blockchain and Interplanetary File Systems (IPFS). Blockchain technology is an emerging solution in pharmaceutical industry and starts to take place for HCS and allows HealthCare providers to track connected devices and control access to shared data, hence protecting patients' privacy. Furthermore, the addition of Edge and Fog computing has improved HCS to react in real-time and enhance their reliability. A variety of communication protocols can connect sensor devices to edge/Fog layer and the best choice will depend upon connectivity requirements: range, bandwidth, power, interoperability, security, and reliability. Instead, systems efficiency would decline and hurt if communication protocol is inconsistent. LoRa (Long Range) communications technology is emerging as the leader among Low-Power Wide-Area Networks (LPWANs) entering the IoT domain benefiting from many features such as long-range distances and low power consumption. This work proposes LoRaChainCare, an architecture model for HCS which combines the technologies Blockchain, Fog/Edge computing, and the LoRa communication protocol. A real implementation of LoRaChainCare system is presented and evaluated in terms of cost, run time and power consumption."
64,1.0,2022,Sensors,10.3390/s22020503,"Lavric, A.; Petrariu, A.I.; Mutescu, P.-M.; Coca, E.; Popa, V.",Internet of Things Concept in the Context of the COVID-19 Pandemic: A Multi-Sensor Application Design,,"In this paper, we present the design, development and implementation of an integrated system for the management of COVID-19 patient, using the LoRaWAN communication infrastructure. Our system offers certain advantages when compared to other similar solutions, allowing remote symptom and health monitoring that can be applied to isolated or quarantined people, without any external interaction with the patient. The IoT wearable device can monitor parameters of health condition like pulse, blood oxygen saturation, and body temperature, as well as the current location. To test the performance of the proposed system, two persons under quarantine were monitored, for a complete 14-day standard quarantine time interval. Based on the data transmitted to the monitoring center, the medical staff decided, after several days of monitoring, when the measured values were outside of the normal parameters, to do an RT-PCR test for one of the two persons, confirming the SARS-CoV2 virus infection. We have to emphasize the high degree of scalability of the proposed solution that can oversee a large number of patients at the same time, thanks to the LoRaWAN communication protocol used. This solution can be successfully implemented by local authorities to increase monitoring capabilities, also saving lives. © 2022 by the authors. Licensee MDPI, Basel, Switzerland."
65,1.0,2022,Closing the Care Gap with Wearable Devices: Innovating Healthcare with Wearable Patient Monitoring,10.4324/9781003304036,"Davis, M.W.; Kirwan, M.J.; Maclay, W.N.; Pappas, H.P.",Closing the care gap with wearable devices: Innovating healthcare with wearable patient monitoring,,"Patient-focused healthcare, driven by COVID-19 experiences, has become a hallmark for providing healthcare services to patients across all modalities of care and in the home. The ability to capture real-time patient data, no matter the location, via remote patient monitoring, and to transmit that data to providers and organizations approved by the consumer/patient, will become a critical capability for all healthcare providers. Of all the remote patient monitoring product designs, wearable medical devices are emerging as the best positioned to support the evolving patient-focused healthcare environment. This book is for those who are evaluating, selecting, implementing, managing, or designing wearable devices to monitor the health of patients and consumers. This book will provide the knowledge to understand the issues that mitigate the risk of wearable technologies so people can deliver successful projects using these technologies. It will discuss their use in remote patient monitoring, the advantages and disadvantages of different types of physiological sensors, different wireless communication protocols, and different power sources. It will describe issues and solutions in cybersecurity and HIPAA compliance, as well as setting them up to be used in healthcare systems and by patients. © 2023 Michael W. Davis, Michael J. Kirwan, Walter N. Maclay and Harry P. Pappas. All rights reserved."
66,1.0,2023,Lecture Notes on Data Engineering and Communications Technologies,10.1007/978-3-031-36258-3_21,"Kadhem, S.I.; Al Sayed, I.A.M.; Znad, T.S.; Tawfeq, J.F.; Radhi, A.D.; Gheni, H.M.; Al-Barazanchi, I.",A Review of WBAN Intelligent System Connections for Remote Control of Patients with COVID-19,,"Novel coronavirus infection (COVID-19) has severely threatened public health. Frequent hospital visits are required for COVID-19 therapy and monitoring, which raises the load on hospitals and patients. Current advancements in wearable sensors and communication protocols are contributing to improving the healthcare system and will soon transform healthcare delivery. Future patient monitoring and health information delivery systems will be profoundly impacted by current and upcoming communication breakthroughs and microelectronics and embedded systems technology improvements. Bandwidth constraints, power consumption, and skin or tissue protection are significant obstacles. This study offers a comprehensive analysis of wireless body area networks, details their use in the COVID-19 treatment process, and proposes a paradigm for integrating body area networks into telemedicine systems. This study also addresses current developments, the WBAN-telemedicine system, and the scope of future research. © 2023, The Author(s), under exclusive license to Springer Nature Switzerland AG."
67,1.0,2024,Wireless Personal Communications,10.1007/s11277-024-11191-3,"Wu, Y.; Wu, Y.; Yang, R.; Feng, M.; Pu, G.",Cyber-Physical Wireless Networks for Smart Health Monitoring for Elderly Persons,,"The rapid advancement in Cyber-Physical Systems (CPS) and wireless networking technologies has ushered in a new era for healthcare, particularly in the domain of smart health monitoring for elderly populations. This paper explores the development and implementation of a state-of-the-art cyber-physical wireless network system designed to enhance the health monitoring of elderly individuals, thereby improving their quality of life and enabling independent living. By leveraging the interconnectivity of CPS within a 6G wireless network framework, our proposed system facilitates real-time health monitoring and emergency response through the seamless integration of wearable health sensors, mobile devices, and cloud computing services. The core of our system architecture is built on robust wireless communication protocols that ensure reliable data transmission from wearable sensors to the central monitoring system. This paper introduces a digital twin (DT)-based model designed to enhance healthcare monitoring within smart homes, aiming at graphical monitoring, healthcare prediction, and intelligent control. A high-fidelity DT of the home and its equipment is developed for visual monitoring purposes, and two sets of devices are utilised to continually gather users’ electrocardiograph (ECG) waves and the WiFi signals within the home. Furthermore, two advanced deep learning algorithms are proposed for detecting falls using WiFi signals and identifying atrial fibrillation from ECG waves recorded by wearable devices. The effectiveness of the proposed model for smart home monitoring is confirmed through experimental results, showcasing the superiority of the developed intelligent algorithms in healthcare prediction compared to existing solutions. © The Author(s), under exclusive licence to Springer Science+Business Media, LLC, part of Springer Nature 2024."
68,1.0,2024,Journal of Physics: Conference Series,10.1088/1742-6596/2763/1/012028,"Dhone, K.A.; Joshi, S.; Sonaskar, S.",Next-Gen Medical Technology a Smart Approach to Syringe Injection Pump Automation,,"This presents the design, implementation, and successful validation of a cutting-edge IoT-based Syringe Injection Pump (SIP) for precision medication administration. In response to the increasing demand for enhanced healthcare automation, this system leverages technologies to address critical challenges in medication delivery. This SIP incorporates a robust Internet of Things (IoT) framework, enabling seamless communication between the device and a central healthcare management system. The automated syringe injection process is governed by a sophisticated algorithm that considers patient-specific parameters, ensuring precise dosage administration. Through extensive testing and real-world simulations, the results demonstrate a significant reduction in human error and improved medication adherence. The system's architecture integrates secure communication protocols, ensuring data confidentiality and integrity during transmission. An innovative user interface provides healthcare professionals with real-time monitoring and control capabilities, enhancing situational awareness and responsiveness. Furthermore, the SIP's adaptability to diverse medical environments underscores its versatility in meeting the evolving needs of healthcare institutions. To validate the system's effectiveness, a comprehensive performance evaluations, including dosage accuracy, response time, and reliability under varying conditions was conducted. Results indicate an impressive dosage precision of 99.8%, showcasing the system's reliability in critical healthcare scenarios. The IoT connectivity facilitates remote monitoring and control, allowing healthcare providers to intervene promptly in case of anomalies or emergencies. In addition to its technical prowess, the SIP aligns with current healthcare trends by promoting sustainability and cost-effectiveness. The automated system optimizes resource utilization, reduces medication waste, and minimizes the environmental impact associated with traditional manual injection methods. In conclusion, this IoT-based Syringe Injection Pump represents a paradigm shift in medical technology, offering a smart and results-oriented solution for precise medication administration. The successful implementation and validation of this system pave the way for improved patient outcomes, streamlined healthcare workflows, and a more sustainable approach to medication delivery. This research contributes to the ongoing discourse on advancing medical technology and underscores the potential of IoT in shaping the future of healthcare.  © Published under licence by IOP Publishing Ltd."
69,1.0,2020,International Journal of Medical Informatics,10.1016/j.ijmedinf.2019.104017,"Muzny, M.; Henriksen, A.; Giordanengo, A.; Muzik, J.; Grøttland, A.; Blixgård, H.; Hartvigsen, G.; Årsand, E.",Wearable sensors with possibilities for data exchange: Analyzing status and needs of different actors in mobile health monitoring systems,,"Background: Wearable devices with an ability to collect various type of physiological data are increasingly becoming seamlessly integrated into everyday life of people. In the area of electronic health (eHealth), many of these devices provide remote transfer of health data, as a result of the increasing need for ambulatory monitoring of patients. This has a potential to reduce the cost of care due to prevention and early detection. Objective: The objective of this study was to provide an overview of available wearable sensor systems with data exchange possibilities. Due to the heterogeneous capabilities these systems possess today, we aimed to systematize this in terms of usage, where there is a need of, or users benefit from, transferring self-collected data to health care actors. Methods: We searched for and reviewed relevant sensor systems (i.e., devices) and mapped these into 13 selected attributes related to data-exchange capabilities. We collected data from the Vandrico database of wearable devices, and complemented the information with an additional internet search. We classified the following attributes of devices: type, communication interfaces, data protocols, smartphone/PC integration, connection to smartphone health platforms, 3rd party integration with health platforms, connection to health care system/middleware, type of gathered health data, integrated sensors, medical device certification, access to user data, developer-access to device, and market status. Devices from the same manufacturer with similar functionalities/characteristics were identified under the same device family. Furthermore, we classified the systems in three subgroups of relevance for different actors in mobile health monitoring systems: EHR providers, software developers, and patient users. Results: We identified 362 different mobile health monitoring devices belonging to 193 device families. Based on an analysis of these systems, we identified the following general challenges: • Few systems have a Conformité Européene (CE) marking class II or above, or approval from the US Food and Drug Administration (FDA) • Few systems use the standardized Bluetooth Low Energy GATT profile for wireless transfer of health data • Few systems support health middleware • Approximately 30% of the device families provide the user access to the source data. However, only 16% allow the transfer of data through direct communication with the device (i.e., without using a proprietary cloud-based service) Conclusions: Few of the identified mobile health monitoring systems use standardized, open communication protocols, which would allow the user to directly acquire sensor data. Use of open protocols can provide mobile health (mHealth) application developers an alternative to proprietary cloud services and communication tools, which are often closely integrated with the devices. Emerging new types of sensors, often intended for everyday use, have a potential to supplement health records systems with data that can enrich patient care. © 2019 Elsevier B.V."
70,1.0,2020,Intelligent Systems Reference Library,10.1007/978-3-030-30817-9_2,"Rotariu, C.; Bozomitu, R.G.; Costin, H.",Assistive Technologies to Support Communication with Neuro-motor Disabled Patients,,"The paper describes the evolution in design and implementation of a new complex electro-informatics assistive medical system used for the communication with neuromotor disabled patients. These patients are severe handicapped persons who cannot interfere with real world by normal ways like speech, writing or language signs. Fortunately, these persons can see or can hear and they understand the meaning of different messages. The developed medical system is made by the following main functional components: the patient equipment, server, and caretaker device, connected together by using Internet available infrastructure. The bidirectional communication is performed by using keywords technology or ideograms presented on the patient’s screen provided by an application running at the server and accessed by the patient through a web browser. Patient needs are performed by using for interfacing with a software application by using different types of sensors including switch-type sensors (tactile, pressure, strain gauge) or eye tracking devices, all of these adapted to the patient’s physical condition. The medical system has also a secondary function, the remote monitoring of few vital physiological parameters needed for patient treatment and rehabilitation, based on wireless and wearable sensor network, that share the same hardware platform. The application running on caretaker device displays the patient’s needs together with the values of the selected physiological parameters in real time. The medical devices are responsible for physiological parameters acquiring, preprocessing and forwarding into the server. The server performs the parameters processing and computing the medical condition of the patient and also has the ability of sending alerts to the caretaker when one or more parameters are outside the normal limits. The application running on server manages the system databases, the communication protocols between patient and caretaker devices, records and processes the remote monitored data values and alarms the caretaker devices in emergency situations. The prototype of the developed medical system has been successfully within Clinic of “Geriatrics and Gerontology” at “Dr. C. I. Parhon” Hospital of Iaşi, Romania. The assistive solution proposed can be used in hospitals, care and treatment centers, nursing homes and also for patients treated in outpatient settings. The system contributes to increasing the level of care and treatment for neuromotor disabled patients, lowering costs in health care system. © 2020, Springer Nature Switzerland AG."
71,1.0,2023,"Encyclopedia of Sleep and Circadian Rhythms: Volume 1-6, Second Edition",10.1016/B978-0-12-822963-7.00199-7,"de Zambotti, M.; Menghini, L.; Cellini, N.; Goldstein, C.; Baker, F.C.",Performance of consumer wearable sleep technology,,"Consumer sleep technology (CST) is at the core of the ongoing Internet of Things digital health revolution, with about one-third of the US population reporting regular use of CST wearables to track sleep, physical activity, and other health-related indicators. Wearables provides a low-cost and technologically advanced approach to measure sleep over time in free-living conditions, with miniaturized sensors, wireless data transfer protocols, mobile- and cloud-based platform for data management and visualization, and easy integration with other services. The unprecedented amount of data generated by CST has the potential to improve our understanding of sleep and its disorders in natural settings, providing insight into the relationship between sleep, behavior, and health. In parallel with the growing utilization of telemedicine, remote patient monitoring is becoming increasingly relevant in medicine and therefore, the use of CST will likely augment the diagnosis and management of sleep disorders. The ownership of CST by the patient, as opposed to the health system, allows for sleep tracking to take place prior to and between patient-provider interactions, which could transform the current framework of sleep medicine care delivery. Additionally, the use of CST alongside the recording of other health-metrics with digital tools (e.g., blood pressure cuffs, scales, glucometers, mobile apps for symptoms tracking) may ultimately reveal the interactions between sleep and patient comorbidities (e.g., hypertension, diabetes) in ambulatory settings. Despite this potential, CST is largely unregulated and has yet-unsolved intrinsic limitations inherent to a consumer-oriented product. For example, CST lacks major requirements of traditional clinical/research tools, including transparency in the algorithms used, control of, and access to raw data. The scientific community has been actively examining the performance of CST, considering these limitations, and continues to provide guidance on how to move forward with CST in basic and clinical sleep research. Here, we discuss performance, rationale, theoretical and practical guidelines for testing and using wearable CST. © 2023 Elsevier Inc. All rights reserved"
72,1.0,2020,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),10.1007/978-3-030-51517-1_4,"Chaari Fourati, L.; Said, S.",Remote Health Monitoring Systems Based on Bluetooth Low Energy (BLE) Communication Systems,,"Nowadays, remote healthcare monitoring systems (RHMS) are attracting patients, doctors and caregivers. RHMS reduces the number of unessential hospitalizations by providing the required healthcare services for patients at home. Furthermore, continuous health monitoring using RHMS is a hopeful solution for elderly people suffering from chronic diseases. RHMS is in general three tiers architecture where the first tier uses intelligent wearable sensors to gather physiological signs. The majority of wearable sensors constructors commercialized sensing devices with Bluetooth Low Energy (BLE) communication interfaces, which lead to the development of diverse RHMS deploying BLE communication interfaces for physiological patient data gathering. In this paper, we introduce the basic concepts related to RHMS design and development. Besides that, we focus our investigation on the BLE communication protocol used in the healthcare context and its configuration to sense several physiological data. Also, we highlight the different steps enabling reading sensed data on mobile application. © 2020, The Author(s)."
73,1.0,2021,Lecture Notes in Networks and Systems,10.1007/978-981-15-7345-3_24,"Gupta, V.; Ingle, A.; Gaikwad, D.; Vibhute, M.",Patient health monitoring and diagnosis using iot and machine learning,,"Including rapid and accurate up-gradation in medical technology, disclosure (detection), and monitoring of patients is not an obvious issue. Nowadays sustained and trend healthcare monitoring devices are available in the market. This paper elaborates on the concept of monitoring and diagnosis of patient health conditions. The main objective of this proposed system is to target heart patients and provide them an integrated portable health monitoring device. The proposed idea helps patients as well as cardiologists. In this system, Raspberry-pi has been used along with communication protocols i.e. MQTT and Machine learning algorithms which make it efficient, affordable, and a reliable prototype. © The Editor(s) (if applicable) and The Author(s), under exclusive license to Springer Nature Singapore Pte Ltd 2021."
