Cluster ID,confidence_score,year,venue,doi,authors,title,publication_language,abstract
74,0.9993308,2024 Mar 29,JMIR research protocols,10.2196/51298 [doi] e51298,Castro Ribeiro T; García Pagès E; Ballester L; Vilagut G; García Mieres H; Suárez Aragonès V; Amigo F; Bailón R; Mortier P; Pérez Sola V; Serrano-Blanco A; Alonso J; Aguiló J,Design of a Remote Multiparametric Tool to Assess Mental Well-Being and Distress in Young People (mHealth Methods in Mental Health Research Project): Protocol for an Observational Study.,Canada,"BACKGROUND: Mental health conditions have become a substantial cause of disability worldwide, resulting in economic burden and strain on the public health system. Incorporating cognitive and physiological biomarkers using noninvasive sensors combined with self-reported questionnaires can provide a more accurate characterization of the individual's well-being. Biomarkers such as heart rate variability or those extracted from the electrodermal activity signal are commonly considered as indices of autonomic nervous system functioning, providing objective indicators of stress response. A model combining a set of these biomarkers can constitute a comprehensive tool to remotely assess mental well-being and distress. OBJECTIVE: This study aims to design and validate a remote multiparametric tool, including physiological and cognitive variables, to objectively assess mental well-being and distress. METHODS: This ongoing observational study pursues to enroll 60 young participants (aged 18-34 years) in 3 groups, including participants with high mental well-being, participants with mild to moderate psychological distress, and participants diagnosed with depression or anxiety disorder. The inclusion and exclusion criteria are being evaluated through a web-based questionnaire, and for those with a mental health condition, the criteria are identified by psychologists. The assessment consists of collecting mental health self-reported measures and physiological data during a baseline state, the Stroop Color and Word Test as a stress-inducing stage, and a final recovery period. Several variables related to heart rate variability, pulse arrival time, breathing, electrodermal activity, and peripheral temperature are collected using medical and wearable devices. A second assessment is carried out after 1 month. The assessment tool will be developed using self-reported questionnaires assessing well-being (short version of Warwick-Edinburgh Mental Well-being Scale), anxiety (Generalized Anxiety Disorder-7), and depression (Patient Health Questionnaire-9) as the reference. We will perform correlation and principal component analysis to reduce the number of variables, followed by the calculation of multiple regression models. Test-retest reliability, known-group validity, and predictive validity will be assessed. RESULTS: Participant recruitment is being carried out on a university campus and in mental health services. Recruitment commenced in October 2022 and is expected to be completed by June 2024. As of July 2023, we have recruited 41 participants. Most participants correspond to the group with mild to moderate psychological distress (n=20, 49%), followed by the high mental well-being group (n=13, 32%) and those diagnosed with a mental health condition (n=8, 20%). Data preprocessing is currently ongoing, and publication of the first results is expected by September 2024. CONCLUSIONS: This study will establish an initial framework for a comprehensive mental health assessment tool, taking measurements from sophisticated devices, with the goal of progressing toward a remotely accessible and objectively measured approach that maintains an acceptable level of accuracy in clinical practice and epidemiological studies. TRIAL REGISTRATION: OSF Registries N3GCH; https://doi.org/10.17605/OSF.IO/N3GCH. INTERNATIONAL REGISTERED REPORT IDENTIFIER (IRRID): DERR1-10.2196/51298."
75,0.99951696,2021 Jan 28,JMIR research protocols,10.2196/14326 [doi] e14326,Jones TL; Heiden E; Mitchell F; Fogg C; McCready S; Pearce L; Kapoor M; Bassett P; Chauhan AJ,Developing the Accuracy of Vital Sign Measurements Using the Lifelight Software Application in Comparison to Standard of Care Methods: Observational Study Protocol.,Canada,"BACKGROUND: Vital sign measurements are an integral component of clinical care, but current challenges with the accuracy and timeliness of patient observations can impact appropriate clinical decision making. Advanced technologies using techniques such as photoplethysmography have the potential to automate noncontact physiological monitoring and recording, improving the quality and accessibility of this essential clinical information. OBJECTIVE: In this study, we aim to develop the algorithm used in the Lifelight software application and improve the accuracy of its estimated heart rate, respiratory rate, oxygen saturation, and blood pressure measurements. METHODS: This preliminary study will compare measurements predicted by the Lifelight software with standard of care measurements for an estimated population sample of 2000 inpatients, outpatients, and healthy people attending a large acute hospital. Both training datasets and validation datasets will be analyzed to assess the degree of correspondence between the vital sign measurements predicted by the Lifelight software and the direct physiological measurements taken using standard of care methods. Subgroup analyses will explore how the performance of the algorithm varies with particular patient characteristics, including age, sex, health condition, and medication. RESULTS: Recruitment of participants to this study began in July 2018, and data collection will continue for a planned study period of 12 months. CONCLUSIONS: Digital health technology is a rapidly evolving area for health and social care. Following this initial exploratory study to develop and refine the Lifelight software application, subsequent work will evaluate its performance across a range of health characteristics, and extended validation trials will support its pathway to registration as a medical device. Innovations in health technology such as this may provide valuable opportunities for increasing the efficiency and accessibility of vital sign measurements and improve health care services on a large scale across multiple health and care settings. INTERNATIONAL REGISTERED REPORT IDENTIFIER (IRRID): DERR1-10.2196/14326."
151,1.0,2024 Feb 16,"Life (Basel, Switzerland)",10.3390/life14020262 [doi] 262,Delfin C; Dragan I; Kuznetsov D; Tajes JF; Smit F; Coral DE; Farzaneh A; Haugg A; Hungele A; Niknejad A; Hall C; Jacobs D; Marek D; Fraser DP; Thuillier D; Ahmadizar F; Mehl F; Pattou F; Burdet F; Hawkes G; Arts ICW; Blanch J; Van Soest J; Fernández-Real JM; Boehl J; Fink K; van Greevenbroek MMJ; Kavousi M; Minten M; Prinz N; Ipsen N; Franks PW; Ramos R; Holl RW; Horban S; Duarte-Salles T; Tran VDT; Raverdy V; Leal Y; Lenart A; Pearson E; Sparsø T; Giordano GN; Ioannidis V; Soh K; Frayling TM; Le Roux CW; Ibberson M,A Federated Database for Obesity Research: An IMI-SOPHIA Study.,Switzerland,"Obesity is considered by many as a lifestyle choice rather than a chronic progressive disease. The Innovative Medicines Initiative (IMI) SOPHIA (Stratification of Obesity Phenotypes to Optimize Future Obesity Therapy) project is part of a momentum shift aiming to provide better tools for the stratification of people with obesity according to disease risk and treatment response. One of the challenges to achieving these goals is that many clinical cohorts are siloed, limiting the potential of combined data for biomarker discovery. In SOPHIA, we have addressed this challenge by setting up a federated database building on open-source DataSHIELD technology. The database currently federates 16 cohorts that are accessible via a central gateway. The database is multi-modal, including research studies, clinical trials, and routine health data, and is accessed using the R statistical programming environment where statistical and machine learning analyses can be performed at a distance without any disclosure of patient-level data. We demonstrate the use of the database by providing a proof-of-concept analysis, performing a federated linear model of BMI and systolic blood pressure, pooling all data from 16 studies virtually without any analyst seeing individual patient-level data. This analysis provided similar point estimates compared to a meta-analysis of the 16 individual studies. Our approach provides a benchmark for reproducible, safe federated analyses across multiple study types provided by multiple stakeholders."
76,0.9995891,2023,Frontiers in bioengineering and biotechnology,10.3389/fbioe.2023.1135424 [doi] 1135424,Nawaz A; Qadoos K; Haq IU; Feng Y; Mukhtar H; Huang R; Jiang K,Effect of pretreatment strategies on halophyte Atriplex crassifolia to improve saccharification using thermostable cellulases.,Switzerland,"Bioethanol is believed to be an influential revolutionary gift of biotechnology, owing to its elevating global demand and massive production. Pakistan is home to a rich diversity of halophytic flora, convertible into bounteous volumes of bioethanol. On the other hand, the accessibility to the cellulosic part of biomass is a major bottleneck in the successful application of biorefinery processes. The most common pre-treatment procedures existent include physicochemical and chemical approaches, which are not environmentally benign. To overcome these problems, biological pre-treatment has gained importance but the drawback is the low yield of the extracted monosaccharides. The current research was aimed at exploring the best pre-treatment method for the bioconversion of halophyte Atriplex crassifolia into saccharides using three thermostable cellulases. Atriplex crassifolia was subjected to acid, alkali and microwave pre-treatments, followed by compositional analysis of the pre-treated substrates. Maximum delignification i.e. 56.6% was observed in the substrate pre-treated using 3% HCl. Enzymatic saccharification using thermostable cellulases also validated the results where the highest saccharification yield i.e. 39.5% was observed for the sample pre-treated using same. Maximum enzymatic hydrolysis of 52.7% was obtained for 0.40 g of the pre-treated halophyte Atriplex crassifolia where Endo-1,4- β -glucanase (300U), Exo-1,4- β -glucanase (400U) and β -1,4-glucosidase (1000U) were simultaneously added and incubated for 6 h at 75°C. The reducing sugar slurry obtained after optimization of saccharification was utilized as glucose in submerged fermentation for bioethanol production. The fermentation medium was inoculated with Saccharomyces cerevisiae, incubated at 30°C and 180 rpm for 96 h. Ethanol production was estimated using potassium dichromate method. Maximum production of bioethanol i.e. 16.33% was noted at 72 h. It can be concluded from the study that Atriplex crassifolia owing to its high cellulosic content after pre-treatment using dilute acid method, yields substantial amount of reducing sugars and high saccharification rates when subjected to enzymatic hydrolysis using thermostable cellulases, under optimized reaction conditions. Hence, the halophyte Atriplex crassifolia is a beneficial substrate that can be utilized to extract fermentable saccharides for bioethanol production."
152,1.0,2024 Apr,European archives of paediatric dentistry : official journal of the European Academy of Paediatric Dentistry,10.1007/s40368-024-00878-7 [doi],Tan WK; Chua DR,"Parental use and acceptance of an accessible, commercially available intraoral camera for teledentistry in their children.",England,"PURPOSE: The potential of combining teledentistry and engaging parents as underutilised resources to monitor paediatric dental health was emphasised during the COVID-19 pandemic and remains underexplored. This study aims to assess parental acceptance and use of a commercially available intraoral camera (IOC) for effective remote monitoring. METHODS: 47 child-parent dyads, where the parent was the main caregiver and the child was treated under general anaesthesia for early childhood caries, were recruited. Caregivers were trained to image their child's teeth on a commercially available IOC. Subsequently, submitted images were reviewed asynchronously by dentists for image quality, presence of dislodged fillings, abscesses, cavitation, and oral hygiene. Post-surgery monitoring was performed using teledentistry at 1 and 2 months and in-person at 4 months. A modified Telehealth Usability Questionnaire (TUQ) was used to record caregiver acceptance for study procedures. RESULTS: A mean TUQ of 6.09 out of 7 was scored by caregivers. Caregiver-reported issues were limited to problems with technique and child uncooperativeness. The number of clear images during the second teledentistry review was improved compared to the first (p = 0.007). 68% of children liked having images of their teeth taken. CONCLUSION: This study supports the feasibility of using an IOC as a clinically appropriate avenue for teledentistry with a high level of caregiver-child acceptance."
153,1.0,2023 Nov,Journal of the European Academy of Dermatology and Venereology : JEADV,10.1111/jdv.19361 [doi],Shin DM; Jung YJ; Kim H; Oh SJ; Shim J; Lee JH; Lee DY; Park J,Clinical characteristics and survival analysis of cutaneous metastases in a single tertiary centre in Korea.,England,"BACKGROUND: Cutaneous metastasis (CM) refers to the spread of malignancy to the skin. CM is perceived as an advanced stage. It might be the first sign of a primary cancer or an indicator of recurrence. OBJECTIVES: To identify primary cancers associated with CMs and perform a survival analysis according to advanced stage of cutaneous metastasis at a single tertiary centre in Korea. METHODS: A total of 219 patients from Samsung Medical Center from January 2009 to April 2020 were retrospectively analysed to identify cases with biopsy-proven CMs. According to advanced stage of metastasis, patients were divided into three stages, CM only (CMO), CM with lymph node metastasis (CM/LM) and CM with distant metastasis (CM/DM), to analyse clinical characteristics and survival rate. RESULTS: The most common CM from primary cancer was breast cancer, followed by lung cancer, stomach cancer, colorectal cancer and others. When all primary cancers were included, the median survival period was 4.82 years for the CMO stage, 2.15 years for the CM/LM stage and 0.80 years for the CM/DM stage, with a tendency to deteriorate with advancing stage. At 1- and 3-year after occurrence of CM, the CM/DM stage showed a significantly poorer survival rate than the other two stages. CONCLUSIONS: This study showed a median survival period of 22 months for CM patients overall. Breast cancer has greater accessibility to the skin than other cancers. Therefore, breast cancer can metastasize to the skin without involving lymph nodes or other sites."
154,1.0,2024 Sep 5,"Sensors (Basel, Switzerland)",10.3390/s24175784 [doi] 5784,Aflalo K; Zalevsky Z,Penetrating Barriers: Noncontact Measurement of Vital Bio Signs Using Radio Frequency Technology.,Switzerland,"The noninvasive measurement and sensing of vital bio signs, such as respiration and cardiopulmonary parameters, has become an essential part of the evaluation of a patient's physiological condition. The demand for new technologies that facilitate remote and noninvasive techniques for such measurements continues to grow. While previous research has made strides in the continuous monitoring of vital bio signs using lasers, this paper introduces a novel technique for remote noncontact measurements based on radio frequencies. Unlike laser-based methods, this innovative approach offers the advantage of penetrating through walls and tissues, enabling the measurement of respiration and heart rate. Our method, diverging from traditional radar systems, introduces a unique sensing concept that enables the detection of micro-movements in all directions, including those parallel to the antenna surface. The main goal of this work is to present a novel, simple, and cost-effective measurement tool capable of indicating changes in a subject's condition. By leveraging the unique properties of radio frequencies, this technique allows for the noninvasive monitoring of vital bio signs without the need for physical contact or invasive procedures. Moreover, the ability to penetrate barriers such as walls and tissues opens new possibilities for remote monitoring in various settings, including home healthcare, hospital environments, and even search and rescue operations. In order to validate the effectiveness of this technique, a series of experiments were conducted using a prototype device. The results demonstrated the feasibility of accurately measuring respiration patterns and heart rate remotely, showcasing the potential for real-time monitoring of a patient's physiological parameters. Furthermore, the simplicity and low-cost nature of the proposed measurement tool make it accessible to a wide range of users, including healthcare professionals, caregivers, and individuals seeking to monitor their own health."
155,1.0,2024,EAI Endorsed Transactions on Pervasive Health and Technology,10.4108/eetpht.10.5266,"Vennilapriya, B.; Thangammal, C.B.",Analysis on Smart Healthcare Monitoring Based on Compound Dimension,,"INTRODUCTION: Life expectancy has steadily increased in the majority of countries over the last few decades as a result of vast improvements in medical care, public health initiatives, and individual, community hygiene practices as well. OBJECTIVES: An effective and inexpensive alternative to institutional care was remote health surveillance, which relies on non-invasive and wearable sensors, actuators, and modern statement and information technology to allow the elderly to remain in their familiar homes. METHODS: With the use of open-source software, widely accessible minimal chipsets, and remote data warehouses for storing, this study details the design and construction of e-health apparel for health monitoring. RESULTS: By utilizing these devices, medical professionals will be able to track vital signs in real-time, evaluate patients' status, and provide feedback even when they are physically located in a different facility. The next step included creating a wearable system and the garment platform it would be used on. CONCLUSION: More features were implemented in the form of a smartphone application. This research has potential application in broadening the scope of wearable healthcare systems by investigating the role of apparel in this area. © 2024 B. Vennilapriya et al., licensed to EAI."
156,1.0,2022,Complex and Intelligent Systems,10.1007/s40747-021-00584-7,"Li, Q.; Kumar, P.M.; Alazab, M.",IoT-assisted physical education training network virtualization and resource management using a deep reinforcement learning system,,"The Internet of Things (IoT) development made it possible for technology to communicate physical education by connecting cost-effective heterogeneous devices and digital applications to uncontrolled and accessible environments. The traditional physical education monitoring environment creates crucial manual efforts on athletes' activity observations and tracking consistently. Similarly, remote monitoring and assessment of athletes in sports training seem to be barriers to physical education monitoring and training. It creates various chances to improve training and education through technology advancements like IoT and deep learning. Students can efficiently monitor their physical behavior to increase their physical and psychological benefits. The IoT-assisted physical activity monitoring device is proposed to track students' physical activity and enhance outcomes. The management ability allows students to organize and increase speed their physical activity in a wellness manner. In addition, this study examines the connections between monitoring ability which is an essential component for sports activities and physical activity. This system collects essential information from IoT-based wearable devices that interact with the data in real time by virtualizing the device. The IoT network includes several device activities and monitors the heartbeat and physical body temperature of a person. The analysis of specific studies and student feedback shows that the designed virtual system of physical educations is effective in its application and implementation and provides a reliable guide for developing student physical educational systems. The experimental analysis is evaluated; the solution offered is developing and supporting physical education and training approaches in reality and creates healthy environment systems to solve the health monitoring challenges posed by IoT devices. The proposed method has achieved extraordinary physical activity monitoring compared to the conventional systems, as shown by experimental findings. The simulation analysis of physical education can help students and improve the associated aspects of physical abilities with high accuracy ratio (98.3), prediction ratio (96.5%), interaction ratio (94.4%), performance ratio (95.1%), the efficiency ratio (93.2), F-score (92.2%), and reduce error rate (17.5%) and physical activity patterns. © 2021, The Author(s)."
157,1.0,2022,Fashion and Textiles,10.1186/s40691-022-00297-6,"Amicucci, C.; Ha, H.; Matteini, P.; Hwang, B.",Facile fabrication of silver-nanowire-based chips using dry-film photoresist for wearable optical detection,,"With technological advances in wearable health care monitoring system, there increasing demands for the patterning technology for reliable sensors. Dry-film photoresists (DFRs) have several advantages for the patterning of silver nanowires (AgNWs), including cost-effectiveness, low toxicity of the process, and ease of mass production through a roll-to-roll process. In this study, using DFRs, we achieved the facile fabrication of AgNW-based chips for optical detection of myoglobin (Mb) via surface-enhanced Raman spectroscopy (SERS). Mb is found in accessible biological fluids such as urine and serum, which is a representative protein biomarker for human health monitoring. AgNWs were successfully patterned on polyethylene terephthalate films using DFR to form multiple spots, with a diameter of ~500 µm, that are available for detection. SERS spectra showed that the AgNW chips can efficiently detect myoglobin proteins down to levels of clinical significance. Our results will provide insights for the cost-effective production method of futuristic health care monitoring system. © 2022, The Author(s)."
158,1.0,2023,Handbook of Research on AI-Based Technologies and Applications in the Era of the Metaverse,10.4018/978-1-6684-8851-5.ch008,"Shah, V.; Khang, A.",Metaverse-enabling IoT technology for a futuristic healthcare system,,"Combining the Metaverse and IoT has huge potential to change healthcare systems. In this chapter, the authors look at how the internet of things (IoT) is changing healthcare by focusing on two key areas: telemedicine and remote patient monitoring. Remote patient monitoring is enabled through internet of things (IoT) devices and wearables. These devices collect data on vital signs, activity levels, and other health metrics in order to remotely monitor patients and discover abnormalities or changes in health conditions. By facilitating remote medical consultations and virtual doctor-patient interactions, the internet of things also improves healthcare's accessibility and convenience. © 2023, IGI Global."
159,1.0,2024,Metaverse Technologies in Healthcare,10.1016/B978-0-443-13565-1.00010-5,"Thavasimuthu, R.; Malathi, P.; Arthi, B.; Arul Kumar, V.",Algorithms for developing virtual reality hospitals in healthcare industry,,"Virtual hospitals are revolutionizing healthcare delivery by leveraging technology to provide accessible, patient-centric care. Utilizing digital platforms, telemedicine, and remote monitoring eliminates geographical barriers, improves care coordination, and boosts patient outcomes. Virtual hospitals have emerged as a disruptive force in the healthcare industry, transforming the delivery of healthcare services through technology. This survey article examines virtual hospitals' concepts, significance, key features, and functionalities. It examines their benefits for patients, healthcare providers, and the healthcare system, including increased accessibility, convenience, enhanced care coordination, cost savings, improved patient outcomes, and eliminating healthcare disparities. This article examines the integration of virtual hospitals into existing healthcare systems and workflows, emphasizing the benefits of increased efficiency, optimized resource utilization, and scalability potential. The difficulties of virtual hospitals, including technological difficulties, privacy concerns, and the digital divide, are examined. By resolving these challenges, virtual hospitals have the potential to reshape the healthcare landscape and provide patient-centered, efficient, and accessible care in the digital age. Virtual hospitals have the potential to transform healthcare delivery by enhancing patient experiences, enhancing healthcare outcomes, and establishing a future healthcare system that is more patient-centered and efficient. © 2024 by Elsevier Inc. All rights reserved."
160,1.0,2024,"IoT, Machine Learning and Data Analytics for Smart Healthcare",10.1201/9781003430735-4,"Verma, A.; Saleem, A.M.; Ranadive, J.P.; Chouhan, A.P.S.; Singh, V.",Artificial Intelligence in Smart Healthcare,,"Artificial intelligence (AI) has emerged as a transformative force in the field of healthcare, revolutionizing how doctors diagnose, treat, and manage patients. Smart healthcare systems powered by AI technologies have the potential to reshape the landscapes of patient care, medical research, and healthcare management. This abstract discusses the use of artificial intelligence (AI) in smart healthcare, emphasizing its different roles in improving patient care and operational efficiency. Artificial intelligence has shown to be a game changer in smart healthcare, revolutionizing patient care and healthcare operations. As AI technologies advance, the use of AI in healthcare is set to usher in a future in which medical practices are more efficient, personalized, and accessible, resulting in improved health outcomes for people and communities globally. By analyzing genetic information, lifestyle habits, and treatment responses, AI can identify patient-specific treatment options, minimizing adverse effects and optimizing therapeutic benefits. This tailored approach to medicine holds the promise of transforming healthcare into a more precise and effective discipline. AI’s impact on healthcare extends beyond the confines of the hospital. Remote patient monitoring, enabled by AI-driven wearable devices and sensors, facilitates real-time health tracking outside clinical settings. Virtual health assistants and chatbots, provide accessible and round-the-clock healthcare support to patients. These talkative, intelligent assistants can respond to medical questions, give health advice, and even provide mental health care. Healthcare institutions may benefit from the use of AI-powered chatbots since it might reduce the workload for medical staff members and enhance patient engagement and education. As a result of AI’s integration with smart healthcare, a new age of transformational medicine has begun. Patient care might be revolutionized, medical discoveries could be made faster, and healthcare procedures could be optimized with the use of AI’s analytical skill and healthcare knowledge. The future of medicine is set to be more individualized, accessible, and successful, benefiting both patients and healthcare professionals, if ethical and regulatory frameworks are carefully considered. © 2024 selection and editorial matter, Mourade Azrour, Jamal Mabrouki, Azidine Guezzaz, Sultan Ahmad, Shakir Khan and Said Benkirane; individual chapters, the contributors."
161,1.0,2022,Biomedical Engineering Applications for People with Disabilities and the Elderly in the COVID-19 Pandemic and Beyond,10.1016/B978-0-323-85174-9.00028-5,"Awotunde, J.B.; Ogundokun, R.O.; Adeniyi, A.E.; Abiodun, M.K.; Ayo, F.E.; Ajamu, G.J.; Ogundokun, O.E.",Cloud-IoMT-based wearable body sensors network for monitoring elderly patients during the COVID-19 pandemic,,"The coronavirus (COVID-19) pandemic has caused unmatched harm and death to elderly people worldwide. As a result, many countries around the world are or have been on lockdown, and most patients testing positive or suspected as being positive for COVID-19 are placed in self-isolation in a hospital or home self-isolation to reduce the spread of infection. Several nations recognized for their effective healthcare systems are experiencing a shortage of intensive-care mechanical respirators, healthcare professionals, protective equipment, and bed spaces in quarantine hospitals. There are unmeasurable health challenges that have taken an immense toll within the elderly population globally. In particular, elderly people have to face various types of health, financial, physical, and mental struggles due to COVID-19. This pandemic has created pressure and anxiety on healthcare sectors, and this called for the need of remote patient monitoring. Internet of Medical Things (IoMT)-based smart healthcare is having an increased impact in dealing with COVID-19 in this era of innovative digital expertise. The popularity of wearable devices enables a new perspective for the prevention of the spread of infectious diseases. Wearable devices is a solution that provides an effective option for the omnipresent, reliable, and accessible tracking of aged patients in remote environments, and in real-time. Hence, wearable and implantable body area network instruments are very useful for the constant tracking of the aged person during the COVID-19 pandemic. Therefore, this chapter explains the important role of cloud-IoMT-based wearable wireless sensor networks in medicine to reduce the burden on caregivers and to help the aged to live an active life during the pandemic. Also, an architecture is proposed of an intelligent cloud-IoMT-based elderly healthcare monitoring scheme using a wearable body sensor network. The proposed method advises and alerts medical personnel in real time about a change to the health conditions of elderly patients during the COVID-19 pandemic to suggest preventive measures in saving lives. The cloud-IoMT-based system can accommodate any number of wearable sensor devices and a huge number of applications. The platform also enables remote health monitoring, real-time monitoring, contact tracking, and prompt analysis of a COVID-19 outbreak, thus reducing the workload of medical personnel for the control and prevention of an outbreak. The cloud-IoMT-based system is a quick and rapid way of tracking, monitoring, and diagnosing elderly patients that helps to prevent the spreading of the infection to others. © 2022 Elsevier Inc. All rights reserved."
162,1.0,2023,Telemedicine for the Musculoskeletal Physical Exam: a Pocket Guide,10.1007/978-3-031-16873-4_1,"Putrino, D.; Bijlani, T.; Tosto-Mancuso, J.M.; Tabacof, L.",Remote Patient Monitoring,,"Remote patient monitoring is a rapidly developing way of providing healthcare access to patients in contrast to the traditional in-office visit. RPM systems allow physiological data to be acquired and transmitted to clinicians, allowing for the possibility of early intervention and improved clinical management. Musculoskeletal disorders are one of the leading causes of disability and are important to be included in the RPM space. Remote patient monitoring for the musculoskeletal patient can be a valuable tool for the physical medicine and rehabilitation physician and other similar specialists. The advancement of technology with innovative wearable devices and smartphone applications allows for faster data transmission and improved standardization from patient to clinician. For its unique features and operational characteristics, RPM is a promising tool to enhance patient outcomes in a cost-effective and scalable manner. © The Editor(s) (if applicable) and The Author(s), under exclusive license to Springer Nature Switzerland AG 2023."
163,1.0,2021,Minerva Orthopedics,10.23736/S2784-8469.21.04125-0,"Gurchiek, R.D.; Beynnon, B.D.; Agresta, C.E.; Choquette, R.H.; McGinnis, R.S.",Wearable sensors for remote patient monitoring in orthopedics,,"INTRODUCTION: Mobile health technologies present a new approach for continuous patient monitoring in free-living environments and promise major improvements in the management and early identification of musculoskeletal disease. These advances are driven by a plethora of research dedicated to wearables-based biomechanical analysis enabling characterization of clinically relevant variables that previously required laboratory technology. Remote patient monitoring presents several advantages to the in-lab alternative in terms of observation frequency, accessibility, and ecological validity of patient evaluations. However, the extent to which these developments have translated for remotely monitoring patients with musculoskeletal conditions is unclear. This is addressed in the current review and, specifically, the characterization of human movement in terms of cumulative physical activity (e.g., step count) as an assessment distinct from stride-by-stride analysis (e.g., daily average stride frequency). EVIDENCE ACQUISITION: The PubMed database was searched for relevant articles using terms related to the use of wearable sensors for remote monitoring of gait in patients with musculoskeletal conditions. References in each identified article were searched for additional studies to include. All outcome variables were categorized as either a measure of cumulative physical activity or as pertaining to a stride-by-stride level analysis. EVIDENCE SYNTHESIS: Of the 90 studies identified, 87 quantified cumulative physical activity compared to only ten that characterized movement on a stride-by-stride level. CONCLUSIONS: Indices of cumulative physical activity are the most common metric for remotely monitoring patients with musculoskeletal conditions. Remote biomechanical analysis at a stride-by-stride level is relatively under-utilized considering the vast increase in research devoted to wearables-based algorithm development. © 2021 EDIZIONI MINERVA MEDICA"
164,1.0,2022,Journal of Sensors,10.1155/2022/1863838,"Chaudhary, S.; Kakkar, R.; Jadav, N.K.; Nair, A.; Gupta, R.; Tanwar, S.; Agrawal, S.; Alshehri, M.D.; Sharma, R.; Sharma, G.; Davidson, I.E.","A Taxonomy on Smart Healthcare Technologies: Security Framework, Case Study, and Future Directions",,"There is a massive transformation in the traditional healthcare system from the specialist-centric approach to the patient-centric approach by adopting modern and intelligent healthcare solutions to build a smart healthcare system. It permits patients to directly share their medical data with the specialist for remote diagnosis without any human intervention. Furthermore, the remote monitoring of patients utilizing wearable sensors, Internet of Things (IoT) technologies, and artificial intelligence (AI) has made the treatment readily accessible and affordable. However, the advancement also brings several security and privacy concerns that poorly maneuvered the effective performance of the smart healthcare system. An attacker can exploit the IoT infrastructure, perform an adversarial attack on AI models, and proliferate resource starvation attacks in smart healthcare system. To overcome the aforementioned issues, in this survey, we extensively reviewed and created a comprehensive taxonomy of various smart healthcare technologies such as wearable devices, digital healthcare, and body area networks (BANs), along with their security aspects and solutions for the smart healthcare system. Moreover, we propose an AI-based architecture with the 6G network interface to secure the data exchange between patients and medical practitioners. We have examined our proposed architecture with the case study based on the COVID-19 pandemic by adopting unmanned aerial vehicles (UAVs) for data exchange. The performance of the proposed architecture is evaluated using various machine learning (ML) classification algorithms such as random forest (RF), naive Bayes (NB), logistic regression (LR), linear discriminant analysis (LDA), and perceptron. The RF classification algorithm outperforms the conventional algorithms in terms of accuracy, i.e., 98%. Finally, we present open issues and research challenges associated with smart healthcare technologies.  © 2022 Sachi Chaudhary et al."
165,1.0,2023,International Journal of Engineering Trends and Technology,10.14445/22315381/IJETT-V71I3P212,"Mishra, A.R.; Mishra, R.; Shukla, R.",A Cloud-Centric Real-Time Telemonitoring System for Cardiac Patients based on the Internet of Medical Things,,"The convergence of Internet-based technology with primary care utility is critical for the worldwide amalgamation of quality medical management and its accessibility. Innovation has remained a significant aspect of medical care, allowing physicians to employ a variety of instruments to examine, administer, and observe patients. This paper’s central emphasis is on e-health data collection, conveyance, and surveillance apparatus. The wireless monitoring system monitors patients’ medical metrics and communicates them to the furthest edge via the ZigBee gateway. This paper introduces an IoT-enabled smart e-healthcare system that can continuously monitor patients' vital signs and the real-time room environment where patients are currently positioned. This system collects data from the hospital premises using five sensors: the body temperature sensor, the heartbeat sensor, the room temperature sensor, the CO2 sensor, and the CO sensor. For each situation, the percentage of errors in the developed scheme is less than 2%. The patient's situation is relayed to medical personnel via a portal, where they can monitor, process, and analyze the patient's real-time situation. A low-power communication device and an embedded smart IoT system are being designed and developed with the goal of covertly gathering physiological metrics without interfering with daily life. Sensor-based data analytics using machine learning methods were used in this study to identify predictors and/or sudden abnormality indicators accurately. The data for heart rate and body temperature is analyzed using the bio-medical sensors embedded with an ARM Cortex-A7 microcontroller. For the benchmark accuracy of the dataset, a detailed calculation of experiments in the Internet of Medical Things (IoMT) with various machine learning techniques is compared. It has been exemplified through extensive testing that the recommended procedure outperforms machine learning methodologies with a 15% increase in accuracy, facilitating rapid alarms to prevent the aftereffects of abnormalities if they occur, which the system without the utilized methodology lags. Cloud storage allows for the analysis of parameters regarding patients. The error between observed and actual data is analyzed to validate the proposed Internet of Medical Things model. The performance of the proposed method is further identified by using various classifications, like decision trees, discriminant analysis, support vector machines, and Naive Bayes, for detecting any variation from normal data or disorder on real-time datasets. © 2023 Seventh Sense Research Group®"
